"harvest"	"lat"	"long"	"yield"
"H10"	24.1769553	48.0272066	1.6562
"H10"	24.1770433	48.0273056	1.10188
"H10"	24.1771536	48.0274429	1.39256
"H10"	24.1773067	48.0276591	3.19748
"H10"	24.1773761	48.0277724	3.75856
"H10"	24.1774421	48.0278889	3.75856
"H10"	24.1775051	48.0280092	4.056
"H10"	24.1775626	48.0281317	2.78512
"H10"	24.1776311	48.0283004	4.2588
"H10"	24.1776785	48.0284286	4.37372
"H10"	24.1777239	48.0285577	6.20568
"H10"	24.1777607	48.02869	4.54948
"H10"	24.1777931	48.0288233	4.40752
"H10"	24.1778305	48.0290019	3.31916
"H10"	24.1778465	48.0290905	6.61804
"H10"	24.17787	48.0292714	3.2786
"H10"	24.1778819	48.0294072	4.54272
"H10"	24.177889	48.0295435	6.07724
"H10"	24.1778905	48.029725	3.90728
"H10"	24.1778866	48.0298585	4.9686
"H10"	24.1778772	48.0299917	6.53016
"H10"	24.177862	48.0301261	3.25156
"H10"	24.1778411	48.0302593	6.44904
"H10"	24.1778181	48.0303939	4.6982
"H10"	24.1778093	48.0304388	4.63736
"H10"	24.1777905	48.0305272	4.72524
"H10"	24.1777574	48.0306582	4.62384
"H10"	24.1777049	48.0308312	3.84644
"H10"	24.1776581	48.0309596	5.60404
"H10"	24.1776066	48.0310865	4.1574
"H10"	24.1775522	48.0312102	3.86672
"H10"	24.1774952	48.031332	3.83968
"H10"	24.1774344	48.0314513	3.56928
"H10"	24.1773671	48.0315665	3.50844
"H10"	24.1772965	48.0316787	2.19024
"H10"	24.1772719	48.0317154	3.20424
"H10"	24.1771947	48.0318235	4.1912
"H10"	24.1771142	48.031927	3.59632
"H10"	24.1770315	48.0320304	3.26508
"H10"	24.176944	48.0321301	3.1434
"H10"	24.1768231	48.0322571	2.3322
"H10"	24.1767272	48.0323472	3.02848
"H10"	24.1765252	48.0325148	3.37324
"H10"	24.1764206	48.032589	2.94736
"H10"	24.1763141	48.0326598	2.95412
"H10"	24.1762058	48.0327262	2.93384
"H10"	24.1760563	48.0328083	3.18396
"H10"	24.1759418	48.0328663	2.73104
"H10"	24.1758235	48.0329154	2.704
"H10"	24.175705	48.0329604	2.6364
"H10"	24.1755869	48.0330025	2.68372
"H10"	24.1754252	48.0330498	1.8928
"H10"	24.1753427	48.0330708	3.77208
"H10"	24.1752192	48.0330964	1.60212
"H10"	24.1751782	48.0331033	2.42008
"H10"	24.1750549	48.0331202	2.44712
"H10"	24.1749311	48.0331345	3.6504
"H10"	24.1748082	48.033143	2.54852
"H10"	24.1746842	48.0331459	2.58232
"H10"	24.1745189	48.0331399	1.87928
"H10"	24.1743945	48.0331306	2.49444
"H10"	24.1741471	48.0330962	3.0082
"H10"	24.1740657	48.0330801	2.57556
"H10"	24.1740253	48.0330711	2.58908
"H10"	24.1739042	48.0330399	2.58908
"H10"	24.173785	48.0330033	2.535
"H10"	24.1736276	48.032946	2.92708
"H10"	24.1735109	48.0328972	2.67696
"H10"	24.1733965	48.0328428	2.704
"H10"	24.1732831	48.0327853	2.6026
"H10"	24.1731711	48.0327245	2.61612
"H10"	24.1730432	48.0326487	2.19024
"H10"	24.1729777	48.0325675	3.38
"H10"	24.1729158	48.0324897	4.74552
"H10"	24.172814	48.0326613	2.03476
"H10"	24.1728964	48.0327284	1.40608
"H10"	24.1729967	48.0327958	0.69628
"H10"	24.1730698	48.0328402	0.32448
"H10"	24.1731446	48.032882	0.63544
"H10"	24.1733707	48.0330043	0.95316
"H10"	24.1734877	48.0330544	1.35876
"H10"	24.1736049	48.0331049	1.183
"H10"	24.1737665	48.0331569	1.24384
"H10"	24.1738476	48.0331801	2.51472
"H10"	24.1740107	48.0332226	1.56832
"H10"	24.1741337	48.0332482	2.08208
"H10"	24.1742578	48.03327	2.69724
"H10"	24.1743825	48.0332863	2.01448
"H10"	24.1744661	48.0332936	2.05504
"H10"	24.1745082	48.0332963	2.04152
"H10"	24.1746764	48.0333026	1.53452
"H10"	24.1747607	48.0333016	3.06228
"H10"	24.1749298	48.0332927	2.45388
"H10"	24.1750555	48.0332824	2.25108
"H10"	24.1751801	48.0332657	2.39304
"H10"	24.1753026	48.0332409	2.42684
"H10"	24.1754655	48.0332019	1.89956
"H10"	24.1755463	48.0331804	3.8194
"H10"	24.1757074	48.0331286	1.98068
"H10"	24.1758252	48.0330839	2.66344
"H10"	24.1759422	48.0330361	3.59632
"H10"	24.1760574	48.0329821	3.04876
"H10"	24.1761709	48.0329233	2.59584
"H10"	24.1763204	48.0328371	1.97392
"H10"	24.1764293	48.0327674	2.57556
"H10"	24.1765364	48.0326955	3.47464
"H10"	24.1766386	48.0326178	2.59584
"H10"	24.1767375	48.0325361	2.64316
"H10"	24.1768349	48.032452	2.57556
"H10"	24.1768986	48.0323927	2.58908
"H10"	24.17693	48.032362	2.54176
"H10"	24.1770509	48.0322352	1.94012
"H10"	24.1771374	48.0321351	2.66344
"H10"	24.1772215	48.032032	4.02896
"H10"	24.1773007	48.0319259	2.92708
"H10"	24.1773784	48.0318177	2.9406
"H10"	24.1774723	48.0316692	2.25784
"H10"	24.1775393	48.0315539	3.0082
"H10"	24.1776608	48.0313151	3.64364
"H10"	24.177715	48.0311937	3.30564
"H10"	24.1777655	48.0310699	3.38676
"H10"	24.1778121	48.0309434	3.60308
"H10"	24.1778702	48.0307719	2.96088
"H10"	24.1779054	48.0306407	4.75904
"H10"	24.1779336	48.0305079	3.77884
"H10"	24.1779597	48.0303736	3.97488
"H10"	24.1779819	48.0302379	3.90728
"H10"	24.1779998	48.0301019	3.94784
"H10"	24.1780124	48.0299659	4.19796
"H10"	24.1780157	48.0299203	4.24528
"H10"	24.1780223	48.0297839	2.84596
"H10"	24.1780227	48.0296489	6.04344
"H10"	24.1780164	48.0295143	4.97536
"H10"	24.1780062	48.0293791	4.37372
"H10"	24.1779915	48.0291989	3.2448
"H10"	24.177948	48.0289352	3.38676
"H10"	24.1779196	48.0288043	4.33992
"H10"	24.1778994	48.0287168	6.43552
"H10"	24.1778886	48.0286733	4.31964
"H10"	24.1778532	48.0285445	4.23176
"H10"	24.1778119	48.0284172	4.13036
"H10"	24.1777505	48.0282495	4.55624
"H10"	24.1777001	48.0281249	4.01544
"H10"	24.1776448	48.0280037	3.89376
"H10"	24.1775848	48.0278847	3.74504
"H10"	24.1775211	48.027768	3.64364
"H10"	24.1774537	48.0276533	3.37324
"H10"	24.1773591	48.027506	2.50796
"H10"	24.1773334	48.0274705	6.46256
"H10"	24.1772807	48.0274	1.56156
"H10"	24.1772008	48.0272961	3.12988
"H10"	24.1771188	48.0271933	4.52244
"H10"	24.1770316	48.0270937	3.08932
"H10"	24.1769427	48.0269981	3.08256
"H10"	24.1768204	48.0268793	2.32544
"H10"	24.176729	48.0268043	3.38676
"H10"	24.1766389	48.0267544	4.82664
"H10"	24.1767876	48.0266616	1.32496
"H10"	24.1771218	48.0269743	1.42636
"H10"	24.1772094	48.0270723	1.44664
"H10"	24.1773223	48.027207	1.88604
"H10"	24.1774024	48.0273121	3.12988
"H10"	24.1774794	48.0274204	3.15016
"H10"	24.1775537	48.0275318	3.211
"H10"	24.1776233	48.0276467	3.48816
"H10"	24.1776869	48.0277647	3.56252
"H10"	24.1777276	48.0278437	3.65716
"H10"	24.1777687	48.0279225	1.8252
"H10"	24.1778258	48.0280424	3.69772
"H10"	24.177925	48.028296	4.16416
"H10"	24.1779687	48.0284258	3.79236
"H10"	24.1780079	48.028557	3.94784
"H10"	24.1780549	48.0287332	2.9744
"H10"	24.1780849	48.0288674	4.20472
"H10"	24.1781091	48.0290025	5.70544
"H10"	24.1781164	48.0290473	4.38048
"H10"	24.1781289	48.0291379	4.31288
"H10"	24.1781447	48.0292727	4.33316
"H10"	24.1781579	48.0294524	3.71124
"H10"	24.1781627	48.0295865	4.40076
"H10"	24.1781635	48.0297201	6.2868
"H10"	24.1781603	48.0298533	3.11636
"H10"	24.1781516	48.0299878	5.95556
"H10"	24.1781365	48.0301211	4.394
"H10"	24.1781255	48.0302108	4.2926
"H10"	24.1781191	48.0302559	4.23852
"H10"	24.1780898	48.0304335	3.19748
"H10"	24.1780613	48.0305672	3.96136
"H10"	24.1780299	48.0306976	6.34764
"H10"	24.1779553	48.0309553	3.96812
"H10"	24.1779097	48.0310825	3.67744
"H10"	24.1778416	48.0312504	2.52148
"H10"	24.1777875	48.0313726	3.32592
"H10"	24.1777296	48.0314907	4.55624
"H10"	24.1776673	48.0316065	3.3462
"H10"	24.177603	48.0317239	3.40028
"H10"	24.1775331	48.0318359	3.71124
"H10"	24.1774343	48.0319785	2.37952
"H10"	24.1773553	48.032082	3.19748
"H10"	24.1772732	48.0321848	4.50216
"H10"	24.1771893	48.0322866	3.37324
"H10"	24.1771016	48.032384	3.17044
"H10"	24.1770088	48.0324773	3.0758
"H10"	24.176912	48.0325672	2.77836
"H10"	24.1768793	48.0325961	2.8054
"H10"	24.17678	48.0326794	1.86576
"H10"	24.1766787	48.0327575	2.61612
"H10"	24.1765761	48.0328323	3.85996
"H10"	24.1763616	48.0329718	2.1294
"H10"	24.176249	48.0330348	2.10912
"H10"	24.1761342	48.033094	2.10912
"H10"	24.1759807	48.0331649	1.5886
"H10"	24.1758646	48.0332126	2.13616
"H10"	24.175787	48.0332416	2.16996
"H10"	24.1757476	48.0332552	4.23176
"H10"	24.175628	48.033293	2.07532
"H10"	24.1755082	48.0333271	2.9744
"H10"	24.1753468	48.033364	1.859
"H10"	24.1752245	48.0333851	2.69724
"H10"	24.1751017	48.033403	3.5828
"H10"	24.174979	48.0334186	2.7378
"H10"	24.174854	48.0334268	2.69048
"H10"	24.1747284	48.0334267	2.54176
"H10"	24.1746028	48.0334232	2.3322
"H10"	24.1745607	48.0334218	2.34572
"H10"	24.1744339	48.0334142	1.5548
"H10"	24.1743083	48.0333998	2.30516
"H10"	24.1741833	48.0333825	3.08256
"H10"	24.1739352	48.0333344	2.25108
"H10"	24.1737739	48.0332884	1.69676
"H10"	24.1736937	48.0332631	3.43408
"H10"	24.1735356	48.0332055	1.69676
"H10"	24.1734177	48.033156	2.2308
"H10"	24.173302	48.0331009	2.76484
"H10"	24.1731883	48.0330437	2.10236
"H10"	24.1731506	48.0330239	2.20376
"H10"	24.1730763	48.0329829	2.20376
"H10"	24.172966	48.0329175	2.21052
"H10"	24.1728597	48.0328449	2.366
"H10"	24.1727713	48.0327323	3.57604
"H10"	24.1727114	48.0328914	1.51424
"H10"	24.1734771	48.0332655	0.35152
"H10"	24.1736388	48.0333272	0.25688
"H10"	24.1737624	48.0333649	0.45968
"H10"	24.173886	48.0334011	0.61516
"H10"	24.1740106	48.0334328	0.41236
"H10"	24.174136	48.0334581	0.82472
"H10"	24.1742624	48.03348	0.52728
"H10"	24.1743899	48.0334959	0.52728
"H10"	24.1745175	48.0335028	0.5746
"H10"	24.1746881	48.0335089	0.43264
"H10"	24.1748157	48.0335081	0.55432
"H10"	24.1749437	48.0335003	0.54756
"H10"	24.1750722	48.0334876	0.59488
"H10"	24.1752	48.0334716	0.87204
"H10"	24.1753265	48.0334493	0.64896
"H10"	24.1754517	48.0334226	0.75036
"H10"	24.1755759	48.0333907	0.75712
"H10"	24.1756994	48.0333552	0.507
"H10"	24.1757401	48.0333425	0.92612
"H10"	24.1758612	48.0333004	0.92612
"H10"	24.1759807	48.0332529	1.08836
"H10"	24.1760976	48.0332026	1.47368
"H10"	24.1762132	48.0331468	1.60212
"H10"	24.1763273	48.0330857	1.3858
"H10"	24.1764781	48.0329963	1.03428
"H10"	24.1765882	48.0329235	1.41284
"H10"	24.1766954	48.0328478	1.84548
"H10"	24.1767983	48.0327676	1.43988
"H10"	24.176897	48.0326831	1.81168
"H10"	24.1769936	48.032594	1.80492
"H10"	24.1770894	48.0325026	1.5548
"H10"	24.1771834	48.0324085	1.56832
"H10"	24.1773025	48.0322765	1.16272
"H10"	24.177388	48.0321724	1.56832
"H10"	24.1774704	48.0320644	2.11588
"H10"	24.1775465	48.0319522	1.06132
"H10"	24.178238	48.0292662	1.91984
"H10"	24.1782151	48.029146	2.15644
"H10"	24.1782027	48.0290737	1.26412
"H10"	24.1781913	48.0290014	2.54176
"H10"	24.1781792	48.0289325	4.0898
"H10"	24.1781526	48.028836	2.75808
"H10"	24.1781345	48.0287725	4.06952
"H10"	24.1781201	48.0287084	5.58376
"H10"	24.1781079	48.0286433	3.42732
"H10"	24.1780981	48.0285775	3.4476
"H10"	24.1780858	48.0285136	2.41332
"H10"	24.1780625	48.0284516	2.197
"H10"	24.1780367	48.0283903	1.27764
"H10"	24.1780111	48.0283059	1.014
"H10"	24.1779827	48.0282264	0.7774
"H10"	24.1779492	48.0281335	0.80444
"H10"	24.1779138	48.0280407	0.95316
"H10"	24.1778612	48.0279206	0.70304
"H10"	24.1778156	48.0278336	1.29116
"H10"	24.1777702	48.027747	1.73056
"H10"	24.1776654	48.0275559	1.54128
"H10"	24.1775942	48.0274436	1.4872
"H10"	24.1775212	48.0273331	1.47368
"H10"	24.1774431	48.0272256	1.49396
"H10"	24.1773356	48.0270887	1.14244
"H10"	24.1772928	48.0270313	2.84596
"H10"	24.177209	48.0269197	1.5886
"H10"	24.1771487	48.0268445	2.25784
"H10"	24.1770869	48.0267707	2.86624
"H10"	24.1770285	48.0267176	2.44712
"H10"	24.1769725	48.0266717	2.75808
"H10"	24.1769175	48.0266241	2.77836
"H10"	24.1768436	48.0265599	1.9266
"H10"	24.1768099	48.026524	4.03572
"H10"	24.1782891	48.0296422	0
"H10"	24.1782815	48.0299585	0.45968
"H10"	24.1782697	48.0300935	0.62868
"H10"	24.1782544	48.0302276	1.52776
"H10"	24.1782356	48.0303619	0.75712
"H10"	24.1782149	48.0304974	2.11588
"H10"	24.1781902	48.0306322	1.5548
"H10"	24.1781615	48.0307651	1.94012
"H10"	24.1781216	48.0308925	1.89956
"H10"	24.1780626	48.0310614	1.43988
"H10"	24.1780192	48.0311885	1.9266
"H10"	24.1779714	48.0313163	1.90632
"H10"	24.1779555	48.0313585	1.94012
"H10"	24.1779235	48.0314432	2.90004
"H10"	24.1778707	48.0315663	2.00096
"H10"	24.1778107	48.0316858	1.94012
"H10"	24.1777389	48.0317971	1.8928
"H10"	24.1776372	48.0319413	1.3858
"H10"	24.1775631	48.0320492	2.6026
"H10"	24.1774839	48.0321526	1.54804
"H10"	24.1774028	48.0322562	1.521
"H10"	24.1773202	48.0323602	1.47368
"H10"	24.1772324	48.0324583	1.4534
"H10"	24.1771082	48.032579	1.06132
"H10"	24.1770456	48.0326404	2.12264
"H10"	24.1769228	48.0327668	0.93964
"H10"	24.1768267	48.0328539	1.2506
"H10"	24.1767231	48.0329292	1.60888
"H10"	24.1766134	48.0329951	1.183
"H10"	24.1765023	48.0330594	1.1154
"H10"	24.1763926	48.0331269	1.12216
"H10"	24.1762814	48.033194	0.96668
"H10"	24.176169	48.0332585	0.95992
"H10"	24.1760442	48.0333252	0.93964
"H10"	24.1759463	48.0333512	1.23708
"H10"	24.1758513	48.0333893	1.33172
"H10"	24.1757355	48.0334224	0.83148
"H10"	24.1756126	48.03345	0.73684
"H10"	24.1754908	48.0334813	0.7436
"H10"	24.1753678	48.0335075	0.86528
"H10"	24.1752449	48.0335271	0.92612
"H10"	24.1750795	48.0335455	0.7774
"H10"	24.1749539	48.0335538	1.24384
"H10"	24.1748281	48.033563	0.93964
"H10"	24.1747023	48.0335667	0.87204
"H10"	24.1745761	48.0335641	0.87204
"H10"	24.1744078	48.0335527	0.56108
"H10"	24.1742822	48.0335382	0.75712
"H10"	24.174157	48.0335184	0.845
"H10"	24.1740325	48.0334923	0.63544
"H10"	24.1739091	48.0334626	0.6084
"H10"	24.1737876	48.0334297	0.62192
"H10"	24.1736664	48.0333926	0.69628
"H10"	24.1735473	48.0333491	0.70304
"H10"	24.1733901	48.0332825	0.55432
"H10"	24.1732731	48.0332292	0.75036
"H10"	24.1731585	48.0331712	0.90584
"H10"	24.173047	48.0331079	0.68952
"H10"	24.1729378	48.0330386	0.83148
"H10"	24.1728339	48.0329728	0.87204
"H10"	24.1727551	48.0329388	1.18976
"H11"	24.1746102	48.0301871	0.36234
"H11"	24.1746713	48.0301971	0.47641
"H11"	24.1747551	48.0301976	0.97295
"H11"	24.1748446	48.030184	0.90585
"H11"	24.1749311	48.0301549	2.24114
"H11"	24.175011	48.0301091	1.76473
"H11"	24.1750826	48.0300488	2.77794
"H11"	24.1751629	48.0299496	2.24785
"H11"	24.1752087	48.0298634	5.7035
"H11"	24.1752396	48.029771	4.46215
"H11"	24.1752565	48.0296706	4.93856
"H11"	24.1752577	48.0295628	4.79094
"H11"	24.1752411	48.0294561	4.87146
"H11"	24.1752064	48.0293542	4.74397
"H11"	24.1751269	48.0292519	3.23422
"H11"	24.1751577	48.0290559	2.63703
"H11"	24.1752361	48.0291079	1.57014
"H11"	24.1753015	48.0291834	1.6775
"H11"	24.1753555	48.0292763	1.16754
"H11"	24.1754	48.0293986	1.06689
"H11"	24.1754155	48.0294632	4.2273
"H11"	24.1754263	48.0295288	2.99266
"H11"	24.1754314	48.0296109	3.49591
"H11"	24.1754252	48.0297089	2.93227
"H11"	24.1753997	48.0298403	2.98595
"H11"	24.1753662	48.0299415	3.54959
"H11"	24.1753195	48.0300371	5.07276
"H11"	24.1752599	48.030125	2.34179
"H11"	24.1751889	48.0302027	4.52925
"H11"	24.1751084	48.0302681	3.20738
"H11"	24.1749893	48.0303363	2.79807
"H11"	24.1748939	48.0303697	4.74397
"H11"	24.1747949	48.0303891	3.44223
"H11"	24.1746951	48.0303924	3.50262
"H11"	24.174595	48.0303804	3.48249
"H11"	24.1744979	48.0303524	3.51604
"H11"	24.1744041	48.0303149	3.59656
"H11"	24.1745074	48.0300946	3.2208
"H11"	24.1745981	48.0301157	2.49612
"H11"	24.1746882	48.0301295	1.89222
"H11"	24.1747791	48.0301266	1.5433
"H11"	24.1748985	48.0300927	1.23464
"H11"	24.1749885	48.030042	1.97945
"H11"	24.1750655	48.0299719	1.63053
"H11"	24.1751266	48.0298845	2.62361
"H11"	24.1751688	48.0297852	2.92556
"H11"	24.1751907	48.0296795	4.44202
"H11"	24.1751913	48.029571	4.81107
"H11"	24.1751807	48.0294996	4.67016
"H11"	24.1751626	48.0294298	2.24785
"H11"	24.1751226	48.0293346	5.89809
"H11"	24.1751576	48.0291198	2.36192
"H11"	24.1752569	48.0293298	1.28832
"H11"	24.1752948	48.0294317	0.671
"H11"	24.1753172	48.0295405	1.04005
"H11"	24.1753195	48.0296495	1.32187
"H11"	24.1753045	48.0297574	1.32858
"H11"	24.1752618	48.0298937	1.65737
"H11"	24.175213	48.0299889	2.03984
"H11"	24.175151	48.0300742	3.52946
"H11"	24.1750753	48.0301461	2.42902
"H11"	24.1749893	48.030203	2.70413
"H11"	24.1749592	48.0302183	2.6169
"H11"	24.1748964	48.0302429	2.61019
"H11"	24.1747986	48.0302646	2.58335
"H11"	24.1746983	48.0302692	2.56322
"H11"	24.1745663	48.0302477	2.7511
"H11"	24.1744828	48.0302093	3.03292
"H11"	24.1743558	48.0304446	2.76452
"H11"	24.174437	48.0304882	1.22793
"H11"	24.1745308	48.0305174	1.46278
"H11"	24.1746294	48.0305359	0.85217
"H11"	24.1747301	48.0305414	0.83204
"H11"	24.1748303	48.0305341	1.34871
"H11"	24.1749289	48.0305129	1.342
"H11"	24.1749929	48.0304916	1.04676
"H11"	24.1750242	48.0304789	4.30111
"H11"	24.1751448	48.0304162	1.63053
"H11"	24.1752298	48.0303586	2.80478
"H11"	24.1753062	48.0302878	4.65003
"H11"	24.1753737	48.0302069	3.50262
"H11"	24.1754328	48.0301179	3.63011
"H11"	24.1754822	48.0300222	3.83812
"H11"	24.1755289	48.0298867	3.0866
"H11"	24.1755526	48.0297796	4.24743
"H11"	24.1755647	48.0296709	5.93835
"H11"	24.175564	48.0295625	4.54938
"H11"	24.1755611	48.0295264	4.50912
"H11"	24.175528	48.0293483	4.44202
"H11"	24.1754918	48.0292466	4.48228
"H11"	24.1754253	48.0291211	3.85825
"H11"	24.1753638	48.0290349	3.80457
"H11"	24.1752968	48.0289535	3.63682
"H11"	24.1752139	48.0289005	3.25435
"H11"	24.1751809	48.0291349	2.10023
"H11"	24.1752478	48.0292184	1.76473
"H11"	24.1753003	48.0293121	1.77144
"H11"	24.1753394	48.0294136	1.42252
"H11"	24.175364	48.0295209	1.41581
"H11"	24.1753707	48.0296304	1.49633
"H11"	24.1753614	48.0297395	2.36192
"H11"	24.1753555	48.0297754	2.32166
"H11"	24.1753268	48.0298791	1.50975
"H11"	24.1752831	48.0299774	2.96582
"H11"	24.1752267	48.0300683	3.67037
"H11"	24.1750778	48.0302166	2.81149
"H11"	24.1749578	48.0302825	1.99958
"H11"	24.1748613	48.0303102	2.56993
"H11"	24.1747614	48.0303236	2.50954
"H11"	24.1746602	48.0303214	2.4827
"H11"	24.1745626	48.0303031	3.36171
"H11"	24.1744943	48.030279	3.54959
"H11"	24.1744412	48.0302332	4.24072
"H11"	24.1743242	48.0303687	1.41581
"H11"	24.1743923	48.0303941	1.44265
"H11"	24.1744749	48.0304215	0.30866
"H11"	24.1745634	48.0304458	0.29524
"H11"	24.1746537	48.0304598	0.8723
"H11"	24.1747822	48.0304604	0.65087
"H11"	24.174979	48.030414	1.89893
"H11"	24.175071	48.0303712	2.61019
"H11"	24.1751584	48.0303176	2.684
"H11"	24.1752378	48.0302512	3.59656
"H11"	24.1753091	48.0301742	3.81799
"H11"	24.1753513	48.030117	2.05326
"H11"	24.1753849	48.0300618	4.75739
"H11"	24.1754221	48.0299851	7.61585
"H11"	24.1754518	48.0299047	5.99874
"H11"	24.1754753	48.0298198	6.54225
"H11"	24.1754925	48.0297218	5.71021
"H11"	24.1754974	48.0295909	4.40847
"H11"	24.1754884	48.0294922	5.79073
"H11"	24.1754705	48.0293957	7.69637
"H11"	24.175441	48.029302	5.42168
"H11"	24.1754023	48.0292128	5.24051
"H11"	24.1753528	48.0291303	4.91172
"H11"	24.1752934	48.0290566	4.61648
"H11"	24.1752178	48.0290025	4.11994
"H11"	24.1753438	48.0287824	0.74481
"H11"	24.1753968	48.0288136	0.71126
"H11"	24.1755872	48.0290707	1.25477
"H11"	24.1756245	48.0291467	1.30845
"H11"	24.1756658	48.029253	1.83854
"H11"	24.1756822	48.0293075	3.83141
"H11"	24.1757084	48.0294272	2.8182
"H11"	24.1757207	48.0295258	3.57643
"H11"	24.1757234	48.0295918	7.01195
"H11"	24.1757235	48.029625	4.65674
"H11"	24.1757182	48.0297227	4.73055
"H11"	24.1757065	48.0298202	5.00566
"H11"	24.175677	48.0299471	3.83141
"H11"	24.1756439	48.0300392	6.76368
"H11"	24.1756042	48.0301281	4.8983
"H11"	24.1755574	48.0302133	4.67687
"H11"	24.1755042	48.0302938	4.54267
"H11"	24.175445	48.0303697	4.48228
"H11"	24.1753792	48.0304384	4.2944
"H11"	24.1752827	48.0305185	3.18054
"H11"	24.1752046	48.0305702	4.07297
"H11"	24.1751221	48.0306129	5.37471
"H11"	24.1750368	48.0306498	3.63011
"H11"	24.17495	48.0306772	3.73747
"H11"	24.1748302	48.0306993	2.79136
"H11"	24.1747395	48.0307052	3.71063
"H11"	24.1746486	48.0307016	4.78423
"H11"	24.1745587	48.0306901	3.65695
"H11"	24.1744694	48.0306702	3.74418
"H11"	24.1743849	48.0306403	3.90522
"H11"	24.1742933	48.030598	3.66366
"H11"	24.1742342	48.030561	5.25393
"H11"	24.1744293	48.0308078	1.14741
"H11"	24.1745187	48.0308304	1.13399
"H11"	24.1746092	48.0308443	1.91906
"H11"	24.1747314	48.0308521	1.42923
"H11"	24.1747618	48.0308517	1.91235
"H11"	24.1748224	48.0308477	3.97232
"H11"	24.1749129	48.0308337	2.65045
"H11"	24.1750017	48.0308115	3.05976
"H11"	24.1751177	48.0307708	2.44244
"H11"	24.1752017	48.0307337	3.24093
"H11"	24.1752833	48.0306895	3.28119
"H11"	24.1753613	48.0306373	4.52925
"H11"	24.1754351	48.0305775	3.48249
"H11"	24.1755044	48.0305126	3.72405
"H11"	24.1755685	48.0304416	3.85825
"H11"	24.1756269	48.0303653	3.88509
"H11"	24.1756796	48.030284	4.12665
"H11"	24.1757392	48.030168	3.24764
"H11"	24.175775	48.0300761	6.38792
"H11"	24.175805	48.0299811	4.5628
"H11"	24.1758287	48.0298844	4.75739
"H11"	24.1758432	48.0297855	4.95198
"H11"	24.1758523	48.0296548	4.00587
"H11"	24.1758523	48.0295558	5.38142
"H11"	24.1758451	48.0294569	7.11931
"H11"	24.1758307	48.0293588	3.54288
"H11"	24.1758085	48.0292634	6.97169
"H11"	24.1757785	48.0291699	5.02579
"H11"	24.1757271	48.0290471	3.93206
"H11"	24.1756777	48.0289527	5.93164
"H11"	24.1756217	48.0288627	4.45544
"H11"	24.175557	48.0287781	4.20046
"H11"	24.1754952	48.0286921	4.37492
"H11"	24.1754286	48.028612	4.27427
"H11"	24.1753586	48.0288884	1.86538
"H11"	24.1754257	48.0289703	1.40239
"H11"	24.17548	48.0290501	1.24806
"H11"	24.1754968	48.0290775	1.28161
"H11"	24.1755282	48.029134	1.30845
"H11"	24.1755632	48.0292107	2.92556
"H11"	24.1756017	48.0293178	2.38876
"H11"	24.1756217	48.029401	6.28056
"H11"	24.1756342	48.0294866	5.02579
"H11"	24.1756413	48.0295723	7.05221
"H11"	24.175641	48.0296582	7.10589
"H11"	24.1756316	48.0297716	5.9719
"H11"	24.1755932	48.0299381	5.6364
"H11"	24.1755297	48.0300954	6.66303
"H11"	24.1754885	48.030169	6.32082
"H11"	24.1754417	48.0302394	6.09939
"H11"	24.1753721	48.0303263	4.40847
"H11"	24.1753135	48.0303841	5.66995
"H11"	24.1752715	48.0304192	8.10568
"H11"	24.1752501	48.0304358	5.08618
"H11"	24.1751827	48.0304822	4.93856
"H11"	24.1751128	48.0305228	5.2338
"H11"	24.1750153	48.0305672	3.52275
"H11"	24.1749395	48.0305907	4.65674
"H11"	24.1748617	48.0306063	6.1732
"H11"	24.1747834	48.0306167	4.39505
"H11"	24.1747043	48.0306185	4.36821
"H11"	24.174626	48.0306135	4.3615
"H11"	24.1745483	48.030601	4.4286
"H11"	24.174472	48.0305822	4.60306
"H11"	24.1743717	48.0305462	5.01908
"H11"	24.1743013	48.0305084	4.75068
"H11"	24.1742402	48.0304565	4.53596
"H11"	24.1741719	48.030629	1.12728
"H11"	24.1745898	48.0307721	1.17425
"H11"	24.1746804	48.0307793	1.56343
"H11"	24.174741	48.0307802	2.05997
"H11"	24.1747716	48.0307799	2.03984
"H11"	24.1748622	48.030772	2.05997
"H11"	24.174952	48.0307545	2.97253
"H11"	24.1750682	48.0307179	2.44244
"H11"	24.175156	48.0306764	4.73726
"H11"	24.1752451	48.0306284	3.57643
"H11"	24.1753309	48.0305709	3.6234
"H11"	24.1754101	48.0305033	3.9589
"H11"	24.1754826	48.0304278	4.17362
"H11"	24.1755487	48.0303457	2.86517
"H11"	24.1756262	48.0302276	4.64332
