"long"	"lat"	"mass"	"time"	"seconds"	"dist"	"moist"	"elev"
-93.975335	43.925765	41.39	10071	3	243	16.7	1026.31
-93.975335	43.925822	42.5	10074	3	245	16.9	1026.31
-93.975336	43.925879	36.63	10077	3	242	17	1025.66
-93.975336	43.925935	32.76	10080	3	247	16.8	1025.66
-93.975339	43.925992	34.23	10083	3	242	17.2	1025.66
-93.975338	43.926047	29.69	10086	3	245	17.1	1025.66
-93.975338	43.92609	17.66	10089	3	187	16.6	1025
-93.975343	43.926122	19.52	10092	3	146	16.9	1025.33
-93.975347	43.926159	24.94	10095	3	157	16.5	1025.33
-93.975357	43.926201	26.5	10098	3	183	16.4	1025.66
-93.975373	43.926245	29.33	10101	3	197	16.4	1025.98
-93.975393	43.926289	27.68	10104	3	206	16.7	1026.31
-93.975406	43.926335	28.25	10107	3	200	16.6	1027.3
-93.975405	43.926383	30.1	10110	3	211	17	1027.62
-93.975396	43.926431	31.32	10113	3	206	17	1028.28
-93.975386	43.926479	30.39	10116	3	209	16.4	1028.94
-93.975379	43.926528	31.52	10119	3	214	16.7	1029.26
-93.975375	43.926578	31.69	10122	3	215	17.5	1029.92
-93.975374	43.92663	32.24	10125	3	227	17.5	1030.25
-93.975369	43.926683	32.11	10128	3	226	17.6	1030.25
-93.975365	43.926737	32.18	10131	3	235	17.6	1030.25
-93.975363	43.926791	32.48	10134	3	235	17.3	1030.25
-93.97536	43.926845	31.22	10137	3	236	17.9	1030.25
-93.975359	43.9269	30.57	10140	3	235	17.7	1030.25
-93.975356	43.926955	31.38	10143	3	242	17.4	1029.92
-93.975355	43.927008	32.54	10146	3	233	16.9	1029.92
-93.975354	43.927063	34.55	10149	3	236	16.8	1029.92
-93.975354	43.927116	29.04	10152	3	232	17.1	1029.26
-93.975356	43.92717	11.88	10155	3	239	17.7	1029.59
-93.975359	43.927224	2.53	10158	3	238	17.7	1029.92
-93.97524	43.927167	29.16	10179	3	247	17.6	1028.94
-93.975238	43.927122	20.95	10182	3	210	17.4	1029.26
-93.975254	43.927084	15.48	10185	3	166	17	1029.59
-93.975284	43.927044	11.12	10188	3	188	17.3	1029.59
-93.975321	43.927005	2.78	10191	3	208	17.3	1029.92
-93.97535	43.926718	5.04	10209	3	219	17.5	1030.9
-93.975345	43.926665	5.07	10212	3	224	17.4	1030.58
-93.975338	43.926624	1.17	10215	3	207	17.6	1030.25
-93.9753	43.926582	17.4	10230	3	139	17.6	1030.25
-93.975288	43.926542	21.41	10233	3	152	17.5	1029.59
-93.975288	43.926496	26.33	10236	3	184	17.1	1029.26
-93.975288	43.926446	27.69	10239	3	197	17.2	1028.94
-93.975288	43.926396	21.97	10242	3	223	16.9	1027.95
-93.975292	43.926348	18.07	10245	3	218	16.9	1027.62
-93.975292	43.926301	14.82	10248	3	203	17.1	1027.3
-93.975304	43.926252	11.09	10251	3	221	16.9	1026.64
-93.975313	43.926205	4.17	10254	3	206	17	1026.31
-93.975326	43.926158	1.15	10257	3	215	17.3	1025.98
-93.975268	43.926332	11.91	10284	3	143	16.8	1026.31
-93.975247	43.926367	14.34	10287	3	158	16.8	1026.64
-93.975232	43.926403	16.14	10290	3	165	16.9	1026.64
-93.975226	43.926442	15.34	10293	3	175	17.1	1026.97
-93.975224	43.926484	17.04	10296	3	179	17.3	1027.62
-93.975225	43.926526	16.9	10299	3	184	17.3	1027.95
-93.975228	43.92657	18.6	10302	3	193	17.2	1028.61
-93.975229	43.926616	23.27	10305	3	184	16.9	1028.94
-93.975232	43.926662	26.28	10308	3	205	17	1028.94
-93.975235	43.926709	21.68	10311	3	203	17.4	1028.94
-93.975237	43.926754	16.87	10314	3	201	17.4	1029.26
-93.975238	43.926799	18.04	10317	3	199	17.5	1029.59
-93.975239	43.926843	8.54	10320	3	185	17.3	1029.59
-93.975242	43.92691	18.04	10335	3	188	17.6	1029.59
-93.975239	43.926953	9.81	10338	3	185	17.6	1029.26
-93.975237	43.926961	2.11	10341	3	169	17.6	1028.94
-93.975175	43.927019	28.88	10353	3	193	16.6	1028.61
-93.975145	43.927059	29.43	10356	3	205	17.1	1028.28
-93.975131	43.927101	30.06	10359	3	197	16.8	1028.28
-93.975127	43.927145	20.13	10362	3	186	17.7	1028.28
-93.975127	43.927197	5.24	10365	3	215	17.7	1028.61
-93.974962	43.927181	29.93	10389	3	166	17.2	1027.62
-93.97496	43.927136	31.32	10392	3	187	17.2	1027.62
-93.974959	43.927091	25.8	10395	3	198	17.7	1027.3
-93.974952	43.927046	18.24	10398	3	202	17.8	1026.97
-93.97494	43.927005	12.27	10401	3	192	17.8	1027.3
-93.97497	43.926989	8.99	10416	3	169	18.1	1027.3
-93.974963	43.926959	14.76	10419	3	150	17.6	1027.95
-93.974945	43.92693	21.25	10422	3	121	17.2	1028.28
-93.974919	43.926895	25.48	10425	3	161	17.1	1028.61
-93.974902	43.926856	16.06	10428	3	173	17.3	1028.94
-93.974895	43.926816	20.73	10431	3	172	17.5	1029.26
-93.974903	43.926778	8.33	10434	3	170	17.9	1029.59
-93.974925	43.926757	28.53	10446	3	160	17.2	1029.59
-93.97495	43.92672	33.09	10449	3	176	17.4	1029.92
-93.974977	43.926678	25.47	10452	3	185	17.3	1029.59
-93.974992	43.926636	31.47	10455	3	199	17	1029.92
-93.974996	43.926594	13.13	10458	3	185	17.2	1029.59
-93.974997	43.926586	2.56	10461	3	167	17.4	1029.26
-93.975119	43.926662	17.87	10497	3	117	17.1	1029.59
-93.975122	43.92663	20.34	10500	3	124	17.1	1029.26
-93.975124	43.926589	21.68	10503	3	169	17.2	1029.26
-93.975126	43.926546	20.5	10506	3	188	17.4	1029.26
-93.97513	43.926495	22.76	10509	3	210	17.4	1028.28
-93.975132	43.926444	22.56	10512	3	223	17.2	1027.95
-93.975135	43.926394	25.71	10515	3	227	16.9	1027.3
-93.975149	43.926347	27.64	10518	3	208	17.6	1026.97
-93.975168	43.926301	26.64	10521	3	208	17	1026.64
-93.975186	43.926255	24.37	10524	3	205	16.9	1026.31
-93.9752	43.926208	22.02	10527	3	210	17.1	1025.98
-93.975209	43.92616	30.02	10530	3	208	16.8	1025.66
-93.975216	43.926113	26.09	10533	3	206	16.6	1025.66
-93.97522	43.926068	23.07	10536	3	199	17	1025
-93.975217	43.926034	26.7	10539	3	150	16.8	1025.33
-93.975219	43.925995	31.13	10542	3	158	17.1	1026.31
-93.975218	43.925944	32.32	10545	3	208	17.1	1026.64
-93.975216	43.925889	33.65	10548	3	238	16.8	1026.31
-93.975215	43.925834	36.28	10551	3	239	16.9	1026.31
-93.975214	43.92578	35.83	10554	3	238	16.9	1026.31
-93.975213	43.925726	35.55	10557	3	236	16.8	1026.31
-93.975212	43.925672	35.8	10560	3	236	16.9	1026.64
-93.975211	43.925617	37.81	10563	3	238	17.3	1026.97
-93.975211	43.925563	34.23	10566	3	240	17.1	1027.62
-93.975211	43.925508	34.23	10569	3	238	17.5	1028.61
-93.97521	43.925454	35.81	10572	3	236	17.5	1028.94
-93.97521	43.9254	36.33	10575	3	237	17.4	1029.92
-93.97521	43.925347	35.86	10578	3	224	17.5	1030.58
-93.975208	43.925293	35.77	10581	3	231	17.2	1031.23
-93.975207	43.925239	32.42	10584	3	234	17.4	1032.54
-93.975207	43.925187	31.75	10587	3	227	17.5	1033.53
-93.975207	43.925134	30.01	10590	3	229	17.1	1034.51
-93.975206	43.925083	29.59	10593	3	224	17.5	1036.15
-93.975204	43.925033	30.46	10596	3	215	17.1	1037.46
-93.975205	43.924983	28.77	10599	3	218	17.3	1039.43
-93.975204	43.924936	30.02	10602	3	203	17.4	1041.73
-93.975202	43.924889	31.37	10605	3	206	17.4	1044.02
-93.975203	43.924841	29.86	10608	3	208	17.3	1045.99
-93.975204	43.92479	32.11	10611	3	214	17.3	1047.3
-93.975205	43.924739	32.13	10614	3	221	16.9	1048.62
-93.975205	43.924687	32.63	10617	3	230	16.6	1049.93
-93.975205	43.924635	34.27	10620	3	224	16.9	1051.24
-93.975206	43.924583	33.71	10623	3	226	16.7	1052.55
-93.975205	43.92453	32.62	10626	3	230	16.9	1053.21
-93.975204	43.924476	34.04	10629	3	227	17.1	1053.86
-93.975205	43.924421	33.96	10632	3	239	16.9	1054.52
-93.975205	43.924368	32.44	10635	3	239	16.7	1055.5
-93.975204	43.924312	32.5	10638	3	235	17	1055.83
-93.975206	43.924257	35.5	10641	3	241	16.9	1056.16
-93.975207	43.924202	36.9	10644	3	238	17	1056.49
-93.975206	43.924147	37.36	10647	3	239	17	1056.49
-93.975207	43.924091	33.73	10650	3	239	16.7	1056.82
-93.975209	43.924036	32.63	10653	3	238	16.5	1056.82
-93.97521	43.92398	32.04	10656	3	241	17.1	1057.14
-93.975211	43.923923	31.99	10659	3	239	17.6	1057.14
-93.975212	43.923866	31.8	10662	3	247	17.6	1056.82
-93.975211	43.923809	31.62	10665	3	243	17.6	1056.82
-93.97521	43.923754	33.32	10668	3	238	17.6	1056.82
-93.97521	43.923697	33.96	10671	3	240	17.4	1056.49
-93.97521	43.923641	38	10674	3	244	16.9	1056.82
-93.97521	43.923585	35.82	10677	3	239	17.1	1056.82
-93.97521	43.923528	32.98	10680	3	243	17	1056.49
-93.97521	43.923473	32.2	10683	3	247	16.7	1056.49
-93.975211	43.923417	34.92	10686	3	237	16.9	1056.16
-93.975211	43.923362	33.39	10689	3	245	16.7	1056.16
-93.975212	43.923306	32.7	10692	3	239	16	1056.16
-93.975212	43.92325	34.08	10695	3	240	16.1	1056.16
-93.975213	43.923194	35.09	10698	3	240	16.1	1056.49
-93.975213	43.923138	32	10701	3	239	16.6	1056.82
-93.975213	43.923082	32.81	10704	3	242	16.6	1056.49
-93.975213	43.923025	32.7	10707	3	242	17	1056.49
-93.975213	43.922969	33.57	10710	3	244	17.1	1056.16
-93.975213	43.922912	34.68	10713	3	244	16.6	1056.16
-93.975212	43.922857	38.54	10716	3	239	16.3	1056.16
-93.975212	43.922801	35.62	10719	3	240	16.2	1056.49
-93.975213	43.922744	32.96	10722	3	240	16.3	1055.83
-93.975213	43.922688	34.58	10725	3	241	16.5	1055.83
-93.975212	43.922633	33.08	10728	3	239	16.8	1055.5
-93.975212	43.922576	34.41	10731	3	239	16.9	1055.18
-93.975213	43.92252	32.38	10734	3	244	16.6	1055.18
-93.975213	43.922464	32.7	10737	3	242	16.5	1055.5
-93.975212	43.922409	32.71	10740	3	240	16.4	1055.18
-93.975212	43.922353	33.81	10743	3	236	16.4	1055.18
-93.975212	43.922298	36.52	10746	3	245	15.9	1055.5
-93.975211	43.922243	32.81	10749	3	239	15.9	1056.16
-93.975211	43.922187	34.41	10752	3	239	16	1055.83
-93.975211	43.922131	35.19	10755	3	242	16	1055.83
-93.97521	43.922074	34.68	10758	3	246	16.2	1055.83
-93.975207	43.922019	36.11	10761	3	250	16.4	1055.83
-93.975208	43.921964	36.67	10764	3	238	15.9	1055.83
-93.975207	43.921909	34.89	10767	3	238	16	1056.16
-93.975207	43.921852	33.75	10770	3	243	16.1	1056.16
-93.975208	43.921795	36.29	10773	3	239	15.9	1055.83
-93.975206	43.921739	36.16	10776	3	246	16.3	1055.83
-93.975206	43.921684	33.87	10779	3	243	16.3	1055.83
-93.975206	43.921628	36.6	10782	3	241	16.4	1055.83
-93.975206	43.921572	33.2	10785	3	240	15.9	1055.83
-93.975207	43.921517	34.1	10788	3	239	15.8	1055.83
-93.975207	43.921462	34.78	10791	3	239	15.9	1056.16
-93.975207	43.921406	33.85	10794	3	242	16	1055.83
-93.975206	43.92135	34.54	10797	3	240	16.1	1055.5
-93.975207	43.921294	31.91	10800	3	244	15.9	1055.5
-93.975209	43.921238	30.97	10803	3	245	15.9	1055.5
-93.97521	43.921184	32.92	10806	3	241	15.6	1055.83
-93.975213	43.921128	31.38	10809	3	236	16	1055.83
-93.975216	43.921073	13.58	10812	3	239	16	1055.5
-93.975223	43.921019	5	10815	3	231	16.3	1055.5
-93.975105	43.921078	31.21	10836	3	264	15.4	1055.18
-93.975103	43.921133	32.44	10839	3	254	15.8	1054.85
-93.9751	43.921188	35.59	10842	3	243	16	1055.5
-93.975098	43.921244	32.67	10845	3	242	16	1055.5
-93.975096	43.9213	32.67	10848	3	243	16.1	1055.5
-93.975096	43.921356	35.41	10851	3	243	16.3	1055.83
-93.975098	43.92141	33.7	10854	3	241	16.2	1056.16
-93.975097	43.921465	34.68	10857	3	236	16	1055.83
-93.975097	43.921522	34.7	10860	3	240	16.2	1056.16
-93.975095	43.921578	32.61	10863	3	246	16.5	1055.83
-93.975095	43.921634	38.77	10866	3	244	16.3	1056.16
-93.975096	43.921689	34.71	10869	3	239	16.5	1056.49
-93.975095	43.921746	35	10872	3	244	16.3	1056.49
-93.975095	43.921801	34.42	10875	3	245	16.5	1056.49
-93.975097	43.921857	35	10878	3	244	16.4	1056.49
-93.975097	43.921913	34.41	10881	3	242	16.4	1056.82
-93.975097	43.92197	34.54	10884	3	239	16.3	1056.82
-93.975099	43.922026	37.9	10887	3	247	16.4	1056.82
-93.975101	43.922082	35.55	10890	3	244	16.3	1057.14
-93.975102	43.922138	35.76	10893	3	243	16.4	1057.14
-93.975102	43.922195	36.2	10896	3	243	16.4	1056.82
-93.975103	43.922253	38.84	10899	3	250	16.1	1056.49
-93.975104	43.922309	37	10902	3	248	16.5	1056.16
-93.975103	43.922366	33.98	10905	3	244	16.8	1056.16
-93.975103	43.922423	36.08	10908	3	248	16.9	1056.16
-93.975104	43.92248	33.57	10911	3	245	16.8	1055.83
-93.975105	43.922535	32.66	10914	3	241	17.2	1055.83
-93.975105	43.922592	31.21	10917	3	243	17.2	1055.83
-93.975105	43.922648	34.42	10920	3	247	17.4	1055.83
-93.975104	43.922705	34.01	10923	3	242	16.9	1055.83
-93.975104	43.92276	35.68	10926	3	244	16.7	1055.83
-93.975103	43.922815	35.16	10929	3	237	16.9	1055.83
-93.975104	43.922872	35.81	10932	3	242	16.7	1056.16
-93.975103	43.922928	35.08	10935	3	244	16.6	1056.16
-93.975105	43.922985	34.38	10938	3	243	16.9	1056.16
-93.975104	43.923042	35.39	10941	3	243	16.8	1055.83
-93.975104	43.923098	33.72	10944	3	243	16.5	1056.16
-93.975102	43.923156	36.53	10947	3	248	16.5	1055.83
-93.975102	43.923212	38.55	10950	3	248	16.5	1055.83
-93.975102	43.923269	35.8	10953	3	247	16.7	1055.83
-93.975102	43.923325	32.66	10956	3	239	16.8	1055.83
-93.975101	43.923383	35.23	10959	3	252	16.8	1055.5
-93.975101	43.923439	37.57	10962	3	244	16.4	1055.18
-93.975102	43.923496	36.07	10965	3	249	16.2	1055.18
-93.975101	43.923552	38.02	10968	3	247	16.4	1055.18
-93.9751	43.923608	35.07	10971	3	244	17	1055.18
-93.9751	43.923666	36.39	10974	3	248	16.9	1055.18
-93.975099	43.923723	37.3	10977	3	245	16.6	1054.85
-93.975099	43.92378	35.19	10980	3	244	17.1	1055.18
-93.975099	43.923837	32.71	10983	3	245	17	1054.85
-93.975099	43.923894	34	10986	3	245	17.1	1055.18
-93.975098	43.923951	34.1	10989	3	245	16.8	1054.85
-93.975097	43.924007	35.37	10992	3	248	16.8	1054.85
-93.975098	43.924063	37.38	10995	3	245	16.4	1054.85
-93.975097	43.924121	36.1	10998	3	253	16.7	1054.19
-93.975096	43.924176	38.81	11001	3	245	17.2	1054.19
-93.975095	43.924232	38.69	11004	3	240	17.3	1053.86
-93.975094	43.92429	38.74	11007	3	248	17.1	1053.54
-93.975094	43.924347	37.7	11010	3	250	17	1053.21
-93.975094	43.924405	35.26	11013	3	253	17.2	1052.88
-93.975095	43.924462	38.98	11016	3	250	17.3	1052.22
-93.975094	43.924521	39.38	11019	3	253	17	1051.24
-93.975095	43.924579	39	11022	3	255	16.8	1050.26
-93.975095	43.924638	37.44	11025	3	247	16.9	1048.94
-93.975095	43.924695	37.28	11028	3	251	16.6	1047.3
-93.975095	43.924751	35.8	11031	3	245	17.2	1045.99
-93.975094	43.924809	37.22	11034	3	247	17.5	1044.02
-93.975094	43.924868	35.73	11037	3	251	17.6	1041.73
-93.975094	43.924926	38.26	11040	3	252	17.6	1039.1
-93.975094	43.924985	37.22	11043	3	256	17.4	1036.81
-93.975095	43.925041	38.66	11046	3	244	16.9	1034.84
-93.975096	43.925097	36.96	11049	3	246	17.2	1033.2
-93.975095	43.925152	42.05	11052	3	241	17.1	1031.89
-93.975097	43.925206	41.25	11055	3	239	16.9	1031.23
-93.975098	43.925263	40.41	11058	3	241	17.4	1030.25
-93.975098	43.925318	41.29	11061	3	250	17.6	1029.26
-93.975099	43.925373	41.26	11064	3	241	17.6	1028.61
-93.9751	43.925428	38.46	11067	3	237	17.9	1027.95
-93.975101	43.925484	38.38	11070	3	246	18	1027.3
-93.975101	43.92554	37.35	11073	3	242	18	1026.31
-93.975102	43.925595	40.67	11076	3	241	17.4	1025.66
-93.975103	43.925649	39.51	11079	3	236	17.3	1025.33
-93.975105	43.925704	37.14	11082	3	236	17.7	1025
-93.975104	43.925758	36.77	11085	3	235	17.2	1025
-93.975105	43.925812	34.8	11088	3	239	17	1025
-93.975106	43.925866	33.72	11091	3	235	17.4	1024.67
-93.975108	43.92592	29.35	11094	3	235	16.8	1024.67
-93.975109	43.925972	30.95	11097	3	233	17.1	1024.02
-93.97511	43.926009	20.32	11100	3	167	16.6	1023.69
-93.975112	43.926044	17.92	11103	3	163	17.2	1023.03
-93.97511	43.92607	20.43	11106	3	109	17.4	1023.69
-93.975108	43.926106	19.89	11109	3	154	17.4	1023.69
-93.9751	43.92614	19.88	11112	3	158	17.2	1023.69
-93.975085	43.926172	17.81	11115	3	147	17.4	1024.02
-93.975065	43.926202	15.47	11118	3	144	17.1	1024.02
-93.975043	43.926232	12.35	11121	3	146	17.1	1024.02
-93.975029	43.926251	1.98	11124	3	118	17.4	1024.02
-93.975007	43.926292	21.64	11139	3	149	16.5	1024.67
-93.974999	43.926328	29.57	11142	3	158	16.5	1025
-93.974998	43.926373	33.23	11145	3	179	16.6	1025.66
-93.974998	43.926423	31.46	11148	3	212	16.6	1026.31
-93.975	43.926474	23.56	11151	3	222	16.7	1026.97
-93.975001	43.926527	11.09	11154	3	224	16.9	1027.62
-93.975014	43.926579	5.93	11193	3	145	17	1027.3
-93.975016	43.926541	6.73	11196	3	149	17	1027.62
-93.975018	43.926493	6.86	11199	3	215	16.9	1026.97
-93.97502	43.926447	9.11	11202	3	207	16.9	1026.64
-93.975025	43.9264	13.72	11205	3	205	17.2	1025.98
-93.975037	43.926354	14.17	11208	3	209	17.4	1025
-93.97506	43.92631	12.29	11211	3	203	17.8	1024.67
-93.975087	43.926269	6.8	11214	3	202	18.1	1024.67
-93.975114	43.92623	3.19	11217	3	203	18.3	1024.67
-93.97514	43.92619	0.41	11220	3	199	18.5	1024.67
-93.974994	43.926248	17.99	11262	3	175	16.9	1025
-93.974994	43.926206	25.42	11265	3	179	17.4	1024.67
-93.974993	43.926164	27.6	11268	3	175	17.5	1024.34
-93.974993	43.926116	31.25	11271	3	192	17.4	1024.34
-93.974994	43.926067	30.02	11274	3	207	17.1	1024.02
-93.974994	43.926024	21.94	11277	3	190	17	1023.69
-93.974992	43.925992	27.9	11280	3	168	16.6	1024.02
-93.974991	43.925952	31.08	11283	3	145	16.9	1024.34
-93.97499	43.925901	32.51	11286	3	198	17	1024.67
-93.974988	43.92585	32.18	11289	3	221	16.8	1024.67
-93.974987	43.925798	33.67	11292	3	220	17.2	1024.67
-93.974987	43.925743	35.11	11295	3	236	17.5	1025
-93.974985	43.925689	35.51	11298	3	239	17.4	1025.66
-93.974985	43.925637	37.1	11301	3	229	17.5	1025.98
-93.974984	43.925583	35.13	11304	3	229	18	1026.64
-93.974985	43.92553	35.06	11307	3	226	18.2	1026.97
-93.974984	43.925478	36.44	11310	3	232	18.4	1027.62
-93.974984	43.925426	36.7	11313	3	225	18.3	1028.61
-93.974983	43.925374	35.31	11316	3	223	17.8	1029.26
-93.974982	43.925322	36.59	11319	3	223	17.4	1029.92
-93.974982	43.92527	36.67	11322	3	224	17.2	1030.58
-93.974981	43.925218	33.24	11325	3	223	16.9	1031.56
-93.97498	43.925168	32.39	11328	3	219	17	1032.54
-93.974981	43.925118	31.89	11331	3	218	16.8	1033.53
-93.97498	43.925067	30.94	11334	3	217	17.4	1034.84
-93.974979	43.925019	30.47	11337	3	212	17.2	1036.48
-93.974978	43.92497	29.69	11340	3	210	17.4	1037.46
-93.974977	43.924923	31.33	11343	3	203	17.5	1039.1
-93.974975	43.924877	31.56	11346	3	202	17.8	1041.4
-93.974976	43.924832	32.5	11349	3	199	17.7	1043.37
-93.974976	43.924786	32.04	11352	3	197	18	1045.34
-93.974976	43.924739	35.09	11355	3	203	17.5	1047.3
-93.974975	43.92469	32.9	11358	3	210	17.2	1048.94
-93.974976	43.92464	33.46	11361	3	215	16.9	1050.26
-93.974977	43.924589	32.25	11364	3	220	17.4	1051.24
-93.974977	43.924538	32.58	11367	3	223	16.9	1052.22
-93.974976	43.924487	33.2	11370	3	222	17.1	1053.54
-93.974976	43.924435	32.7	11373	3	227	17.3	1054.19
-93.974977	43.924384	34.06	11376	3	224	16.7	1055.18
-93.974978	43.924332	33.47	11379	3	222	16.9	1055.18
-93.974977	43.924279	33.03	11382	3	225	17.1	1055.83
-93.974979	43.924226	34.4	11385	3	233	16.9	1056.16
-93.974979	43.924173	33.16	11388	3	233	16.9	1056.16
-93.974979	43.92412	33.95	11391	3	231	16.9	1056.49
-93.974979	43.924067	33.39	11394	3	231	16.8	1056.82
-93.97498	43.924014	32.96	11397	3	232	16.7	1057.47
-93.97498	43.92396	33.53	11400	3	227	16.6	1057.8
-93.97498	43.923905	34.18	11403	3	236	16.9	1057.47
-93.97498	43.92385	34.67	11406	3	237	16.6	1056.82
-93.974979	43.923795	35.4	11409	3	238	16.9	1057.14
-93.97498	43.923741	34.66	11412	3	235	16.5	1057.8
-93.97498	43.923685	36.65	11415	3	241	16.5	1057.8
-93.974981	43.92363	34.22	11418	3	239	16.6	1057.8
-93.97498	43.923575	36.01	11421	3	240	16.5	1057.8
-93.97498	43.92352	37.46	11424	3	233	16.4	1057.8
-93.974981	43.923464	38.18	11427	3	243	16.2	1057.14
-93.97498	43.923408	36.42	11430	3	245	16.4	1057.14
-93.974982	43.923353	35.96	11433	3	241	16.5	1057.8
-93.97498	43.923298	36.4	11436	3	236	16.1	1057.47
-93.974981	43.923243	36.04	11439	3	237	16.4	1057.8
-93.974983	43.923187	38.12	11442	3	239	16.2	1057.8
-93.974983	43.92313	36.47	11445	3	252	16.1	1057.47
-93.974982	43.923074	33.75	11448	3	242	16.4	1057.47
-93.974983	43.923019	33.7	11451	3	242	16.4	1057.8
-93.974983	43.922963	36.23	11454	3	239	16.8	1057.47
-93.974983	43.922907	34.96	11457	3	241	16.9	1057.47
-93.974984	43.92285	36.72	11460	3	243	16.6	1057.14
-93.974984	43.922794	32.7	11463	3	248	17.1	1057.14
-93.974985	43.922737	32.53	11466	3	244	17.4	1056.49
-93.974985	43.922682	34.64	11469	3	243	17	1056.49
-93.974984	43.922626	32.64	11472	3	243	17.2	1056.16
-93.974985	43.922571	32.5	11475	3	240	17.3	1056.16
-93.974986	43.922514	32.38	11478	3	242	17.6	1056.49
-93.974987	43.922459	32.4	11481	3	242	17.1	1056.82
-93.974988	43.922403	35.27	11484	3	239	16.7	1056.49
-93.974988	43.922346	35.54	11487	3	243	16.5	1055.83
-93.974986	43.922291	35.31	11490	3	240	16.7	1056.16
-93.974986	43.922236	34.8	11493	3	235	16	1056.49
-93.974985	43.922181	36.26	11496	3	238	16.1	1056.49
-93.974984	43.922125	36.66	11499	3	240	16.2	1056.16
-93.974982	43.922069	35.23	11502	3	241	16.5	1055.83
-93.974981	43.922013	35.56	11505	3	242	16.4	1055.5
-93.974981	43.921956	36.83	11508	3	244	16.7	1055.83
-93.974979	43.921901	38.05	11511	3	245	16.4	1056.16
-93.974978	43.921845	36.09	11514	3	242	16.2	1056.49
-93.974979	43.921788	34.58	11517	3	242	16.4	1056.16
-93.974979	43.921732	36.13	11520	3	242	16.3	1056.16
-93.974978	43.921676	34.42	11523	3	244	16.1	1055.83
-93.974979	43.92162	36.64	11526	3	246	16.4	1055.5
-93.97498	43.921564	33.85	11529	3	244	16.3	1055.5
-93.974981	43.921508	34.28	11532	3	242	16.4	1055.5
-93.974981	43.921452	32.14	11535	3	243	16.2	1055.18
-93.97498	43.921397	33.29	11538	3	238	16.4	1055.5
-93.97498	43.921342	33.09	11541	3	241	16.2	1055.5
-93.974982	43.921286	34.44	11544	3	239	16.4	1055.5
-93.974983	43.921232	32.37	11547	3	246	16.4	1055.83
-93.974983	43.921177	34.8	11550	3	243	16.6	1056.16
-93.974986	43.921121	31.09	11553	3	236	16.1	1055.83
-93.97499	43.921064	12.36	11556	3	243	16.1	1055.5
-93.974995	43.92101	2.89	11559	3	235	16.2	1055.83
-93.974876	43.921069	34.01	11580	3	244	16.5	1055.5
-93.974874	43.921125	31.3	11583	3	250	16.1	1055.18
-93.974873	43.92118	30.88	11586	3	237	16.4	1055.18
-93.974873	43.921236	31.09	11589	3	244	16	1055.5
-93.974872	43.921292	31.8	11592	3	242	16.2	1055.83
-93.97487	43.921347	31.2	11595	3	239	16.5	1055.5
-93.97487	43.921402	31.93	11598	3	241	16.5	1055.5
-93.974869	43.921457	31.68	11601	3	232	16.4	1055.83
-93.974868	43.921514	32.77	11604	3	242	16.3	1055.5
-93.974869	43.92157	31.86	11607	3	247	16.2	1055.18
-93.974868	43.921624	32.49	11610	3	235	16.6	1055.18
-93.974866	43.92168	31.38	11613	3	242	16.9	1055.18
-93.974867	43.921736	31.83	11616	3	238	16.8	1055.18
-93.974869	43.921792	32.16	11619	3	241	16.7	1055.83
-93.974869	43.921848	31.93	11622	3	233	16.7	1056.16
-93.974869	43.921906	32.59	11625	3	241	17.1	1056.16
-93.974871	43.921962	32.48	11628	3	241	16.9	1056.49
-93.974872	43.922018	33.34	11631	3	241	16.7	1056.82
-93.974872	43.922075	32.8	11634	3	242	16.5	1056.49
-93.974873	43.922131	33.08	11637	3	247	16.5	1056.82
-93.974875	43.922187	32.53	11640	3	248	16.7	1057.14
-93.974876	43.922244	34.29	11643	3	241	16.7	1056.16
-93.974877	43.9223	34.28	11646	3	242	17	1056.16
-93.974877	43.922355	32.45	11649	3	241	17.3	1056.49
-93.974878	43.922412	34.41	11652	3	244	17.5	1056.49
-93.974876	43.92247	33.77	11655	3	242	17.3	1057.14
-93.974876	43.922528	32.7	11658	3	239	17.7	1057.47
