"year"	"yor"	"loc"	"env"	"rep"	"gen"	"daystoflower"	"plantheight"	"earheight"	"population"	"lodged"	"moisture"	"testweight"	"yield"
2007	2006	"HO"	"2007HO"	"R2"	"DKC6723RR2YGCB"	66	259.08	96.52	40018.65475	3	14.4	75.933	9.040565747
2007	2006	"HO"	"2007HO"	"R3"	"DKC6723RR2YGCB"	67	261.62	96.52	43468.24055	7	13.8	75.2895	9.806694027
2007	2006	"HO"	"2007HO"	"R4"	"DKC6723RR2YGCB"	66	264.16	99.06	49680.46025	6	13.9	75.8043	10.05056992
2007	2006	"HO"	"2007HO"	"R1"	"DKC6723RR2YGCB"	66	274.32	119.38	47609.72035	2	14.6	77.0913	11.29803904
2007	2006	"HO"	"2007HO"	"R2"	"DKC6723RR2YGCB"	66	261.62	88.9	52438.15205	6	14	76.3191	10.93124317
2007	2006	"HO"	"2007HO"	"R3"	"DKC6723RR2YGCB"	67	266.7	93.98	51059.30615	6	14.2	76.1904	11.09659406
2007	2006	"HO"	"2007HO"	"R4"	"DKC6723RR2YGCB"	66	261.62	93.98	55198.3149	0	14.9	75.5469	11.22681438
2007	2006	"HO"	"2007HO"	"R1"	"DKC6723RR2YGCB"	67	256.54	88.9	44160.13455	2	14.1	75.5469	9.804396458
2007	2006	"HO"	"2007HO"	"R2"	"DKC6723RR2YGCB"	67	256.54	96.52	46920.2974	7	14.2	75.6756	9.792982727
2007	2006	"HO"	"2007HO"	"R3"	"DKC6723RR2YGCB"	67	264.16	101.6	44849.5575	4	13.9	75.5469	10.65679477
2007	2006	"HO"	"2007HO"	"R4"	"DKC6723RR2YGCB"	67	271.78	91.44	45538.98045	3	14	75.933	10.51693949
2007	2006	"PR"	"2007PR"	"R1"	"57K33"	NA	246.38	93.98	54874.60735	0	11.3	75.6756	10.73819321
2007	2006	"PR"	"2007PR"	"R2"	"57K33"	NA	231.14	93.98	54874.60735	0	11.3	75.8043	10.13492394
2007	2006	"PR"	"2007PR"	"R3"	"57K33"	NA	236.22	91.44	54031.9793	0	11.3	76.0617	10.17514188
2007	2006	"PR"	"2007PR"	"R4"	"57K33"	NA	254	93.98	50654.05395	0	11.4	76.0617	9.561081318
2007	2005	"PR"	"2007PR"	"R1"	"57P12"	NA	251.46	91.44	53186.8802	0	11.4	75.8043	11.0474679
2007	2005	"PR"	"2007PR"	"R2"	"57P12"	NA	248.92	91.44	50654.05395	0	11	75.1608	10.24991009
2007	2005	"PR"	"2007PR"	"R3"	"57P12"	NA	256.54	91.44	51499.15305	0	11.1	75.1608	10.48024515
2007	2005	"PR"	"2007PR"	"R4"	"57P12"	NA	251.46	96.52	53186.8802	0	11.1	75.2895	10.48024515
2007	2007	"PR"	"2007PR"	"R1"	"58P19"	NA	256.54	101.6	54031.9793	0	11.3	77.7348	11.18059069
2007	2007	"PR"	"2007PR"	"R2"	"58P19"	NA	256.54	106.68	49808.95485	0	11.2	77.7348	9.341084132
2007	2007	"PR"	"2007PR"	"R3"	"58P19"	NA	251.46	104.14	54031.9793	0	11.3	76.9626	10.37623165
2007	2007	"PR"	"2007PR"	"R4"	"58P19"	NA	251.46	106.68	53186.8802	0	11.3	77.6061	11.22080864
2007	2007	"PR"	"2007PR"	"R1"	"57P59"	NA	243.84	109.22	51499.15305	1	10.8	74.3886	11.56717272
2007	2007	"PR"	"2007PR"	"R2"	"57P59"	NA	238.76	96.52	53186.8802	0	10.5	74.2599	11.36259166
2007	2007	"PR"	"2007PR"	"R3"	"57P59"	NA	246.38	93.98	45588.40145	0	10.6	73.1016	9.971694364
2007	2007	"PR"	"2007PR"	"R4"	"57P59"	NA	246.38	93.98	52341.7811	0	10.6	73.7451	11.26882534
2007	2003	"PR"	"2007PR"	"R1"	"57P69"	NA	246.38	81.28	54874.60735	0	10.6	74.646	10.9445426
2007	2003	"PR"	"2007PR"	"R2"	"57P69"	NA	246.38	91.44	52341.7811	0	10.8	74.7747	11.2840601
2007	2003	"PR"	"2007PR"	"R3"	"57P69"	NA	236.22	83.82	54031.9793	0	10.6	74.3886	11.10668396
2007	2003	"PR"	"2007PR"	"R4"	"57P69"	NA	251.46	81.28	49808.95485	0	10.7	74.3886	10.20348035
2007	2007	"PR"	"2007PR"	"R1"	"8249YG1RR"	NA	254	101.6	50654.05395	1	11.1	76.5765	10.31901061
2007	2007	"PR"	"2007PR"	"R2"	"8249YG1RR"	NA	269.24	111.76	47276.1286	0	11.4	76.4478	10.44487875
2007	2007	"PR"	"2007PR"	"R3"	"8249YG1RR"	NA	266.7	104.14	51499.15305	0	11.3	75.6756	11.22080864
2007	2007	"PR"	"2007PR"	"R4"	"8249YG1RR"	NA	264.16	106.68	52341.7811	0	11.7	76.0617	11.0901343
2007	2006	"PR"	"2007PR"	"R1"	"8295YG1RR"	NA	256.54	96.52	52341.7811	0	11.4	76.5765	9.72177176
2007	2006	"PR"	"2007PR"	"R2"	"8295YG1RR"	NA	241.3	109.22	54874.60735	0	11.4	77.4774	11.4090214
2007	2006	"PR"	"2007PR"	"R3"	"8295YG1RR"	NA	248.92	106.68	52341.7811	0	11.5	77.3487	10.2324536
2007	2006	"PR"	"2007PR"	"R4"	"8295YG1RR"	NA	256.54	86.36	54874.60735	0	11.4	77.3487	11.28850357
2007	2005	"PR"	"2007PR"	"R1"	"8287RR"	NA	254	83.82	51499.15305	0	11.3	76.7052	10.4164496
2007	2005	"PR"	"2007PR"	"R2"	"8287RR"	NA	246.38	86.36	53186.8802	0	11.4	76.5765	10.20384309
2007	2005	"PR"	"2007PR"	"R3"	"8287RR"	NA	248.92	101.6	48966.3268	0	11.4	76.8339	8.998664765
2007	2005	"PR"	"2007PR"	"R4"	"8287RR"	NA	246.38	99.06	54031.9793	0	11.3	77.8635	10.61753936
2007	2007	"PR"	"2007PR"	"R1"	"8452CBLL"	NA	233.68	93.98	53186.8802	0	10.7	73.359	10.04152035
2007	2007	"PR"	"2007PR"	"R2"	"8452CBLL"	NA	241.3	91.44	52341.7811	0	10.7	73.8738	10.28446036
2007	2007	"PR"	"2007PR"	"R3"	"8452CBLL"	NA	241.3	109.22	47276.1286	0	10.8	73.2303	9.585384384
2007	2007	"PR"	"2007PR"	"R4"	"8452CBLL"	NA	243.84	96.52	54874.60735	0	10.7	73.8738	11.33720039
2007	2007	"PR"	"2007PR"	"R1"	"8353CBLL"	NA	246.38	104.14	49808.95485	0	11	74.5173	9.604246465
2007	2007	"PR"	"2007PR"	"R2"	"8353CBLL"	NA	233.68	101.6	54031.9793	0	11	74.9034	10.53238793
2007	2007	"PR"	"2007PR"	"R3"	"8353CBLL"	NA	251.46	114.3	54031.9793	0	11.1	75.0321	11.4476524
2007	2007	"PR"	"2007PR"	"R4"	"8353CBLL"	NA	248.92	106.68	54031.9793	0	11.1	74.0025	10.7624056
2007	2006	"PR"	"2007PR"	"R1"	"8248RR"	NA	264.16	101.6	53186.8802	0	11.3	75.933	10.4968855
2007	2006	"PR"	"2007PR"	"R2"	"8248RR"	NA	264.16	93.98	55719.70645	0	11.4	76.0617	12.45350927
2007	2006	"PR"	"2007PR"	"R3"	"8248RR"	NA	251.46	101.6	56564.80555	0	11.5	75.6756	11.03499898
2007	2006	"PR"	"2007PR"	"R4"	"8248RR"	NA	269.24	96.52	54874.60735	0	11.3	75.8043	12.10560359
2007	2007	"PR"	"2007PR"	"R1"	"2755RRB"	NA	248.92	93.98	53186.8802	0	11.2	75.4182	10.71003611
2007	2007	"PR"	"2007PR"	"R2"	"2755RRB"	NA	256.54	96.52	50654.05395	0	10.9	76.3191	9.615037753
2007	2007	"PR"	"2007PR"	"R3"	"2755RRB"	NA	251.46	104.14	47276.1286	0	11.2	76.1904	9.502137307
2007	2007	"PR"	"2007PR"	"R4"	"2755RRB"	NA	261.62	106.68	54031.9793	0	11	75.933	10.411326
2007	2007	"PR"	"2007PR"	"R1"	"2821RLH"	NA	251.46	109.22	54031.9793	0	11.2	76.0617	10.75029941
2007	2007	"PR"	"2007PR"	"R2"	"2821RLH"	NA	254	109.22	51499.15305	0	11.4	75.6756	11.65005706
2007	2007	"PR"	"2007PR"	"R3"	"2821RLH"	NA	254	111.76	53186.8802	0	11.1	75.5469	11.00425741
2007	2007	"PR"	"2007PR"	"R4"	"2821RLH"	NA	256.54	109.22	57407.4336	0	11.1	75.6756	11.81043011
2007	2005	"PR"	"2007PR"	"R1"	"2835RRBW"	NA	248.92	91.44	51499.15305	0	10.7	75.4182	9.717600333
2007	2005	"PR"	"2007PR"	"R2"	"2835RRBW"	NA	241.3	99.06	54874.60735	0	10.9	76.3191	10.74621867
2007	2005	"PR"	"2007PR"	"R3"	"2835RRBW"	NA	254	99.06	54874.60735	0	11	75.0321	11.05698963
2007	2005	"PR"	"2007PR"	"R4"	"2835RRBW"	NA	254	93.98	54874.60735	0	10.8	76.4478	11.32450476
2007	2005	"PR"	"2007PR"	"R1"	"2842RRBW"	NA	231.14	88.9	52341.7811	0	10.6	72.9729	8.796169418
2007	2005	"PR"	"2007PR"	"R2"	"2842RRBW"	NA	226.06	86.36	51499.15305	0	10.4	74.1312	10.88777498
2007	2005	"PR"	"2007PR"	"R3"	"2842RRBW"	NA	223.52	83.82	51499.15305	0	10.4	73.6164	10.35963664
2007	2005	"PR"	"2007PR"	"R4"	"2842RRBW"	NA	251.46	106.68	50654.05395	0	10.6	74.1312	10.9445426
2007	2007	"PR"	"2007PR"	"R1"	"28Z49"	NA	251.46	91.44	54031.9793	0	11.6	77.6061	9.619662596
2007	2007	"PR"	"2007PR"	"R2"	"28Z49"	NA	271.78	104.14	51499.15305	0	11.7	77.6061	9.448634275
2007	2007	"PR"	"2007PR"	"R3"	"28Z49"	NA	254	116.84	52341.7811	0	11.8	77.7348	9.118003718
2007	2007	"PR"	"2007PR"	"R4"	"28Z49"	NA	259.08	111.76	54031.9793	0	12	77.7348	10.25444425
2007	2007	"PR"	"2007PR"	"R1"	"DKC6423RR2YGRW"	NA	220.98	78.74	53186.8802	0	NA	NA	NA
2007	2007	"PR"	"2007PR"	"R2"	"DKC6423RR2YGRW"	NA	223.52	76.2	54874.60735	0	11.1	75.933	9.391912003
2007	2007	"PR"	"2007PR"	"R3"	"DKC6423RR2YGRW"	NA	213.36	76.2	51499.15305	0	10.9	76.9626	9.574638437
2007	2007	"PR"	"2007PR"	"R4"	"DKC6423RR2YGRW"	NA	231.14	91.44	54031.9793	0	11.2	75.0321	9.663190475
2007	2005	"PR"	"2007PR"	"R1"	"DKC6680RR2"	NA	248.92	104.14	52341.7811	0	10.9	75.5469	9.897832985
2007	2005	"PR"	"2007PR"	"R2"	"DKC6680RR2"	NA	238.76	96.52	56564.80555	1	11	75.933	10.37097203
2007	2005	"PR"	"2007PR"	"R3"	"DKC6680RR2"	NA	241.3	91.44	55719.70645	0	10.7	75.1608	10.56789037
2007	2005	"PR"	"2007PR"	"R4"	"DKC6680RR2"	NA	238.76	104.14	54031.9793	0	10.8	75.4182	10.35383292
2007	2006	"PR"	"2007PR"	"R1"	"DKC6723RR2YGCB"	NA	241.3	101.6	54874.60735	0	10.9	75.933	10.94821526
2007	2006	"PR"	"2007PR"	"R2"	"DKC6723RR2YGCB"	NA	246.38	106.68	49808.95485	0	11	75.8043	10.08849419
2007	2006	"PR"	"2007PR"	"R3"	"DKC6723RR2YGCB"	NA	248.92	101.6	48121.2277	0	11.2	76.5765	9.13976766
2007	2006	"PR"	"2007PR"	"R4"	"DKC6723RR2YGCB"	NA	246.38	104.14	49808.95485	0	11.1	75.933	10.31901061
2007	2004	"PR"	"2007PR"	"R1"	"DKC6971RR2YGCB"	NA	264.16	121.92	53186.8802	0	11.6	78.7644	10.9423662
2007	2004	"PR"	"2007PR"	"R2"	"DKC6971RR2YGCB"	NA	256.54	116.84	50654.05395	0	11.6	78.6357	10.06056379
2007	2004	"PR"	"2007PR"	"R3"	"DKC6971RR2YGCB"	NA	246.38	109.22	54031.9793	0	11.6	78.507	11.10269391
2007	2004	"PR"	"2007PR"	"R4"	"DKC6971RR2YGCB"	NA	254	116.84	58252.5327	0	11.7	78.2496	12.37130505
2007	2006	"PR"	"2007PR"	"R1"	"7373RB"	NA	238.76	99.06	52341.7811	0	11.9	79.4079	10.26609703
2007	2006	"PR"	"2007PR"	"R2"	"7373RB"	NA	241.3	91.44	54031.9793	0	11.9	79.4079	10.14625932
2007	2006	"PR"	"2007PR"	"R3"	"7373RB"	NA	246.38	96.52	56564.80555	0	12.1	79.2792	10.80076455
2007	2006	"PR"	"2007PR"	"R4"	"7373RB"	NA	243.84	96.52	54031.9793	0	11.8	79.6653	9.517916165
2007	2006	"PR"	"2007PR"	"R1"	"6361RB"	NA	256.54	106.68	51499.15305	0	10.7	73.2303	11.09426038
2007	2006	"PR"	"2007PR"	"R2"	"6361RB"	NA	243.84	106.68	56564.80555	0	10.7	73.6164	12.14700042
2007	2006	"PR"	"2007PR"	"R3"	"6361RB"	NA	246.38	104.14	54874.60735	0	10.5	74.0025	11.36259166
2007	2006	"PR"	"2007PR"	"R4"	"6361RB"	NA	254	106.68	51499.15305	0	10.6	72.8442	11.99846151
2007	2007	"PR"	"2007PR"	"R1"	"6125RRB"	NA	243.84	91.44	53186.8802	0	11.3	74.7747	10.89906502
2007	2007	"PR"	"2007PR"	"R2"	"6125RRB"	NA	248.92	96.52	53186.8802	0	11	75.5469	10.37097203
2007	2007	"PR"	"2007PR"	"R3"	"6125RRB"	NA	254	88.9	54031.9793	0	11.4	76.5765	11.24833096
2007	2007	"PR"	"2007PR"	"R4"	"6125RRB"	NA	243.84	81.28	49808.95485	0	11.3	75.6756	10.45666755
2007	2007	"PR"	"2007PR"	"R1"	"31G71"	NA	254	91.44	NA	0	NA	NA	NA
2007	2007	"PR"	"2007PR"	"R2"	"31G71"	NA	241.3	96.52	50654.05395	0	11.4	76.7052	10.24401569
2007	2007	"PR"	"2007PR"	"R3"	"31G71"	NA	261.62	99.06	50654.05395	0	11.4	77.22	9.279873041
2007	2007	"PR"	"2007PR"	"R4"	"31G71"	NA	254	91.44	53186.8802	0	11.3	76.9626	11.66320612
2007	2006	"PR"	"2007PR"	"R1"	"31R87"	NA	246.38	91.44	54031.9793	0	11.6	77.3487	10.10064572
2007	2006	"PR"	"2007PR"	"R2"	"31R87"	NA	246.38	91.44	52341.7811	0	11.4	78.2496	9.40039087
2007	2006	"PR"	"2007PR"	"R3"	"31R87"	NA	254	86.36	55719.70645	0	11.5	77.0913	10.51334448
2007	2006	"PR"	"2007PR"	"R4"	"31R87"	NA	254	109.22	54031.9793	0	11.6	77.3487	10.22089151
2007	2005	"PR"	"2007PR"	"R1"	"TV25BR23"	NA	241.3	96.52	53186.8802	0	11.1	75.0321	10.7624056
2007	2005	"PR"	"2007PR"	"R2"	"TV25BR23"	NA	233.68	88.9	55719.70645	0	11.1	74.1312	10.68178833
2007	2005	"PR"	"2007PR"	"R3"	"TV25BR23"	NA	233.68	93.98	50654.05395	0	11	74.9034	9.563892491
2007	2005	"PR"	"2007PR"	"R4"	"TV25BR23"	NA	236.22	83.82	51499.15305	0	11.1	74.7747	10.35931925
2007	2005	"PR"	"2007PR"	"R1"	"TV25R31"	NA	226.06	91.44	52341.7811	0	11.1	73.8738	8.424504756
2007	2005	"PR"	"2007PR"	"R2"	"TV25R31"	NA	243.84	88.9	48121.2277	0	11.4	75.2895	8.918319544
2007	2005	"PR"	"2007PR"	"R3"	"TV25R31"	NA	228.6	93.98	50654.05395	0	11.1	74.7747	9.875615627
2007	2005	"PR"	"2007PR"	"R4"	"TV25R31"	NA	238.76	91.44	53186.8802	0	11.5	75.933	10.51334448
2007	2007	"PR"	"2007PR"	"R1"	"TVX25R81"	NA	236.22	91.44	50654.05395	0	11.3	76.0617	9.169693079
2007	2007	"PR"	"2007PR"	"R2"	"TVX25R81"	NA	236.22	91.44	52341.7811	0	11.2	75.2895	10.06582341
2007	2007	"PR"	"2007PR"	"R3"	"TVX25R81"	NA	236.22	91.44	54874.60735	0	11.4	74.3886	9.520908704
2007	2007	"PR"	"2007PR"	"R4"	"TVX25R81"	NA	233.68	86.36	47276.1286	0	11.4	75.933	9.440563483
2007	2005	"PR"	"2007PR"	"R1"	"TV26BR41"	NA	248.92	96.52	54031.9793	0	10.7	75.4182	10.85132037
2007	2005	"PR"	"2007PR"	"R2"	"TV26BR41"	NA	241.3	86.36	53186.8802	0	11	76.3191	11.13769759
2007	2005	"PR"	"2007PR"	"R3"	"TV26BR41"	NA	238.76	86.36	45588.40145	0	10.9	75.4182	10.22102753
2007	2005	"PR"	"2007PR"	"R4"	"TV26BR41"	NA	246.38	101.6	52341.7811	0	11.3	75.0321	10.57732141
2007	2007	"PR"	"2007PR"	"R1"	"TV26BR41W"	NA	246.38	81.28	52341.7811	0	11.1	75.8043	11.08487468
2007	2007	"PR"	"2007PR"	"R2"	"TV26BR41W"	NA	243.84	91.44	48966.3268	0	11.1	76.1904	9.351603371
2007	2007	"PR"	"2007PR"	"R3"	"TV26BR41W"	NA	223.52	83.82	52341.7811	0	11.1	74.9034	10.48024515
2007	2007	"PR"	"2007PR"	"R4"	"TV26BR41W"	NA	248.92	91.44	48121.2277	0	11.1	75.8043	9.794998356
2007	2007	"PR"	"2007PR"	"R1"	"TV25BR71"	NA	215.9	83.82	51499.15305	0	11.2	75.1608	10.14635
2007	2007	"PR"	"2007PR"	"R2"	"TV25BR71"	NA	226.06	76.2	50654.05395	0	11.1	74.7747	9.674072447
2007	2007	"PR"	"2007PR"	"R3"	"TV25BR71"	NA	223.52	96.52	53186.8802	0	11.3	74.9034	9.933834172
2007	2007	"PR"	"2007PR"	"R4"	"TV25BR71"	NA	236.22	101.6	49808.95485	0	11.2	75.0321	10.1866133
2007	2006	"PR"	"2007PR"	"R1"	"TV26BR61"	NA	236.22	99.06	NA	0	NA	NA	NA
2007	2006	"PR"	"2007PR"	"R2"	"TV26BR61"	NA	238.76	96.52	51499.15305	0	11.4	76.7052	10.56539658
2007	2006	"PR"	"2007PR"	"R3"	"TV26BR61"	NA	238.76	101.6	55719.70645	0	11.3	76.7052	11.3414625
2007	2006	"PR"	"2007PR"	"R4"	"TV26BR61"	NA	246.38	109.22	52341.7811	0	11.5	76.7052	10.39296267
2007	2006	"PR"	"2007PR"	"R1"	"9673RB"	NA	256.54	101.6	51499.15305	0	11.1	75.5469	9.472529274
2007	2006	"PR"	"2007PR"	"R2"	"9673RB"	NA	254	93.98	52341.7811	0	11.3	75.1608	10.53710346
2007	2006	"PR"	"2007PR"	"R3"	"9673RB"	NA	248.92	86.36	53186.8802	0	11	75.4182	11.37982144
2007	2006	"PR"	"2007PR"	"R4"	"9673RB"	NA	246.38	93.98	54874.60735	0	11.4	75.4182	10.92695007
2007	2006	"PR"	"2007PR"	"R1"	"9674RB"	NA	243.84	106.68	48966.3268	0	NA	NA	NA
2007	2006	"PR"	"2007PR"	"R2"	"9674RB"	NA	246.38	101.6	50654.05395	0	11.3	74.7747	10.77841117
2007	2006	"PR"	"2007PR"	"R3"	"9674RB"	NA	248.92	93.98	54874.60735	0	11	74.3886	11.54123735
2007	2006	"PR"	"2007PR"	"R4"	"9674RB"	NA	256.54	106.68	55719.70645	0	11.3	75.5469	11.70342406
2007	2007	"PR"	"2007PR"	"R1"	"WEXP602VT3"	NA	246.38	96.52	52341.7811	0	11.1	76.0617	9.230677462
2007	2007	"PR"	"2007PR"	"R2"	"WEXP602VT3"	NA	259.08	101.6	52341.7811	0	10.9	76.0617	9.089846615
2007	2007	"PR"	"2007PR"	"R3"	"WEXP602VT3"	NA	243.84	109.22	48966.3268	0	11.1	75.8043	9.915924259
2007	2007	"PR"	"2007PR"	"R4"	"WEXP602VT3"	NA	248.92	96.52	54874.60735	0	11.2	76.5765	11.63609187
2007	2007	"PR"	"2007PR"	"R1"	"WEXP661VT3"	NA	256.54	96.52	55719.70645	0	10.6	73.359	11.7957848
2007	2007	"PR"	"2007PR"	"R2"	"WEXP661VT3"	NA	248.92	86.36	53186.8802	0	11	75.2895	11.33946747
2007	2007	"PR"	"2007PR"	"R3"	"WEXP661VT3"	NA	254	93.98	51499.15305	0	10.7	74.7747	10.85132037
2007	2007	"PR"	"2007PR"	"R4"	"WEXP661VT3"	NA	254	99.06	53186.8802	0	10.7	75.0321	11.05377038
2007	2007	"PR"	"2007PR"	"R1"	"WEXP690RB"	NA	248.92	106.68	54874.60735	0	11.5	76.1904	11.2757626
2007	2007	"PR"	"2007PR"	"R2"	"WEXP690RB"	NA	246.38	101.6	54874.60735	0	11.5	76.3191	10.91461717
2007	2007	"PR"	"2007PR"	"R3"	"WEXP690RB"	NA	248.92	106.68	57407.4336	0	11.5	76.1904	11.07512625
2007	2007	"PR"	"2007PR"	"R4"	"WEXP690RB"	NA	256.54	101.6	51499.15305	0	11.3	76.4478	10.81862912
2007	NA	"PR"	"2007PR"	"R1"	"TxY27011"	NA	228.6	88.9	46433.50055	0	11.1	74.5173	9.311294732
2007	NA	"PR"	"2007PR"	"R2"	"TxY27011"	NA	238.76	104.14	48121.2277	0	11.3	73.7451	9.813180319
2007	NA	"PR"	"2007PR"	"R3"	"TxY27011"	NA	223.52	86.36	43055.5752	0	11.2	73.8738	7.811078972
2007	NA	"PR"	"2007PR"	"R4"	"TxY27011"	NA	231.14	96.52	50654.05395	0	11	74.9034	8.514689098
2007	2006	"PR"	"2007PR"	"R1"	"DKC6623RR2YGCB"	NA	248.92	83.82	53186.8802	0	11.1	74.9034	10.03685017
2007	2006	"PR"	"2007PR"	"R2"	"DKC6623RR2YGCB"	NA	238.76	81.28	55719.70645	0	10.9	75.5469	11.06941321
2007	2006	"PR"	"2007PR"	"R3"	"DKC6623RR2YGCB"	NA	251.46	91.44	55719.70645	0	11.1	75.2895	10.35931925
2007	2006	"PR"	"2007PR"	"R4"	"DKC6623RR2YGCB"	NA	246.38	78.74	54874.60735	0	10.8	74.9034	10.83916884
2007	2007	"TY"	"2007TY"	"R1"	"7505RR"	71	NA	NA	67066.76805	NA	12.2	76.9626	8.784973352
2007	2007	"TY"	"2007TY"	"R2"	"7505RR"	71	NA	NA	64583.3628	NA	11.5	75.4182	NA
2007	2007	"TY"	"2007TY"	"R3"	"7505RR"	68	NA	NA	66238.9663	NA	NA	NA	NA
2007	2007	"TY"	"2007TY"	"R4"	"7505RR"	68	NA	NA	62099.95755	NA	11.6	76.7052	10.57469767
2007	2007	"TY"	"2007TY"	"R1"	"851TS"	71	NA	NA	58788.75055	NA	11.1	74.7747	9.369437566
2007	2007	"TY"	"2007TY"	"R2"	"851TS"	71	NA	NA	68724.8426	NA	11	73.8738	9.419554823
2007	2007	"TY"	"2007TY"	"R3"	"851TS"	71	NA	NA	64583.3628	NA	10.9	74.3886	10.10371992
2007	2007	"TY"	"2007TY"	"R4"	"851TS"	71	NA	NA	65411.16455	NA	11	74.0025	9.696600559
2007	2007	"TY"	"2007TY"	"R1"	"57P59"	71	NA	NA	66238.9663	NA	11	73.8738	10.6860496
2007	2007	"TY"	"2007TY"	"R2"	"57P59"	71	NA	NA	66238.9663	NA	11	74.5173	9.102931134
2007	2007	"TY"	"2007TY"	"R3"	"57P59"	71	NA	NA	65411.16455	NA	11.1	74.2599	8.934569157
2007	2007	"TY"	"2007TY"	"R4"	"57P59"	71	NA	NA	56302.87425	NA	11	73.8738	9.81533444
2007	2005	"TY"	"2007TY"	"R1"	"57P12"	71	NA	NA	60444.35405	NA	11.4	75.1608	8.707418335
2007	2005	"TY"	"2007TY"	"R2"	"57P12"	71	NA	NA	71208.24785	NA	11.5	75.2895	11.64926155
2007	2005	"TY"	"2007TY"	"R3"	"57P12"	71	NA	NA	67066.76805	NA	11.5	75.8043	10.78343806
2007	2005	"TY"	"2007TY"	"R4"	"57P12"	71	NA	NA	63755.56105	NA	11.6	75.8043	10.41745309
2007	2007	"TY"	"2007TY"	"R1"	"58P19"	71	NA	NA	77002.8601	NA	12.4	77.3487	10.20631133
2007	2007	"TY"	"2007TY"	"R2"	"58P19"	68	NA	NA	78660.93465	NA	12.3	76.9626	10.60796094
2007	2007	"TY"	"2007TY"	"R3"	"58P19"	68	NA	NA	72036.0496	NA	12.1	76.8339	12.23479303
2007	2007	"TY"	"2007TY"	"R4"	"58P19"	71	NA	NA	82799.9434	NA	12.3	77.6061	12.75295304
2007	2006	"TY"	"2007TY"	"R1"	"58P60"	68	NA	NA	60444.35405	NA	12.5	77.0913	10.70050222
2007	2006	"TY"	"2007TY"	"R2"	"58P60"	71	NA	NA	70380.4461	NA	12.1	76.9626	11.53119471
2007	2006	"TY"	"2007TY"	"R3"	"58P60"	71	NA	NA	67066.76805	NA	12.1	76.7052	11.84390508
2007	2006	"TY"	"2007TY"	"R4"	"58P60"	68	NA	NA	64583.3628	NA	12	75.8043	10.64424815
2007	2007	"TY"	"2007TY"	"R1"	"8249YG1RR"	68	NA	NA	62927.7593	NA	11.8	76.3191	10.74688403
2007	2007	"TY"	"2007TY"	"R2"	"8249YG1RR"	71	NA	NA	56302.87425	NA	12	76.0617	10.95731427
2007	2007	"TY"	"2007TY"	"R3"	"8249YG1RR"	68	NA	NA	56302.87425	NA	12.1	75.6756	9.65493252
2007	2007	"TY"	"2007TY"	"R4"	"8249YG1RR"	71	NA	NA	56302.87425	NA	12	77.22	10.87904774
2007	2006	"TY"	"2007TY"	"R1"	"8351YG1RR"	71	NA	NA	66238.9663	NA	11.7	76.0617	10.60200201
2007	2006	"TY"	"2007TY"	"R2"	"8351YG1RR"	71	NA	NA	64583.3628	NA	11.6	75.6756	10.65331995
2007	2006	"TY"	"2007TY"	"R3"	"8351YG1RR"	71	NA	NA	64583.3628	NA	11.9	76.7052	10.69552162
2007	2006	"TY"	"2007TY"	"R4"	"8351YG1RR"	71	NA	NA	67066.76805	NA	11.9	75.5469	9.872789187
2007	2004	"TY"	"2007TY"	"R1"	"8377YG1RR"	68	NA	NA	68724.8426	NA	11.4	75.1608	11.1108234
2007	2004	"TY"	"2007TY"	"R2"	"8377YG1RR"	68	NA	NA	65411.16455	NA	11.3	75.5469	11.36003115
2007	2004	"TY"	"2007TY"	"R3"	"8377YG1RR"	71	NA	NA	62099.95755	NA	11.3	75.2895	11.00503018
2007	2004	"TY"	"2007TY"	"R4"	"8377YG1RR"	68	NA	NA	62927.7593	NA	11.3	74.9034	11.99114399
2007	2004	"TY"	"2007TY"	"R1"	"8225YG1RR"	71	NA	NA	67897.04085	NA	11.3	75.0321	10.25558367
2007	2004	"TY"	"2007TY"	"R2"	"8225YG1RR"	71	NA	NA	62927.7593	NA	11.4	74.5173	9.337819663
2007	2004	"TY"	"2007TY"	"R3"	"8225YG1RR"	71	NA	NA	66238.9663	NA	11.4	74.2599	10.00762108
2007	2004	"TY"	"2007TY"	"R4"	"8225YG1RR"	71	NA	NA	66238.9663	NA	11.2	74.5173	11.57028351
2007	2005	"TY"	"2007TY"	"R1"	"2842RRBW"	71	NA	NA	58788.75055	NA	11.3	74.3886	8.401689704
2007	2005	"TY"	"2007TY"	"R2"	"2842RRBW"	68	NA	NA	69552.64435	NA	11	73.4877	9.261242982
2007	2005	"TY"	"2007TY"	"R3"	"2842RRBW"	71	NA	NA	66238.9663	NA	10.9	74.1312	9.786740476
2007	2005	"TY"	"2007TY"	"R4"	"2842RRBW"	71	NA	NA	71208.24785	NA	11.2	75.0321	11.13590426
2007	2005	"TY"	"2007TY"	"R1"	"DKC6680RR2"	71	NA	NA	64583.3628	NA	11.5	76.0617	8.815657394
2007	2005	"TY"	"2007TY"	"R2"	"DKC6680RR2"	71	NA	NA	65411.16455	NA	11.6	76.0617	10.57469767
2007	2005	"TY"	"2007TY"	"R3"	"DKC6680RR2"	71	NA	NA	69552.64435	NA	11.7	76.3191	10.87686873
