"gen"	"year"	"loc"	"block"	"yield"
1847	2017	"Kern"	"B3"	11620
1847	2017	"Kern"	"B4"	11716
20	2017	"Kern"	"B1"	7735
20	2017	"Kern"	"B2"	8499
20	2017	"Kern"	"B3"	9373
20	2017	"Kern"	"B4"	8393
112	2005	"Kern"	"B1"	4985
112	2005	"Kern"	"B2"	4742
112	2005	"Kern"	"B3"	4181
112	2005	"Kern"	"B4"	3840
1340	2005	"Kern"	"B1"	3373
1340	2005	"Kern"	"B2"	3626
1340	2005	"Kern"	"B3"	3583
1340	2005	"Kern"	"B4"	3222
1361	2005	"Kern"	"B1"	6069
1361	2005	"Kern"	"B2"	5962
1361	2005	"Kern"	"B3"	6863
1361	2005	"Kern"	"B4"	7048
1419	2005	"Kern"	"B1"	6283
1419	2005	"Kern"	"B2"	6153
1419	2005	"Kern"	"B3"	6729
1419	2005	"Kern"	"B4"	6683
1424	2005	"Kern"	"B1"	8397
1424	2005	"Kern"	"B2"	7839
1424	2005	"Kern"	"B3"	7569
1424	2005	"Kern"	"B4"	8055
20	2005	"Kern"	"B1"	2534
20	2005	"Kern"	"B2"	3275
20	2005	"Kern"	"B3"	3092
20	2005	"Kern"	"B4"	2695
788	2005	"Kern"	"B1"	5727
788	2005	"Kern"	"B2"	5640
788	2005	"Kern"	"B3"	7399
788	2005	"Kern"	"B4"	6229
112	2006	"Kern"	"B1"	3998
112	2006	"Kern"	"B2"	4527
112	2006	"Kern"	"B3"	5927
112	2006	"Kern"	"B4"	5637
1340	2006	"Kern"	"B1"	3415
1340	2006	"Kern"	"B2"	3178
1340	2006	"Kern"	"B3"	3721
1340	2006	"Kern"	"B4"	2870
1361	2006	"Kern"	"B1"	4389
1361	2006	"Kern"	"B2"	4664
1361	2006	"Kern"	"B3"	5707
1361	2006	"Kern"	"B4"	5232
1419	2006	"Kern"	"B1"	4120
1419	2006	"Kern"	"B2"	6147
1419	2006	"Kern"	"B3"	4808
1419	2006	"Kern"	"B4"	5388
1424	2006	"Kern"	"B1"	5736
1424	2006	"Kern"	"B2"	5600
1424	2006	"Kern"	"B3"	7031
1424	2006	"Kern"	"B4"	7451
1478	2006	"Kern"	"B1"	4733
1478	2006	"Kern"	"B2"	4442
1478	2006	"Kern"	"B3"	5094
1478	2006	"Kern"	"B4"	5172
1495	2006	"Kern"	"B1"	3315
1495	2006	"Kern"	"B2"	4911
1495	2006	"Kern"	"B3"	4142
1495	2006	"Kern"	"B4"	4818
1498	2006	"Kern"	"B1"	4165
1498	2006	"Kern"	"B2"	5209
1498	2006	"Kern"	"B3"	4359
1498	2006	"Kern"	"B4"	4811
20	2006	"Kern"	"B1"	3852
20	2006	"Kern"	"B2"	3071
20	2006	"Kern"	"B3"	4059
20	2006	"Kern"	"B4"	4160
788	2006	"Kern"	"B1"	3983
788	2006	"Kern"	"B2"	4991
788	2006	"Kern"	"B3"	4787
788	2006	"Kern"	"B4"	5494
112	2007	"Kern"	"B1"	7347
112	2007	"Kern"	"B2"	7310
112	2007	"Kern"	"B3"	7014
112	2007	"Kern"	"B4"	6458
1340	2007	"Kern"	"B1"	7741
1340	2007	"Kern"	"B2"	7779
1340	2007	"Kern"	"B3"	7000
1340	2007	"Kern"	"B4"	7224
1361	2007	"Kern"	"B1"	6951
1361	2007	"Kern"	"B2"	7063
1361	2007	"Kern"	"B3"	7172
1361	2007	"Kern"	"B4"	7048
1419	2007	"Kern"	"B1"	7541
1419	2007	"Kern"	"B2"	7780
1419	2007	"Kern"	"B3"	7156
1419	2007	"Kern"	"B4"	7948
1424	2007	"Kern"	"B1"	9036
1424	2007	"Kern"	"B2"	8967
1424	2007	"Kern"	"B3"	8498
1424	2007	"Kern"	"B4"	9571
1478	2007	"Kern"	"B1"	7930
1478	2007	"Kern"	"B2"	8906
1478	2007	"Kern"	"B3"	7879
1478	2007	"Kern"	"B4"	8292
1495	2007	"Kern"	"B1"	8119
1495	2007	"Kern"	"B2"	7569
1495	2007	"Kern"	"B3"	7529
1495	2007	"Kern"	"B4"	8433
1498	2007	"Kern"	"B1"	6241
1498	2007	"Kern"	"B2"	4584
1498	2007	"Kern"	"B3"	6250
1498	2007	"Kern"	"B4"	5984
1523	2007	"Kern"	"B1"	8689
1523	2007	"Kern"	"B2"	7779
1523	2007	"Kern"	"B3"	8457
1523	2007	"Kern"	"B4"	8288
1548	2007	"Kern"	"B1"	7724
1548	2007	"Kern"	"B2"	7547
1548	2007	"Kern"	"B3"	7699
1548	2007	"Kern"	"B4"	7777
20	2007	"Kern"	"B1"	8066
20	2007	"Kern"	"B2"	8452
20	2007	"Kern"	"B3"	7700
20	2007	"Kern"	"B4"	8289
788	2007	"Kern"	"B1"	8034
788	2007	"Kern"	"B2"	7367
788	2007	"Kern"	"B3"	7400
788	2007	"Kern"	"B4"	8153
112	2008	"Kern"	"B1"	7370
112	2008	"Kern"	"B2"	7438
112	2008	"Kern"	"B3"	7668
112	2008	"Kern"	"B4"	7597
1340	2008	"Kern"	"B1"	7501
1340	2008	"Kern"	"B2"	7588
1340	2008	"Kern"	"B3"	6020
1340	2008	"Kern"	"B4"	7167
1361	2008	"Kern"	"B1"	6472
1361	2008	"Kern"	"B2"	7013
1361	2008	"Kern"	"B3"	7516
1361	2008	"Kern"	"B4"	6657
1419	2008	"Kern"	"B1"	6260
1419	2008	"Kern"	"B2"	7587
1419	2008	"Kern"	"B3"	7331
1419	2008	"Kern"	"B4"	7317
1424	2008	"Kern"	"B1"	8189
1424	2008	"Kern"	"B2"	8287
1424	2008	"Kern"	"B3"	7846
1424	2008	"Kern"	"B4"	7432
1478	2008	"Kern"	"B1"	8280
1478	2008	"Kern"	"B2"	9088
1478	2008	"Kern"	"B3"	8372
1478	2008	"Kern"	"B4"	9831
1495	2008	"Kern"	"B1"	7199
1495	2008	"Kern"	"B2"	6802
1495	2008	"Kern"	"B3"	7762
1495	2008	"Kern"	"B4"	7812
1521	2008	"Kern"	"B1"	8501
1521	2008	"Kern"	"B2"	9073
1521	2008	"Kern"	"B3"	8902
1521	2008	"Kern"	"B4"	8369
1522	2008	"Kern"	"B1"	7939
1522	2008	"Kern"	"B2"	7261
1522	2008	"Kern"	"B3"	7851
1522	2008	"Kern"	"B4"	7791
1523	2008	"Kern"	"B1"	7998
1523	2008	"Kern"	"B2"	7864
1523	2008	"Kern"	"B3"	8331
1523	2008	"Kern"	"B4"	8097
1548	2008	"Kern"	"B1"	7423
1548	2008	"Kern"	"B2"	8228
1548	2008	"Kern"	"B3"	7642
1548	2008	"Kern"	"B4"	7853
1555	2008	"Kern"	"B1"	7345
1555	2008	"Kern"	"B2"	7433
1555	2008	"Kern"	"B3"	7855
1555	2008	"Kern"	"B4"	6768
1590	2008	"Kern"	"B1"	7582
1590	2008	"Kern"	"B2"	8173
1590	2008	"Kern"	"B3"	8175
1590	2008	"Kern"	"B4"	7902
1608	2008	"Kern"	"B1"	7556
1608	2008	"Kern"	"B2"	7414
1608	2008	"Kern"	"B3"	7317
1608	2008	"Kern"	"B4"	7350
20	2008	"Kern"	"B1"	6841
20	2008	"Kern"	"B2"	6590
20	2008	"Kern"	"B3"	6658
20	2008	"Kern"	"B4"	7319
788	2008	"Kern"	"B1"	7255
788	2008	"Kern"	"B2"	7904
788	2008	"Kern"	"B3"	7580
788	2008	"Kern"	"B4"	6874
112	2009	"Kern"	"B1"	5887
112	2009	"Kern"	"B2"	5045
112	2009	"Kern"	"B3"	3266
112	2009	"Kern"	"B4"	4899
1340	2009	"Kern"	"B1"	4664
1340	2009	"Kern"	"B2"	5299
1340	2009	"Kern"	"B3"	4956
1340	2009	"Kern"	"B4"	5410
1361	2009	"Kern"	"B1"	5774
1361	2009	"Kern"	"B2"	5867
1361	2009	"Kern"	"B3"	5813
1361	2009	"Kern"	"B4"	5073
1419	2009	"Kern"	"B1"	6727
1419	2009	"Kern"	"B2"	5433
1419	2009	"Kern"	"B3"	5516
1419	2009	"Kern"	"B4"	5970
1424	2009	"Kern"	"B1"	6535
1424	2009	"Kern"	"B2"	6886
1424	2009	"Kern"	"B3"	6054
1424	2009	"Kern"	"B4"	5575
1478	2009	"Kern"	"B1"	5897
1478	2009	"Kern"	"B2"	5164
1478	2009	"Kern"	"B3"	4851
1478	2009	"Kern"	"B4"	4540
1495	2009	"Kern"	"B1"	6023
1495	2009	"Kern"	"B2"	7397
1495	2009	"Kern"	"B3"	7284
1495	2009	"Kern"	"B4"	6997
1521	2009	"Kern"	"B1"	6521
1521	2009	"Kern"	"B2"	6237
1521	2009	"Kern"	"B3"	6214
1521	2009	"Kern"	"B4"	5156
1522	2009	"Kern"	"B1"	6407
1522	2009	"Kern"	"B2"	6475
1522	2009	"Kern"	"B3"	5944
1522	2009	"Kern"	"B4"	6054
1523	2009	"Kern"	"B1"	6536
1523	2009	"Kern"	"B2"	5876
1523	2009	"Kern"	"B3"	5422
1523	2009	"Kern"	"B4"	6544
1548	2009	"Kern"	"B1"	6144
1548	2009	"Kern"	"B2"	7363
1548	2009	"Kern"	"B3"	5246
1548	2009	"Kern"	"B4"	5871
1555	2009	"Kern"	"B1"	6655
1555	2009	"Kern"	"B2"	5813
1555	2009	"Kern"	"B3"	5507
1555	2009	"Kern"	"B4"	5544
20	2009	"Kern"	"B1"	3970
20	2009	"Kern"	"B2"	5097
20	2009	"Kern"	"B3"	5149
20	2009	"Kern"	"B4"	4431
788	2009	"Kern"	"B1"	546
788	2009	"Kern"	"B2"	5677
788	2009	"Kern"	"B3"	5424
788	2009	"Kern"	"B4"	5350
112	2010	"Kern"	"B1"	3988
112	2010	"Kern"	"B2"	5078
112	2010	"Kern"	"B3"	5122
112	2010	"Kern"	"B4"	4690
1424	2010	"Kern"	"B1"	8847
1424	2010	"Kern"	"B2"	10375
1424	2010	"Kern"	"B3"	10598
1424	2010	"Kern"	"B4"	8598
1478	2010	"Kern"	"B1"	8169
1478	2010	"Kern"	"B2"	8288
1478	2010	"Kern"	"B3"	8798
1478	2010	"Kern"	"B4"	7130
1521	2010	"Kern"	"B1"	9650
1521	2010	"Kern"	"B2"	8641
1521	2010	"Kern"	"B3"	9025
1521	2010	"Kern"	"B4"	8699
1522	2010	"Kern"	"B1"	9238
1522	2010	"Kern"	"B2"	8166
1522	2010	"Kern"	"B3"	8402
1522	2010	"Kern"	"B4"	7544
1523	2010	"Kern"	"B1"	8865
1523	2010	"Kern"	"B2"	8385
1523	2010	"Kern"	"B3"	8411
1523	2010	"Kern"	"B4"	8798
1548	2010	"Kern"	"B1"	8516
1548	2010	"Kern"	"B2"	8255
1548	2010	"Kern"	"B3"	7971
1548	2010	"Kern"	"B4"	7306
1555	2010	"Kern"	"B1"	7331
1555	2010	"Kern"	"B2"	7956
1555	2010	"Kern"	"B3"	7160
1555	2010	"Kern"	"B4"	6987
1608	2010	"Kern"	"B1"	5711
1608	2010	"Kern"	"B2"	6156
1608	2010	"Kern"	"B3"	5936
1608	2010	"Kern"	"B4"	6720
1650	2010	"Kern"	"B1"	7780
1650	2010	"Kern"	"B2"	6886
1650	2010	"Kern"	"B3"	7506
1650	2010	"Kern"	"B4"	7103
1657	2010	"Kern"	"B1"	9254
1657	2010	"Kern"	"B2"	9371
1657	2010	"Kern"	"B3"	7930
1657	2010	"Kern"	"B4"	9577
20	2010	"Kern"	"B1"	5252
20	2010	"Kern"	"B2"	5081
20	2010	"Kern"	"B3"	7134
20	2010	"Kern"	"B4"	5367
788	2010	"Kern"	"B1"	7291
788	2010	"Kern"	"B2"	6413
788	2010	"Kern"	"B3"	7543
788	2010	"Kern"	"B4"	6654
112	2011	"Kern"	"B1"	7269
112	2011	"Kern"	"B2"	7152
112	2011	"Kern"	"B3"	7622
112	2011	"Kern"	"B4"	7757
1340	2011	"Kern"	"B1"	6169
1340	2011	"Kern"	"B2"	7158
1340	2011	"Kern"	"B3"	6349
1340	2011	"Kern"	"B4"	6131
1361	2011	"Kern"	"B1"	7638
1361	2011	"Kern"	"B2"	7500
1361	2011	"Kern"	"B3"	6970
1361	2011	"Kern"	"B4"	6705
1424	2011	"Kern"	"B1"	7985
1424	2011	"Kern"	"B2"	9568
1424	2011	"Kern"	"B3"	8468
1424	2011	"Kern"	"B4"	8552
1478	2011	"Kern"	"B1"	11625
1478	2011	"Kern"	"B2"	8611
1478	2011	"Kern"	"B3"	8401
1478	2011	"Kern"	"B4"	8611
1495	2011	"Kern"	"B1"	8144
1495	2011	"Kern"	"B2"	7466
1495	2011	"Kern"	"B3"	7962
1495	2011	"Kern"	"B4"	7424
1521	2011	"Kern"	"B1"	8775
1521	2011	"Kern"	"B2"	9738
1521	2011	"Kern"	"B3"	9182
1521	2011	"Kern"	"B4"	9031
1522	2011	"Kern"	"B1"	8131
1522	2011	"Kern"	"B2"	8779
1522	2011	"Kern"	"B3"	9186
1522	2011	"Kern"	"B4"	9324
1523	2011	"Kern"	"B1"	8221
1523	2011	"Kern"	"B2"	8894
1523	2011	"Kern"	"B3"	8111
1523	2011	"Kern"	"B4"	8751
1548	2011	"Kern"	"B1"	7078
1548	2011	"Kern"	"B2"	7834
1548	2011	"Kern"	"B3"	7784
1548	2011	"Kern"	"B4"	7191
1590	2011	"Kern"	"B1"	8293
1590	2011	"Kern"	"B2"	9766
1590	2011	"Kern"	"B3"	9454
1590	2011	"Kern"	"B4"	9105
1650	2011	"Kern"	"B1"	6475
1650	2011	"Kern"	"B2"	7517
1650	2011	"Kern"	"B3"	7084
1650	2011	"Kern"	"B4"	6519
1657	2011	"Kern"	"B1"	8882
1657	2011	"Kern"	"B2"	7797
1657	2011	"Kern"	"B3"	7899
1657	2011	"Kern"	"B4"	7535
1667	2011	"Kern"	"B1"	5454
1667	2011	"Kern"	"B2"	5763
1667	2011	"Kern"	"B3"	6544
1667	2011	"Kern"	"B4"	6625
1680	2011	"Kern"	"B1"	8205
1680	2011	"Kern"	"B2"	7980
1680	2011	"Kern"	"B3"	7818
1680	2011	"Kern"	"B4"	7700
1684	2011	"Kern"	"B1"	7404
1684	2011	"Kern"	"B2"	6367
1684	2011	"Kern"	"B3"	6822
1684	2011	"Kern"	"B4"	7374
1686	2011	"Kern"	"B1"	6729
1686	2011	"Kern"	"B2"	6458
1686	2011	"Kern"	"B3"	6653
1686	2011	"Kern"	"B4"	7243
1688	2011	"Kern"	"B1"	9205
1688	2011	"Kern"	"B2"	8811
1688	2011	"Kern"	"B3"	9570
1688	2011	"Kern"	"B4"	7704
20	2011	"Kern"	"B1"	6362
20	2011	"Kern"	"B2"	7544
20	2011	"Kern"	"B3"	7268
20	2011	"Kern"	"B4"	6693
788	2011	"Kern"	"B1"	8269
788	2011	"Kern"	"B2"	8116
788	2011	"Kern"	"B3"	7804
788	2011	"Kern"	"B4"	6926
1650	2012	"Kern"	"B1"	5961
1650	2012	"Kern"	"B2"	5912
1650	2012	"Kern"	"B3"	5939
1650	2012	"Kern"	"B4"	5592
1667	2012	"Kern"	"B1"	2532
1667	2012	"Kern"	"B2"	3559
1667	2012	"Kern"	"B3"	3194
1667	2012	"Kern"	"B4"	3498
1680	2012	"Kern"	"B1"	5158
1680	2012	"Kern"	"B2"	6384
1680	2012	"Kern"	"B3"	5887
1680	2012	"Kern"	"B4"	6911
1684	2012	"Kern"	"B1"	6462
1684	2012	"Kern"	"B2"	6147
1684	2012	"Kern"	"B3"	6355
1684	2012	"Kern"	"B4"	6565
1716	2012	"Kern"	"B1"	4774
1716	2012	"Kern"	"B2"	5288
1716	2012	"Kern"	"B3"	5365
1716	2012	"Kern"	"B4"	4611
1723	2012	"Kern"	"B1"	5608
1723	2012	"Kern"	"B2"	6951
1723	2012	"Kern"	"B3"	7944
1723	2012	"Kern"	"B4"	6507
1729	2012	"Kern"	"B1"	6101
1729	2012	"Kern"	"B2"	6753
1729	2012	"Kern"	"B3"	5785
1729	2012	"Kern"	"B4"	6426
1730	2012	"Kern"	"B1"	7001
1730	2012	"Kern"	"B2"	6141
1730	2012	"Kern"	"B3"	5911
1730	2012	"Kern"	"B4"	6801
1731	2012	"Kern"	"B1"	4629
1731	2012	"Kern"	"B2"	5192
1731	2012	"Kern"	"B3"	4901
1731	2012	"Kern"	"B4"	5860
1732	2012	"Kern"	"B1"	5991
1732	2012	"Kern"	"B2"	5394
1732	2012	"Kern"	"B3"	5706
1732	2012	"Kern"	"B4"	6042
788	2012	"Kern"	"B1"	6526
788	2012	"Kern"	"B2"	5542
788	2012	"Kern"	"B3"	6363
788	2012	"Kern"	"B4"	6039
1340	2014	"Kings"	"B1"	4892
1340	2014	"Kings"	"B2"	6441
1340	2014	"Kings"	"B3"	6330
1340	2014	"Kings"	"B4"	7192
1419	2014	"Kings"	"B1"	6769
1419	2014	"Kings"	"B2"	8297
1419	2014	"Kings"	"B3"	6398
1419	2014	"Kings"	"B4"	6028
1424	2014	"Kings"	"B1"	7156
1424	2014	"Kings"	"B2"	7948
1424	2014	"Kings"	"B3"	7688
1424	2014	"Kings"	"B4"	7822
1478	2014	"Kings"	"B1"	7663
1478	2014	"Kings"	"B2"	6887
1478	2014	"Kings"	"B3"	7626
1478	2014	"Kings"	"B4"	7223
1495	2014	"Kings"	"B1"	7568
1495	2014	"Kings"	"B2"	7195
1495	2014	"Kings"	"B3"	7671
1495	2014	"Kings"	"B4"	6990
1498	2014	"Kings"	"B1"	6535
1498	2014	"Kings"	"B2"	6572
1498	2014	"Kings"	"B3"	6020
1498	2014	"Kings"	"B4"	6587
1521	2014	"Kings"	"B1"	7886
1521	2014	"Kings"	"B2"	6806
1521	2014	"Kings"	"B3"	8102
1521	2014	"Kings"	"B4"	8580
1522	2014	"Kings"	"B1"	6964
1522	2014	"Kings"	"B2"	6958
1522	2014	"Kings"	"B3"	7742
1522	2014	"Kings"	"B4"	7913
1526	2014	"Kings"	"B1"	7532
1526	2014	"Kings"	"B2"	6871
1526	2014	"Kings"	"B3"	8213
1526	2014	"Kings"	"B4"	7457
1550	2014	"Kings"	"B1"	6123
1550	2014	"Kings"	"B2"	7443
1550	2014	"Kings"	"B3"	6855
1550	2014	"Kings"	"B4"	5455
1590	2014	"Kings"	"B1"	7190
1590	2014	"Kings"	"B2"	6287
1590	2014	"Kings"	"B3"	7964
1590	2014	"Kings"	"B4"	7734
1608	2014	"Kings"	"B1"	6537
1608	2014	"Kings"	"B2"	7475
1608	2014	"Kings"	"B3"	7644
1608	2014	"Kings"	"B4"	6550
1650	2014	"Kings"	"B1"	7462
1650	2014	"Kings"	"B2"	4483
1650	2014	"Kings"	"B3"	6470
1650	2014	"Kings"	"B4"	5939
1657	2014	"Kings"	"B1"	7480
1657	2014	"Kings"	"B2"	6761
1657	2014	"Kings"	"B3"	8361
1657	2014	"Kings"	"B4"	7356
1658	2014	"Kings"	"B1"	7631
1658	2014	"Kings"	"B2"	6808
1658	2014	"Kings"	"B3"	6685
1658	2014	"Kings"	"B4"	6159
1660	2014	"Kings"	"B1"	7973
1660	2014	"Kings"	"B2"	5316
1660	2014	"Kings"	"B3"	7999
1660	2014	"Kings"	"B4"	7605
1667	2014	"Kings"	"B1"	5601
1667	2014	"Kings"	"B2"	6054
1667	2014	"Kings"	"B3"	6126
1667	2014	"Kings"	"B4"	5532
1680	2014	"Kings"	"B1"	8114
1680	2014	"Kings"	"B2"	8434
1680	2014	"Kings"	"B3"	7914
1680	2014	"Kings"	"B4"	7745
1688	2014	"Kings"	"B1"	8635
1688	2014	"Kings"	"B2"	7968
1688	2014	"Kings"	"B3"	7974
1688	2014	"Kings"	"B4"	7954
1723	2014	"Kings"	"B1"	9267
1723	2014	"Kings"	"B2"	8755
1723	2014	"Kings"	"B3"	8635
1723	2014	"Kings"	"B4"	7328
1726	2014	"Kings"	"B1"	8478
1726	2014	"Kings"	"B2"	7146
1726	2014	"Kings"	"B3"	6820
1726	2014	"Kings"	"B4"	6269
1728	2014	"Kings"	"B1"	7645
1728	2014	"Kings"	"B2"	6712
1728	2014	"Kings"	"B3"	3970
1728	2014	"Kings"	"B4"	7046
1729	2014	"Kings"	"B1"	8252
1729	2014	"Kings"	"B2"	6429
1729	2014	"Kings"	"B3"	6370
1729	2014	"Kings"	"B4"	6824
1730	2014	"Kings"	"B1"	7157
1730	2014	"Kings"	"B2"	7432
1730	2014	"Kings"	"B3"	7525
1730	2014	"Kings"	"B4"	7030
1731	2014	"Kings"	"B1"	7178
1731	2014	"Kings"	"B2"	6652
1731	2014	"Kings"	"B3"	6376
1731	2014	"Kings"	"B4"	8059
1744	2014	"Kings"	"B1"	7195
1744	2014	"Kings"	"B2"	7605
1744	2014	"Kings"	"B3"	6994
1744	2014	"Kings"	"B4"	7218
1745	2014	"Kings"	"B1"	7218
1745	2014	"Kings"	"B2"	6562
1745	2014	"Kings"	"B3"	7611
1745	2014	"Kings"	"B4"	7552
1746	2014	"Kings"	"B1"	9529
1746	2014	"Kings"	"B2"	8650
1746	2014	"Kings"	"B3"	7639
1746	2014	"Kings"	"B4"	8636
1747	2014	"Kings"	"B1"	6207
1747	2014	"Kings"	"B2"	6577
1747	2014	"Kings"	"B3"	6785
1747	2014	"Kings"	"B4"	6220
1748	2014	"Kings"	"B1"	8210
1748	2014	"Kings"	"B2"	7276
1748	2014	"Kings"	"B3"	6616
1748	2014	"Kings"	"B4"	7490
1749	2014	"Kings"	"B1"	6944
1749	2014	"Kings"	"B2"	7317
1749	2014	"Kings"	"B3"	6499
1749	2014	"Kings"	"B4"	7159
1750	2014	"Kings"	"B1"	8058
1750	2014	"Kings"	"B2"	7071
1750	2014	"Kings"	"B3"	5915
1750	2014	"Kings"	"B4"	8032
1751	2014	"Kings"	"B1"	6991
1751	2014	"Kings"	"B2"	8172
1751	2014	"Kings"	"B3"	6834
1751	2014	"Kings"	"B4"	7437
1766	2014	"Kings"	"B1"	7375
1766	2014	"Kings"	"B2"	7975
1766	2014	"Kings"	"B3"	6682
1766	2014	"Kings"	"B4"	7505
1767	2014	"Kings"	"B1"	7288
1767	2014	"Kings"	"B2"	7997
1767	2014	"Kings"	"B3"	8133
1767	2014	"Kings"	"B4"	8743
1768	2014	"Kings"	"B1"	7164
1768	2014	"Kings"	"B2"	7453
1768	2014	"Kings"	"B3"	7838
1768	2014	"Kings"	"B4"	7470
1769	2014	"Kings"	"B1"	7552
1769	2014	"Kings"	"B2"	8608
1769	2014	"Kings"	"B3"	7173
1769	2014	"Kings"	"B4"	7812
1774	2014	"Kings"	"B1"	5691
1774	2014	"Kings"	"B2"	6442
1774	2014	"Kings"	"B3"	7200
1774	2014	"Kings"	"B4"	8063
1775	2014	"Kings"	"B1"	7178
1775	2014	"Kings"	"B2"	6835
1775	2014	"Kings"	"B3"	5834
1775	2014	"Kings"	"B4"	7662
1777	2014	"Kings"	"B1"	3368
1777	2014	"Kings"	"B2"	6112
1777	2014	"Kings"	"B3"	5282
1777	2014	"Kings"	"B4"	5730
1779	2014	"Kings"	"B1"	6743
1779	2014	"Kings"	"B2"	6116
1779	2014	"Kings"	"B3"	6743
1779	2014	"Kings"	"B4"	6573
1780	2014	"Kings"	"B1"	8554
1780	2014	"Kings"	"B2"	7925
1780	2014	"Kings"	"B3"	7214
1780	2014	"Kings"	"B4"	7163
1781	2014	"Kings"	"B1"	7008
1781	2014	"Kings"	"B2"	7604
1781	2014	"Kings"	"B3"	8400
1781	2014	"Kings"	"B4"	8869
20	2014	"Kings"	"B1"	6245
20	2014	"Kings"	"B2"	7374
20	2014	"Kings"	"B3"	6908
20	2014	"Kings"	"B4"	8242
1340	2015	"Kings"	"B1"	4082
1340	2015	"Kings"	"B2"	3642
1340	2015	"Kings"	"B3"	4158
1340	2015	"Kings"	"B4"	3881
1361	2015	"Kings"	"B1"	5344
1361	2015	"Kings"	"B2"	5764
1361	2015	"Kings"	"B3"	6004
1361	2015	"Kings"	"B4"	5320
1419	2015	"Kings"	"B1"	5942
1419	2015	"Kings"	"B2"	4835
1419	2015	"Kings"	"B3"	5837
1419	2015	"Kings"	"B4"	5559
1424	2015	"Kings"	"B1"	3753
1424	2015	"Kings"	"B2"	3279
1424	2015	"Kings"	"B3"	4501
1424	2015	"Kings"	"B4"	4499
1478	2015	"Kings"	"B1"	5859
1478	2015	"Kings"	"B2"	4970
1478	2015	"Kings"	"B3"	5568
1478	2015	"Kings"	"B4"	6272
1495	2015	"Kings"	"B1"	5418
1495	2015	"Kings"	"B2"	6538
1495	2015	"Kings"	"B3"	6044
1495	2015	"Kings"	"B4"	6114
1521	2015	"Kings"	"B1"	5949
1521	2015	"Kings"	"B2"	5670
1521	2015	"Kings"	"B3"	5851
1521	2015	"Kings"	"B4"	5822
1522	2015	"Kings"	"B1"	4278
1522	2015	"Kings"	"B2"	5690
1522	2015	"Kings"	"B3"	5542
1522	2015	"Kings"	"B4"	6165
1526	2015	"Kings"	"B1"	4691
1526	2015	"Kings"	"B2"	5889
1526	2015	"Kings"	"B3"	6021
1526	2015	"Kings"	"B4"	5312
1550	2015	"Kings"	"B1"	3313
1550	2015	"Kings"	"B2"	3268
1550	2015	"Kings"	"B3"	4552
1550	2015	"Kings"	"B4"	3493
1590	2015	"Kings"	"B1"	5278
1590	2015	"Kings"	"B2"	6929
1590	2015	"Kings"	"B3"	6975
1590	2015	"Kings"	"B4"	6647
1608	2015	"Kings"	"B1"	4220
1608	2015	"Kings"	"B2"	5457
1608	2015	"Kings"	"B3"	5281
1608	2015	"Kings"	"B4"	5702
1657	2015	"Kings"	"B1"	3505
1657	2015	"Kings"	"B2"	4785
1657	2015	"Kings"	"B3"	6205
1657	2015	"Kings"	"B4"	6279
1658	2015	"Kings"	"B1"	5518
1658	2015	"Kings"	"B2"	5580
1658	2015	"Kings"	"B3"	6419
1658	2015	"Kings"	"B4"	5435
1660	2015	"Kings"	"B1"	3939
1660	2015	"Kings"	"B2"	5536
1660	2015	"Kings"	"B3"	5792
1660	2015	"Kings"	"B4"	6190
1667	2015	"Kings"	"B1"	4053
1667	2015	"Kings"	"B2"	4169
1667	2015	"Kings"	"B3"	3624
1667	2015	"Kings"	"B4"	4074
1680	2015	"Kings"	"B1"	5413
1680	2015	"Kings"	"B2"	4771
1680	2015	"Kings"	"B3"	6347
1680	2015	"Kings"	"B4"	6036
1688	2015	"Kings"	"B1"	6264
1688	2015	"Kings"	"B2"	5616
1688	2015	"Kings"	"B3"	6175
1688	2015	"Kings"	"B4"	6139
1723	2015	"Kings"	"B1"	6152
1723	2015	"Kings"	"B2"	5170
1723	2015	"Kings"	"B3"	7212
1723	2015	"Kings"	"B4"	6509
1728	2015	"Kings"	"B1"	4776
1728	2015	"Kings"	"B2"	5595
1728	2015	"Kings"	"B3"	5007
1728	2015	"Kings"	"B4"	4967
1729	2015	"Kings"	"B1"	5479
1729	2015	"Kings"	"B2"	4290
1729	2015	"Kings"	"B3"	6124
1729	2015	"Kings"	"B4"	3886
1730	2015	"Kings"	"B1"	4081
1730	2015	"Kings"	"B2"	5013
1730	2015	"Kings"	"B3"	5669
1730	2015	"Kings"	"B4"	5816
1731	2015	"Kings"	"B1"	5053
1731	2015	"Kings"	"B2"	5652
1731	2015	"Kings"	"B3"	5429
1731	2015	"Kings"	"B4"	6610
1745	2015	"Kings"	"B1"	6442
1745	2015	"Kings"	"B2"	4601
1745	2015	"Kings"	"B3"	6049
1745	2015	"Kings"	"B4"	6232
1748	2015	"Kings"	"B1"	4234
1748	2015	"Kings"	"B2"	5656
1748	2015	"Kings"	"B3"	6419
1748	2015	"Kings"	"B4"	5523
1749	2015	"Kings"	"B1"	5623
1749	2015	"Kings"	"B2"	4497
1749	2015	"Kings"	"B3"	6170
1749	2015	"Kings"	"B4"	5880
1750	2015	"Kings"	"B1"	5630
1750	2015	"Kings"	"B2"	5474
1750	2015	"Kings"	"B3"	5751
1750	2015	"Kings"	"B4"	6021
1751	2015	"Kings"	"B1"	5054
