"northing"	"easting"	"resistivity"	"is.ns"	"track"
1.7098	0.9512	76.56	F	19
1.7095	0.9562	67.20	F	19
1.7092	0.9612	61.41	F	19
1.7089	0.9662	58.09	F	19
1.7086	0.9712	55.61	F	19
1.7083	0.9763	53.27	F	19
1.7079	0.9813	51.44	F	19
1.7076	0.9863	50.54	F	19
1.7073	0.9913	50.41	F	19
1.7070	0.9963	50.61	F	19
1.7067	1.0014	50.82	F	19
1.7064	1.0064	50.97	F	19
1.7061	1.0114	51.06	F	19
1.7058	1.0164	51.05	F	19
1.7055	1.0215	50.94	F	19
1.7052	1.0265	50.91	F	19
1.7048	1.0315	51.42	F	19
1.7045	1.0365	52.77	F	19
1.7042	1.0416	54.69	F	19
1.7039	1.0466	56.33	F	19
1.7036	1.0516	56.69	F	19
1.7033	1.0566	55.11	F	19
1.7030	1.0616	51.79	F	19
1.7027	1.0667	47.93	F	19
1.7023	1.0717	45.15	F	18
1.7020	1.0767	44.42	F	18
1.7017	1.0817	45.44	F	18
1.7014	1.0868	47.00	F	18
1.7011	1.0918	47.86	F	18
1.7008	1.0968	47.51	F	18
1.7005	1.1018	46.43	F	18
1.7002	1.1068	45.61	F	18
1.6999	1.1119	45.77	F	18
1.6996	1.1169	47.00	F	18
1.6992	1.1219	48.88	F	18
1.6989	1.1269	50.87	F	18
1.6986	1.1319	52.53	F	18
1.6983	1.1370	53.61	F	18
1.6980	1.1420	54.11	F	18
1.7140	0.4590	58.12	F	19
1.7141	0.4495	58.19	F	19
1.7142	0.4401	57.44	F	19
1.7143	0.4306	55.92	F	19
1.7144	0.4212	54.35	F	19
1.7145	0.4118	53.36	F	19
1.7146	0.4023	52.86	F	19
1.7147	0.3929	52.44	F	19
1.7148	0.3834	52.19	F	19
1.7149	0.3740	52.82	F	19
1.7151	0.3645	54.80	F	19
1.7152	0.3551	57.69	F	19
1.7153	0.3456	60.46	F	19
1.7154	0.3362	62.36	F	19
1.7155	0.3267	63.09	F	19
1.7156	0.3173	62.25	F	19
1.7157	0.3079	59.30	F	19
1.7158	0.2984	54.48	F	19
1.7159	0.2890	49.16	F	19
1.7160	0.2795	44.82	F	19
1.7161	0.2701	41.86	F	19
1.7162	0.2606	39.67	F	19
1.7163	0.2512	37.60	F	19
1.7164	0.2417	35.55	F	19
1.7166	0.2323	33.79	F	19
1.7167	0.2228	32.46	F	19
1.7168	0.2134	31.50	F	19
1.7169	0.2039	30.72	F	19
1.7170	0.1945	29.99	F	19
1.7171	0.1850	29.29	F	19
1.7172	0.1756	28.63	F	19
1.7173	0.1661	28.29	F	19
1.7174	0.1567	28.81	F	19
1.7175	0.1473	30.69	F	19
1.7176	0.1378	33.62	F	19
1.7177	0.1284	36.52	F	19
1.7178	0.1189	38.45	F	19
1.7179	0.1095	39.37	F	19
1.7180	0.1000	39.78	F	19
1.7181	0.0906	39.71	F	19
1.7183	0.0811	38.51	F	19
1.7184	0.0717	35.77	F	19
1.7185	0.0622	32.12	F	19
1.7186	0.0528	28.81	F	19
1.7187	0.0433	26.71	F	19
1.7188	0.0339	25.85	F	19
1.7189	0.0244	25.70	F	19
1.7190	0.0150	25.77	F	19
1.7150	0.4700	50.25	F	19
1.7150	0.4786	50.63	F	19
1.7150	0.4872	52.26	F	19
1.7150	0.4958	55.57	F	19
1.7150	0.5044	58.89	F	19
1.7150	0.5130	59.93	F	19
1.7150	0.5216	58.35	F	19
1.7150	0.5302	55.58	F	19
1.7150	0.5388	52.47	F	19
1.7150	0.5474	49.67	F	19
1.7150	0.5560	49.40	F	19
1.7150	0.5646	53.78	F	19
1.7150	0.5732	61.34	F	19
1.7150	0.5818	67.73	F	19
1.7150	0.5904	70.46	F	19
1.7150	0.5990	70.89	F	19
1.7150	0.6076	71.75	F	19
1.7150	0.6162	74.27	F	19
1.7150	0.6248	77.61	F	19
1.7150	0.6334	79.82	F	19
1.7150	0.6420	79.40	F	19
1.7150	0.6506	76.97	F	19
1.7150	0.6592	74.79	F	19
1.7150	0.6678	73.94	F	19
1.7150	0.6764	73.05	F	19
1.7150	0.6850	70.48	F	19
1.7150	0.6936	66.59	F	19
1.7150	0.7022	63.27	F	19
1.7150	0.7108	62.48	F	19
1.7150	0.7194	65.36	F	19
1.7150	0.7280	71.29	F	19
1.7150	0.7366	78.00	F	19
1.7150	0.7452	84.00	F	19
1.7150	0.7538	90.10	F	19
1.7150	0.7624	96.62	F	19
1.7150	0.7710	100.56	F	19
1.7150	0.7796	98.00	F	19
1.7150	0.7882	89.23	F	19
1.7150	0.7968	79.22	F	19
1.7150	0.8054	72.67	F	19
1.7150	0.8140	70.51	F	19
1.7150	0.8226	71.62	F	19
1.7150	0.8312	75.91	F	19
1.7150	0.8398	83.55	F	19
1.7150	0.8484	92.21	F	19
1.7150	0.8570	98.00	F	19
1.8220	0.0760	29.66	F	20
1.8218	0.0854	29.00	F	20
1.8217	0.0947	29.44	F	20
1.8216	0.1041	32.25	F	20
1.8214	0.1135	37.41	F	20
1.8213	0.1228	42.83	F	20
1.8211	0.1322	45.48	F	20
1.8210	0.1416	43.80	F	20
1.8208	0.1510	39.17	F	20
1.8207	0.1603	34.57	F	20
1.8205	0.1697	31.95	F	20
1.8204	0.1791	31.40	F	20
1.8202	0.1884	32.28	F	20
1.8201	0.1978	34.17	F	20
1.8199	0.2072	36.49	F	20
1.8198	0.2166	38.31	F	20
1.8196	0.2259	39.15	F	20
1.8195	0.2353	39.44	F	20
1.8193	0.2447	39.84	F	20
1.8192	0.2540	40.55	F	20
1.8190	0.2634	41.63	F	20
1.8189	0.2728	43.60	F	20
1.8187	0.2821	46.88	F	20
1.8186	0.2915	50.72	F	20
1.8184	0.3009	53.60	F	20
1.8183	0.3103	54.98	F	20
1.8181	0.3196	55.61	F	20
1.8180	0.3290	56.32	F	20
1.8060	0.8890	133.46	F	20
1.8062	0.8782	127.24	F	20
1.8065	0.8675	119.07	F	20
1.8067	0.8567	111.50	F	20
1.8069	0.8459	104.62	F	20
1.8072	0.8352	95.93	F	20
1.8074	0.8244	83.65	F	20
1.8076	0.8136	69.68	F	20
1.8079	0.8029	58.71	F	20
1.8081	0.7921	53.62	F	20
1.8083	0.7813	52.43	F	20
1.8086	0.7706	51.27	F	20
1.8088	0.7598	49.65	F	20
1.8091	0.7490	50.62	F	20
1.8093	0.7383	55.60	F	20
1.8095	0.7275	61.77	F	20
1.8098	0.7168	65.10	F	20
1.8100	0.7060	64.49	F	20
1.8102	0.6952	61.98	F	20
1.8105	0.6845	59.93	F	20
1.8107	0.6737	59.20	F	20
1.8109	0.6629	59.60	F	20
1.8112	0.6522	61.15	F	20
1.8114	0.6414	63.58	F	20
1.8116	0.6306	65.38	F	20
1.8119	0.6199	64.63	F	20
1.8121	0.6091	61.20	F	20
1.8123	0.5983	57.43	F	20
1.8126	0.5876	55.69	F	20
1.8128	0.5768	55.90	F	20
1.8131	0.5660	56.02	F	20
1.8133	0.5553	54.43	F	20
1.8135	0.5445	51.59	F	20
1.8138	0.5338	49.44	F	20
1.8140	0.5230	49.85	F	20
1.8142	0.5122	53.51	F	20
1.8145	0.5015	59.69	F	20
1.8147	0.4907	66.60	F	20
1.8149	0.4799	72.02	F	20
1.8152	0.4692	74.33	F	20
1.8154	0.4584	73.49	F	20
1.8156	0.4476	71.12	F	20
1.8159	0.4369	69.25	F	20
1.8161	0.4261	68.93	F	20
1.8163	0.4154	69.57	F	20
1.8166	0.4046	69.76	F	20
1.8168	0.3938	68.82	F	20
1.8171	0.3830	67.39	F	20
1.8173	0.3723	65.88	F	20
1.8175	0.3615	63.22	F	20
1.8178	0.3508	58.53	F	20
1.8180	0.3400	53.19	F	20
1.9200	0.2060	44.98	F	21
1.9198	0.2176	45.76	F	21
1.9196	0.2291	46.31	F	21
1.9193	0.2407	47.69	F	21
1.9191	0.2522	51.13	F	21
1.9189	0.2638	56.05	F	21
1.9187	0.2753	60.36	F	21
1.9185	0.2869	62.78	F	21
1.9183	0.2984	63.96	F	21
1.9181	0.3100	65.30	F	21
1.9178	0.3215	67.56	F	21
1.9176	0.3331	70.56	F	21
1.9174	0.3446	73.75	F	21
1.9172	0.3562	76.80	F	21
1.9170	0.3678	79.83	F	21
1.9168	0.3793	82.72	F	21
1.9166	0.3909	84.52	F	21
1.9163	0.4024	84.22	F	21
1.9161	0.4140	82.34	F	21
1.9159	0.4255	80.74	F	21
1.9157	0.4371	80.58	F	21
1.9155	0.4486	81.10	F	21
1.9153	0.4602	80.87	F	21
1.9151	0.4717	79.56	F	21
1.9148	0.4833	77.88	F	21
1.9146	0.4948	76.33	F	21
1.9144	0.5064	75.03	F	21
1.9142	0.5179	74.24	F	21
1.9140	0.5295	73.91	F	21
1.9138	0.5410	72.91	F	21
1.9136	0.5526	69.94	F	21
1.9133	0.5642	65.29	F	21
1.9131	0.5757	60.85	F	21
1.9129	0.5873	58.22	F	21
1.9127	0.5988	57.36	F	21
1.9125	0.6104	57.23	F	21
1.9123	0.6219	57.05	F	21
1.9121	0.6335	56.46	F	21
1.9118	0.6450	54.87	F	21
1.9116	0.6566	51.61	F	21
1.9114	0.6681	46.93	F	21
1.9112	0.6797	41.95	F	21
1.9110	0.6913	37.42	F	21
1.9108	0.7028	33.32	F	21
1.9106	0.7143	30.38	F	21
1.9103	0.7259	30.56	F	21
1.9101	0.7375	35.19	F	21
1.9099	0.7490	43.67	F	21
1.9097	0.7606	54.60	F	21
1.9095	0.7721	66.94	F	21
1.9093	0.7837	79.18	F	21
1.9091	0.7952	88.98	F	21
1.9088	0.8068	95.33	F	21
1.9086	0.8183	99.77	F	21
1.9084	0.8299	104.18	F	21
1.9082	0.8414	108.22	F	21
1.9080	0.8530	110.37	F	21
1.8940	1.4690	37.69	F	20
1.8941	1.4589	30.94	F	20
1.8943	1.4487	23.04	F	20
1.8944	1.4386	17.46	F	20
1.8946	1.4284	15.53	F	20
1.8947	1.4183	16.01	F	20
1.8948	1.4082	17.02	F	20
1.8950	1.3980	17.62	F	20
1.8951	1.3879	17.93	F	20
1.8952	1.3778	18.62	F	20
1.8954	1.3676	20.10	F	20
1.8955	1.3575	21.84	F	20
1.8957	1.3473	22.76	F	20
1.8958	1.3372	22.38	F	20
1.8959	1.3271	21.20	F	20
1.8961	1.3169	19.95	F	20
1.8962	1.3068	18.92	F	20
1.8963	1.2967	18.33	F	20
1.8965	1.2865	18.80	F	20
1.8966	1.2764	20.90	F	20
1.8968	1.2662	23.95	F	20
1.8969	1.2561	25.93	F	20
1.8970	1.2460	25.14	F	20
1.8972	1.2358	21.98	F	20
1.8973	1.2257	18.44	F	20
1.8974	1.2156	16.51	F	20
1.8976	1.2054	17.87	F	20
1.8977	1.1953	24.25	F	20
1.8979	1.1851	35.79	F	20
1.8980	1.1750	48.91	F	21
1.8982	1.1681	58.11	F	21
1.8983	1.1613	61.02	F	21
1.8985	1.1544	60.41	F	21
1.8987	1.1476	61.08	F	21
1.8988	1.1407	65.42	F	21
1.8990	1.1338	71.82	F	21
1.8992	1.1270	76.19	F	21
1.8994	1.1201	75.66	F	21
1.8995	1.1133	72.38	F	21
1.8997	1.1064	73.39	F	21
1.8999	1.0996	84.54	F	21
1.9001	1.0927	103.05	F	21
1.9002	1.0858	118.10	F	21
1.9004	1.0790	121.21	F	21
1.9006	1.0721	115.39	F	21
1.9007	1.0653	111.64	F	21
1.9009	1.0584	116.68	F	21
1.9011	1.0516	126.98	F	21
1.9013	1.0447	135.86	F	21
1.9014	1.0378	142.08	F	21
1.9016	1.0310	147.82	F	21
1.9018	1.0241	150.95	F	21
1.9019	1.0173	145.89	F	21
1.9021	1.0104	132.41	F	21
1.9023	1.0036	117.55	F	21
1.9024	0.9967	107.66	F	21
1.9026	0.9898	103.02	F	21
1.9028	0.9830	101.29	F	21
1.9030	0.9761	101.49	F	21
1.9031	0.9693	103.18	F	21
1.9033	0.9624	105.04	F	21
1.9035	0.9556	105.80	F	21
1.9037	0.9487	105.14	F	21
1.9038	0.9418	103.44	F	21
1.9040	0.9350	101.43	F	21
2.0180	0.0810	34.60	F	22
2.0178	0.0909	35.65	F	22
2.0176	0.1008	36.66	F	22
2.0175	0.1107	37.35	F	22
2.0173	0.1206	37.89	F	22
2.0171	0.1306	38.48	F	22
2.0169	0.1405	39.15	F	22
2.0168	0.1504	40.16	F	22
2.0166	0.1603	42.25	F	22
2.0164	0.1702	45.80	F	22
2.0162	0.1801	49.77	F	22
2.0161	0.1900	52.49	F	22
2.0159	0.1999	53.82	F	22
2.0157	0.2099	55.61	F	22
2.0155	0.2198	59.30	F	22
2.0153	0.2297	63.69	F	22
2.0152	0.2396	66.16	F	22
2.0150	0.2495	65.76	F	22
2.0148	0.2594	64.35	F	22
2.0146	0.2693	64.64	F	22
2.0145	0.2792	67.52	F	22
2.0143	0.2891	71.43	F	22
2.0141	0.2990	74.39	F	22
2.0139	0.3090	76.33	F	22
2.0138	0.3189	78.75	F	22
2.0136	0.3288	82.27	F	22
2.0134	0.3387	85.79	F	22
2.0132	0.3486	88.29	F	22
2.0131	0.3585	89.99	F	22
2.0129	0.3684	91.18	F	22
2.0127	0.3784	91.13	F	22
2.0125	0.3883	89.04	F	22
2.0123	0.3982	85.69	F	22
2.0122	0.4081	83.01	F	22
2.0120	0.4180	82.19	F	22
2.0118	0.4279	82.71	F	22
2.0116	0.4378	83.37	F	22
2.0115	0.4477	83.94	F	22
2.0113	0.4576	85.09	F	22
2.0111	0.4675	87.06	F	22
2.0109	0.4775	88.94	F	22
2.0108	0.4874	89.84	F	22
2.0106	0.4973	89.88	F	22
2.0104	0.5072	89.44	F	22
2.0102	0.5171	88.24	F	22
2.0101	0.5270	86.12	F	22
2.0099	0.5369	83.72	F	22
2.0097	0.5468	81.53	F	22
2.0095	0.5568	78.96	F	22
2.0093	0.5667	75.60	F	22
2.0092	0.5766	72.23	F	22
2.0090	0.5865	69.68	F	22
2.0088	0.5964	67.68	F	22
2.0086	0.6063	65.79	F	22
2.0085	0.6162	64.31	F	22
2.0083	0.6261	63.50	F	22
2.0081	0.6360	63.15	F	22
2.0079	0.6460	63.37	F	22
2.0078	0.6559	64.66	F	22
2.0076	0.6658	66.65	F	22
2.0074	0.6757	67.89	F	22
2.0072	0.6856	67.23	F	22
2.0071	0.6955	64.91	F	22
2.0069	0.7054	62.18	F	22
2.0067	0.7153	61.01	F	22
2.0065	0.7253	63.87	F	22
2.0063	0.7352	71.93	F	22
2.0062	0.7451	82.76	F	22
2.0060	0.7550	91.51	F	22
2.0070	0.8080	90.67	F	22
2.0069	0.8167	84.56	F	22
2.0068	0.8254	79.70	F	22
2.0068	0.8341	78.28	F	22
2.0067	0.8428	82.70	F	22
2.0066	0.8515	96.43	F	22
2.0066	0.8602	118.09	F	22
2.0065	0.8689	136.78	F	22
2.0064	0.8776	141.00	F	22
2.0064	0.8863	132.31	F	22
2.0063	0.8950	123.12	F	22
2.0062	0.9038	121.02	F	22
2.0062	0.9125	122.39	F	22
2.0061	0.9212	121.10	F	22
2.0060	0.9299	116.20	F	22
2.0059	0.9386	109.91	F	22
2.0059	0.9473	103.46	F	22
2.0058	0.9560	96.88	F	22
2.0057	0.9647	90.10	F	22
2.0057	0.9734	83.09	F	22
2.0056	0.9821	76.11	F	22
2.0055	0.9908	70.41	F	22
2.0054	0.9995	68.29	F	22
2.0054	1.0082	71.83	F	22
2.0053	1.0169	81.07	F	22
2.0052	1.0256	93.50	F	22
2.0052	1.0343	106.53	F	22
2.0051	1.0431	119.66	F	22
2.0050	1.0518	132.27	F	22
2.0049	1.0605	140.81	F	22
2.0049	1.0692	141.54	F	22
2.0048	1.0779	135.75	F	22
2.0047	1.0866	128.86	F	22
2.0047	1.0953	124.78	F	22
2.0046	1.1040	123.82	F	22
2.0045	1.1127	125.11	F	22
2.0044	1.1214	127.61	F	22
2.0044	1.1301	128.84	F	22
2.0043	1.1388	125.63	F	22
2.0042	1.1475	116.47	F	22
2.0042	1.1562	101.95	F	22
2.0041	1.1649	83.69	F	22
2.0040	1.1736	64.69	F	22
2.0040	1.1823	49.41	F	22
2.0039	1.1911	40.95	F	22
2.0038	1.1998	38.43	F	22
2.0038	1.2085	38.79	F	22
2.0037	1.2172	40.58	F	22
2.0036	1.2259	44.15	F	22
2.0035	1.2346	49.10	F	22
2.0035	1.2433	54.09	F	22
2.0034	1.2520	59.18	F	22
2.0033	1.2607	65.05	F	22
2.0033	1.2694	69.33	F	22
2.0032	1.2781	67.17	F	22
2.0031	1.2868	57.21	F	22
2.0030	1.2955	44.21	F	22
2.0030	1.3042	34.29	F	22
2.0029	1.3129	29.41	F	22
2.0028	1.3216	27.86	F	22
2.0028	1.3303	28.25	F	22
2.0027	1.3391	30.63	F	22
2.0026	1.3478	34.22	F	22
2.0026	1.3565	36.46	F	22
2.0025	1.3652	35.53	F	22
2.0024	1.3739	32.81	F	22
2.0023	1.3826	31.39	F	22
2.0023	1.3913	32.64	F	22
2.0022	1.4000	35.34	F	22
2.0021	1.4087	37.26	F	22
2.0021	1.4174	36.30	F	22
2.0020	1.4261	31.46	F	22
2.0019	1.4348	24.15	F	22
2.0018	1.4435	17.64	F	22
2.0018	1.4522	14.14	F	22
2.0017	1.4609	13.07	F	22
2.0016	1.4696	12.48	F	22
2.0016	1.4783	11.35	F	22
2.0015	1.4871	10.28	F	22
2.0014	1.4958	10.44	F	22
2.0013	1.5045	11.97	F	22
2.0013	1.5132	13.75	F	22
2.0012	1.5219	15.58	F	22
2.0011	1.5306	19.72	F	22
2.0011	1.5393	28.01	F	22
2.0010	1.5480	38.08	F	22
2.1230	0.0710	34.01	F	23
2.1228	0.0811	37.30	F	23
2.1225	0.0913	40.19	F	23
2.1223	0.1014	41.54	F	23
2.1221	0.1115	42.04	F	23
2.1218	0.1216	43.51	F	23
2.1216	0.1318	46.64	F	23
2.1213	0.1419	49.94	F	23
2.1211	0.1520	51.40	F	23
2.1209	0.1621	50.91	F	23
2.1206	0.1723	50.24	F	23
2.1204	0.1824	50.86	F	23
2.1202	0.1925	52.88	F	23
2.1199	0.2026	56.08	F	23
2.1197	0.2128	60.46	F	23
2.1194	0.2229	65.23	F	23
2.1192	0.2330	69.31	F	23
2.1190	0.2432	72.96	F	23
2.1187	0.2533	77.14	F	23
2.1185	0.2634	80.86	F	23
2.1183	0.2735	81.69	F	23
2.1180	0.2837	79.79	F	23
2.1178	0.2938	78.96	F	23
2.1176	0.3039	82.04	F	23
2.1173	0.3140	87.15	F	23
2.1171	0.3242	89.98	F	23
2.1169	0.3343	88.88	F	23
2.1166	0.3444	86.44	F	23
2.1164	0.3546	86.31	F	23
2.1161	0.3647	89.37	F	23
2.1159	0.3748	93.25	F	23
2.1157	0.3849	95.04	F	23
2.1154	0.3951	93.98	F	23
2.1152	0.4052	91.65	F	23
2.1150	0.4153	89.94	F	23
2.1147	0.4255	89.55	F	23
2.1145	0.4356	89.87	F	23
2.1143	0.4457	90.25	F	23
2.1140	0.4558	90.96	F	23
2.1138	0.4660	92.90	F	23
2.1135	0.4761	95.93	F	23
2.1133	0.4862	98.01	F	23
2.1131	0.4963	97.21	F	23
2.1128	0.5065	94.03	F	23
2.1126	0.5166	90.38	F	23
2.1124	0.5267	86.88	F	23
2.1121	0.5368	82.62	F	23
2.1119	0.5470	77.35	F	23
2.1116	0.5571	72.43	F	23
2.1114	0.5672	69.26	F	23
2.1112	0.5774	67.95	F	23
2.1109	0.5875	67.72	F	23
2.1107	0.5976	68.01	F	23
2.1105	0.6077	68.65	F	23
2.1102	0.6179	69.43	F	23
2.1100	0.6280	69.99	F	23
2.0840	1.5490	6.09	F	22
2.0843	1.5388	5.61	F	22
2.0846	1.5285	6.30	F	22
2.0849	1.5183	7.92	F	22
2.0852	1.5081	9.32	F	22
2.0855	1.4978	10.07	F	22
2.0858	1.4876	11.09	F	22
2.0861	1.4773	13.41	F	22
2.0864	1.4671	16.64	F	22
2.0868	1.4569	19.25	F	22
2.0871	1.4466	19.97	F	22
2.0874	1.4364	18.78	F	22
2.0877	1.4262	16.76	F	22
2.0880	1.4159	15.34	F	22
2.0883	1.4057	15.39	F	22
2.0886	1.3955	16.81	F	22
2.0889	1.3852	18.61	F	22
2.0892	1.3750	19.97	F	22
2.0895	1.3648	20.92	F	22
2.0898	1.3545	21.90	F	22
2.0901	1.3443	22.82	F	22
2.0904	1.3341	23.38	F	22
2.0907	1.3238	24.16	F	22
2.0910	1.3136	26.28	F	22
2.0913	1.3033	29.36	F	22
2.0916	1.2931	31.50	F	22
2.0919	1.2829	32.92	F	22
2.0923	1.2726	38.80	F	22
2.0926	1.2624	55.32	F	22
2.0929	1.2522	81.86	F	22
2.0932	1.2419	109.33	F	22
2.0935	1.2317	127.76	F	22
2.0938	1.2215	133.96	F	23
2.0941	1.2112	131.21	F	23
2.0944	1.2010	124.65	F	23
2.0947	1.1908	118.89	F	23
2.0950	1.1805	117.02	F	23
2.0953	1.1703	118.33	F	23
2.0956	1.1601	118.38	F	23
2.0959	1.1498	113.78	F	23
2.0962	1.1396	106.44	F	23
2.0965	1.1293	101.45	F	23
2.0968	1.1191	101.17	F	23
2.0971	1.1089	102.98	F	23
2.0974	1.0986	103.05	F	23
2.0978	1.0884	101.16	F	23
2.0981	1.0782	101.01	F	23
2.0984	1.0679	105.89	F	23
2.0987	1.0577	114.90	F	23
2.0990	1.0475	123.72	F	23
2.0993	1.0372	128.96	F	23
2.0996	1.0270	130.86	F	23
2.0999	1.0168	131.90	F	23
2.1002	1.0065	133.79	F	23
2.1005	0.9963	137.28	F	23
2.1008	0.9860	143.32	F	23
2.1011	0.9758	151.95	F	23
2.1014	0.9656	160.54	F	23
2.1017	0.9553	165.63	F	23
2.1020	0.9451	166.01	F	23
2.1024	0.9349	162.42	F	23
2.1026	0.9246	155.46	F	23
2.1030	0.9144	146.06	F	23
2.1033	0.9042	136.86	F	23
2.1036	0.8939	130.54	F	23
2.1039	0.8837	127.42	F	23
2.1042	0.8735	126.10	F	23
2.1045	0.8632	125.57	F	23
2.1048	0.8530	125.52	F	23
2.1051	0.8428	125.56	F	23
2.1054	0.8325	125.41	F	23
2.1057	0.8223	125.23	F	23
2.1060	0.8120	125.07	F	23
2.1063	0.8018	124.58	F	23
2.1066	0.7916	123.74	F	23
2.1069	0.7813	123.14	F	23
2.1072	0.7711	122.74	F	23
2.1076	0.7609	121.21	F	23
2.1079	0.7506	117.46	F	23
2.1082	0.7404	112.13	F	23
2.1085	0.7302	106.29	F	23
2.1088	0.7199	99.31	F	23
2.1091	0.7097	90.25	F	23
2.1094	0.6995	80.79	F	23
2.1097	0.6892	74.46	F	23
2.1100	0.6790	72.68	F	23
2.2130	0.4990	86.62	F	24
2.2133	0.4883	78.97	F	24
2.2136	0.4776	72.73	F	24
2.2139	0.4669	69.53	F	24
2.2143	0.4563	67.46	F	24
2.2146	0.4456	64.10	F	24
2.2149	0.4349	60.04	F	24
2.2152	0.4242	59.80	F	24
2.2155	0.4135	68.22	F	24
2.2158	0.4028	83.21	F	24
2.2161	0.3921	93.26	F	24
2.2165	0.3815	87.42	F	24
2.2168	0.3708	68.34	F	24
2.2171	0.3601	50.30	F	24
2.2174	0.3494	43.53	F	24
2.2177	0.3387	45.75	F	24
2.2181	0.3280	49.60	F	24
2.2184	0.3174	52.25	F	24
2.2187	0.3067	54.97	F	24
2.2190	0.2960	58.08	F	24
2.2250	0.0080	78.01	F	24
2.2249	0.0165	84.15	F	24
2.2247	0.0251	87.53	F	24
2.2246	0.0336	84.82	F	24
2.2245	0.0421	78.26	F	24
2.2243	0.0507	74.44	F	24
2.2242	0.0592	77.97	F	24
2.2241	0.0677	86.54	F	24
2.2239	0.0763	93.31	F	24
2.2238	0.0848	93.93	F	24
2.2237	0.0933	90.21	F	24
2.2235	0.1019	86.76	F	24
2.2234	0.1104	86.11	F	24
2.2233	0.1189	87.68	F	24
2.2231	0.1275	89.99	F	24
2.2230	0.1360	91.98	F	24
2.2140	0.5500	100.44	F	24
2.2138	0.5603	100.45	F	24
2.2137	0.5705	98.78	F	24
2.2135	0.5808	94.87	F	24
2.2134	0.5911	90.05	F	24
2.2132	0.6014	86.82	F	24
2.2131	0.6117	86.64	F	24
2.2129	0.6219	88.30	F	24
2.2128	0.6322	89.02	F	24
2.2126	0.6425	87.16	F	24
2.2124	0.6528	83.62	F	24
2.2123	0.6631	80.30	F	24
2.2121	0.6733	78.54	F	24
2.2120	0.6836	80.05	F	24
2.2118	0.6939	87.77	F	24
2.2117	0.7042	102.24	F	24
2.2115	0.7145	117.35	F	24
2.2114	0.7247	123.74	F	24
2.2112	0.7350	118.42	F	24
2.2111	0.7453	108.81	F	24
2.2109	0.7556	105.65	F	24
2.2108	0.7658	112.51	F	24
2.2106	0.7761	122.51	F	24
2.2104	0.7864	124.51	F	24
2.2103	0.7967	113.51	F	24
2.2101	0.8070	95.71	F	24
2.2100	0.8172	82.75	F	24
2.2098	0.8275	80.62	F	24
2.2097	0.8378	85.45	F	24
2.2095	0.8481	90.03	F	24
2.2094	0.8583	91.42	F	24
2.2092	0.8686	90.61	F	24
2.2091	0.8789	87.74	F	24
2.2089	0.8892	81.20	F	24
2.2087	0.8995	71.65	F	24
2.2086	0.9097	63.46	F	24
2.2084	0.9200	60.36	F	24
2.2083	0.9303	61.58	F	24
2.2081	0.9406	64.19	F	24
2.2080	0.9508	67.42	F	24
2.2078	0.9611	72.51	F	24
2.2076	0.9714	79.72	F	24
2.2075	0.9817	88.50	F	24
2.2074	0.9920	99.54	F	24
2.2072	1.0022	113.45	F	24
2.2070	1.0125	127.62	F	24
2.2069	1.0228	137.33	F	24
2.2067	1.0331	141.04	F	24
2.2066	1.0434	141.82	F	24
2.2064	1.0536	142.00	F	24
2.2063	1.0639	139.19	F	24
2.2061	1.0742	130.58	F	24
2.2059	1.0845	119.28	F	24
2.2058	1.0948	111.58	F	24
2.2056	1.1050	108.46	F	24
2.2055	1.1153	104.63	F	24
2.2053	1.1256	96.79	F	24
2.2052	1.1359	88.13	F	24
2.2050	1.1461	82.56	F	24
2.2049	1.1564	78.75	F	24
2.2047	1.1667	72.62	F	24
2.2046	1.1770	63.41	F	24
2.2044	1.1873	54.19	F	24
2.2043	1.1975	48.07	F	24
2.2041	1.2078	46.18	F	24
2.2039	1.2181	48.34	F	24
2.2038	1.2284	53.16	F	24
2.2036	1.2386	58.04	F	24
2.2035	1.2489	60.88	F	24
2.2033	1.2592	61.17	F	24
2.2032	1.2695	58.60	F	24
2.2030	1.2798	51.91	F	24
2.2029	1.2900	40.92	F	24
2.2027	1.3003	28.50	F	24
2.2026	1.3106	18.83	F	24
2.2024	1.3209	13.91	F	24
2.2022	1.3312	12.64	F	24
2.2021	1.3414	12.77	F	24
2.2019	1.3517	12.96	F	24
2.2018	1.3620	13.09	F	24
2.2016	1.3723	13.45	F	24
2.2015	1.3825	14.00	F	24
2.2013	1.3928	14.31	F	24
2.2012	1.4031	14.24	F	24
2.2010	1.4134	14.22	F	24
2.2009	1.4237	14.53	F	24
2.2007	1.4339	14.65	F	24
2.2005	1.4442	13.82	F	24
2.2004	1.4545	12.14	F	24
2.2002	1.4648	10.78	F	24
2.2001	1.4751	10.85	F	24
2.1999	1.4853	12.18	F	24
2.1998	1.4956	13.24	F	24
2.1996	1.5059	12.50	F	24
2.1995	1.5162	10.12	F	24
2.1993	1.5264	7.72	F	24
2.1991	1.5367	6.63	F	24
2.1990	1.5470	6.69	F	24
2.3340	0.0050	48.70	F	25
2.3336	0.0135	47.83	F	25
2.3333	0.0220	46.09	F	25
2.3329	0.0304	44.31	F	25
2.3325	0.0389	43.42	F	25
2.3321	0.0474	43.54	F	25
2.3318	0.0559	44.16	F	25
2.3314	0.0644	44.60	F	25
2.3310	0.0728	44.32	F	25
2.3307	0.0813	43.13	F	25
