"year"	"gen"	"col"	"row"	"rep"	"date"	"y"
1997	"733.12"	7	6	1	1997-11-04	9
1997	"718.6"	7	7	2	1997-11-04	NA
1997	"2886.6"	7	8	2	1997-11-04	9
1997	"2880.2"	7	9	2	1997-11-04	9
1997	"759.3"	7	10	2	1997-11-04	9
1997	"CROP16"	7	11	2	1997-11-04	9
1997	"2885.6"	7	12	2	1997-11-04	9
1997	"2904.4"	7	13	3	1997-11-04	9
1997	"2890.1"	7	14	3	1997-11-04	9
1997	"2912.7"	7	15	3	1997-11-04	9
1997	"2910.8"	7	16	3	1997-11-04	9
1997	"FRASER"	7	17	3	1997-11-04	9
1997	"2903.8"	7	18	3	1997-11-04	8
1997	"793.12"	7	19	4	1997-11-04	9
1997	"CROP22"	7	20	4	1997-11-04	8
1997	"782.2"	7	21	4	1997-11-04	9
1997	"KARAKA"	7	22	4	1997-11-04	9
1997	"676.2"	7	23	4	1997-11-04	9
1997	"CROP17"	7	24	4	1997-11-04	9
1997	"2895.5"	8	1	1	1997-11-04	9
1997	"WHA"	8	2	1	1997-11-04	9
1997	"2890.1"	8	3	1	1997-11-04	9
1997	"R.RUSSET"	8	4	1	1997-11-04	NA
1997	"FILLA"	8	5	1	1997-11-04	9
1997	"2852.6"	8	6	1	1997-11-04	9
1997	"2889.2"	8	7	2	1997-11-04	9
1997	"FILLB"	8	8	2	1997-11-04	9
1997	"CROP15"	8	9	2	1997-11-04	9
1997	"R.BURBANK"	8	10	2	1997-11-04	9
1997	"RUA"	8	11	2	1997-11-04	8
1997	"2910.3"	8	12	2	1997-11-04	8
1997	"759.3"	8	13	3	1997-11-04	9
1997	"CROP22"	8	14	3	1997-11-04	8
1997	"HORIZON"	8	15	3	1997-11-04	9
1997	"743.6"	8	16	3	1997-11-04	8
1997	"W.DELIGHT"	8	17	3	1997-11-04	9
1997	"2850.6"	8	18	3	1997-11-04	9
1997	"813.28"	8	19	4	1997-11-04	9
1997	"DAWN"	8	20	4	1997-11-04	8
1997	"817.10"	8	21	4	1997-11-04	9
1997	"2848.2"	8	22	4	1997-11-04	9
1997	"FRASER"	8	23	4	1997-11-04	9
1997	"810.7"	8	24	4	1997-11-04	9
1997	"MOONLIGHT"	9	1	1	1997-11-04	9
1997	"763.7"	9	2	1	1997-11-04	9
1997	"CROP16"	9	3	1	1997-11-04	NA
1997	"724.22"	9	4	1	1997-11-04	9
1997	"2904.4"	9	5	1	1997-11-04	NA
1997	"817.10"	9	6	1	1997-11-04	NA
1997	"CROP17"	9	7	2	1997-11-04	9
1997	"WHA"	9	8	2	1997-11-04	9
1997	"578.37"	9	9	2	1997-11-04	9
1997	"R.RASCAL"	9	10	2	1997-11-04	9
1997	"743.6"	9	11	2	1997-11-04	9
1997	"2848.2"	9	12	2	1997-11-04	9
1997	"KARAKA"	9	13	3	1997-11-04	9
1997	"2880.2"	9	14	3	1997-11-04	9
1997	"813.28"	9	15	3	1997-11-04	9
1997	"2910.3"	9	16	3	1997-11-04	9
1997	"786.7"	9	17	3	1997-11-04	9
1997	"FILLA"	9	18	3	1997-11-04	9
1997	"2581.3"	9	19	4	1997-11-04	9
1997	"SUMMIT"	9	20	4	1997-11-04	8
1997	"CROP15"	9	21	4	1997-11-04	9
1997	"718.6"	9	22	4	1997-11-04	9
1997	"2910.8"	9	23	4	1997-11-04	9
1997	"2852.6"	9	24	4	1997-11-04	9
1997	"CROP22"	10	1	1	1997-11-04	NA
1997	"FRASER"	10	2	1	1997-11-04	9
1997	"2910.3"	10	3	1	1997-11-04	9
1997	"2895.12"	10	4	1	1997-11-04	NA
1997	"718.6"	10	5	1	1997-11-04	NA
1997	"2849.2"	10	6	1	1997-11-04	9
1997	"2850.6"	10	7	2	1997-11-04	NA
1997	"SUMMIT"	10	8	2	1997-11-04	9
1997	"724.22"	10	9	2	1997-11-04	9
1997	"2756.21"	10	10	2	1997-11-04	9
1997	"813.28"	10	11	2	1997-11-04	9
1997	"2884.1"	10	12	2	1997-11-04	8
1997	"733.12"	10	13	3	1997-11-04	9
1997	"FILLB"	10	14	3	1997-11-04	8
1997	"MOONLIGHT"	10	15	3	1997-11-04	8
1997	"578.37"	10	16	3	1997-11-04	8
1997	"2571.27"	10	17	3	1997-11-04	9
1997	"KIWITEA"	10	18	3	1997-11-04	9
1997	"WHA"	10	19	4	1997-11-04	9
1997	"786.7"	10	20	4	1997-11-04	9
1997	"2910.5"	10	21	4	1997-11-04	9
1997	"W.DELIGHT"	10	22	4	1997-11-04	9
1997	"R.BURBANK"	10	23	4	1997-11-04	8
1997	"P.DELL"	10	24	4	1997-11-04	9
1997	"813.28"	1	1	1	1997-11-19	8
1997	"I.HARDY"	1	2	1	1997-11-19	7
1997	"R.BURBANK"	1	3	1	1997-11-19	7
1997	"CROP17"	1	4	1	1997-11-19	8
1997	"2886.6"	1	5	1	1997-11-19	NA
1997	"2903.8"	1	6	1	1997-11-19	8
1997	"HORIZON"	1	7	2	1997-11-19	NA
1997	"FILLA"	1	8	2	1997-11-19	8
1997	"676.2"	1	9	2	1997-11-19	8
1997	"810.7"	1	10	2	1997-11-19	8
1997	"2910.8"	1	11	2	1997-11-19	8
1997	"2571.27"	1	12	2	1997-11-19	7
1997	"2895.5"	1	13	3	1997-11-19	7
1997	"817.10"	1	14	3	1997-11-19	9
1997	"P.DELL"	1	15	3	1997-11-19	9
1997	"1961.2"	1	16	3	1997-11-19	8
1997	"R.RASCAL"	1	17	3	1997-11-19	8
1997	"718.6"	1	18	3	1997-11-19	7
1997	"2889.2"	1	19	4	1997-11-19	7
1997	"578.37"	1	20	4	1997-11-19	7
1997	"759.3"	1	21	4	1997-11-19	8
1997	"2912.7"	1	22	4	1997-11-19	7
1997	"763.7"	1	23	4	1997-11-19	7
1997	"710.11"	1	24	4	1997-11-19	7
1997	"KIWITEA"	2	1	1	1997-11-19	8
1997	"RUA"	2	2	1	1997-11-19	8
1997	"676.2"	2	3	1	1997-11-19	NA
1997	"2889.6"	2	4	1	1997-11-19	7
1997	"786.7"	2	5	1	1997-11-19	NA
1997	"759.3"	2	6	1	1997-11-19	NA
1997	"2910.5"	2	7	2	1997-11-19	8
1997	"FRASER"	2	8	2	1997-11-19	8
1997	"2554.24"	2	9	2	1997-11-19	7
1997	"MOONLIGHT"	2	10	2	1997-11-19	7
1997	"793.12"	2	11	2	1997-11-19	7
1997	"2895.5"	2	12	2	1997-11-19	7
1997	"SUMMIT"	2	13	3	1997-11-19	7
1997	"I.HARDY"	2	14	3	1997-11-19	6
1997	"2895.12"	2	15	3	1997-11-19	7
1997	"782.2"	2	16	3	1997-11-19	8
1997	"2889.2"	2	17	3	1997-11-19	7
1997	"2848.2"	2	18	3	1997-11-19	8
1997	"2904.4"	2	19	4	1997-11-19	6
1997	"1961.2"	2	20	4	1997-11-19	8
1997	"R.RUSSET"	2	21	4	1997-11-19	5
1997	"FILLB"	2	22	4	1997-11-19	8
1997	"2850.6"	2	23	4	1997-11-19	8
1997	"2880.2"	2	24	4	1997-11-19	7
1997	"2880.2"	3	1	1	1997-11-19	8
1997	"SUMMIT"	3	2	1	1997-11-19	7
1997	"2554.24"	3	3	1	1997-11-19	8
1997	"2912.7"	3	4	1	1997-11-19	7
1997	"743.6"	3	5	1	1997-11-19	NA
1997	"2571.27"	3	6	1	1997-11-19	7
1997	"2849.2"	3	7	2	1997-11-19	9
1997	"P.DELL"	3	8	2	1997-11-19	9
1997	"2903.8"	3	9	2	1997-11-19	7
1997	"782.2"	3	10	2	1997-11-19	8
1997	"R.RUSSET"	3	11	2	1997-11-19	6
1997	"763.7"	3	12	2	1997-11-19	7
1997	"R.BURBANK"	3	13	3	1997-11-19	6
1997	"793.12"	3	14	3	1997-11-19	7
1997	"DAWN"	3	15	3	1997-11-19	8
1997	"2885.6"	3	16	3	1997-11-19	6
1997	"710.11"	3	17	3	1997-11-19	7
1997	"724.22"	3	18	3	1997-11-19	7
1997	"2756.21"	3	19	4	1997-11-19	7
1997	"CROP16"	3	20	4	1997-11-19	8
1997	"KIWITEA"	3	21	4	1997-11-19	7
1997	"2895.5"	3	22	4	1997-11-19	7
1997	"2895.12"	3	23	4	1997-11-19	7
1997	"HORIZON"	3	24	4	1997-11-19	7
1997	"2850.6"	4	1	1	1997-11-19	8
1997	"2885.6"	4	2	1	1997-11-19	7
1997	"P.DELL"	4	3	1	1997-11-19	9
1997	"810.7"	4	4	1	1997-11-19	9
1997	"578.37"	4	5	1	1997-11-19	7
1997	"KARAKA"	4	6	1	1997-11-19	8
1997	"DAWN"	4	7	2	1997-11-19	8
1997	"KIWITEA"	4	8	2	1997-11-19	8
1997	"W.DELIGHT"	4	9	2	1997-11-19	8
1997	"2852.6"	4	10	2	1997-11-19	6
1997	"I.HARDY"	4	11	2	1997-11-19	6
1997	"2904.4"	4	12	2	1997-11-19	7
1997	"CROP17"	4	13	3	1997-11-19	7
1997	"2756.21"	4	14	3	1997-11-19	7
1997	"RUA"	4	15	3	1997-11-19	8
1997	"2581.3"	4	16	3	1997-11-19	9
1997	"R.RUSSET"	4	17	3	1997-11-19	4
1997	"2554.24"	4	18	3	1997-11-19	6
1997	"2889.6"	4	19	4	1997-11-19	6
1997	"2903.8"	4	20	4	1997-11-19	6
1997	"2884.1"	4	21	4	1997-11-19	7
1997	"MOONLIGHT"	4	22	4	1997-11-19	8
1997	"743.6"	4	23	4	1997-11-19	8
1997	"2910.3"	4	24	4	1997-11-19	8
1997	"2910.8"	5	1	1	1997-11-19	8
1997	"1961.2"	5	2	1	1997-11-19	8
1997	"2884.1"	5	3	1	1997-11-19	8
1997	"W.DELIGHT"	5	4	1	1997-11-19	NA
1997	"793.12"	5	5	1	1997-11-19	7
1997	"2889.2"	5	6	1	1997-11-19	7
1997	"786.7"	5	7	2	1997-11-19	8
1997	"2581.3"	5	8	2	1997-11-19	9
1997	"817.10"	5	9	2	1997-11-19	9
1997	"2912.7"	5	10	2	1997-11-19	7
1997	"733.12"	5	11	2	1997-11-19	7
1997	"CROP22"	5	12	2	1997-11-19	7
1997	"810.7"	5	13	3	1997-11-19	8
1997	"WHA"	5	14	3	1997-11-19	8
1997	"CROP15"	5	15	3	1997-11-19	7
1997	"2849.2"	5	16	3	1997-11-19	9
1997	"CROP16"	5	17	3	1997-11-19	7
1997	"2889.6"	5	18	3	1997-11-19	6
1997	"2571.27"	5	19	4	1997-11-19	7
1997	"2886.6"	5	20	4	1997-11-19	6
1997	"2890.1"	5	21	4	1997-11-19	6
1997	"RUA"	5	22	4	1997-11-19	7
1997	"R.RASCAL"	5	23	4	1997-11-19	8
1997	"724.22"	5	24	4	1997-11-19	8
1997	"R.RASCAL"	6	1	1	1997-11-19	9
1997	"HORIZON"	6	2	1	1997-11-19	8
1997	"2581.3"	6	3	1	1997-11-19	NA
1997	"FILLB"	6	4	1	1997-11-19	9
1997	"782.2"	6	5	1	1997-11-19	9
1997	"DAWN"	6	6	1	1997-11-19	8
1997	"2890.1"	6	7	2	1997-11-19	7
1997	"710.11"	6	8	2	1997-11-19	7
1997	"2895.12"	6	9	2	1997-11-19	8
1997	"1961.2"	6	10	2	1997-11-19	8
1997	"KARAKA"	6	11	2	1997-11-19	7
1997	"2889.6"	6	12	2	1997-11-19	7
1997	"2884.1"	6	13	3	1997-11-19	7
1997	"763.7"	6	14	3	1997-11-19	6
1997	"2886.6"	6	15	3	1997-11-19	7
1997	"2910.5"	6	16	3	1997-11-19	8
1997	"676.2"	6	17	3	1997-11-19	8
1997	"2852.6"	6	18	3	1997-11-19	4
1997	"2885.6"	6	19	4	1997-11-19	6
1997	"2554.24"	6	20	4	1997-11-19	6
1997	"FILLA"	6	21	4	1997-11-19	7
1997	"2849.2"	6	22	4	1997-11-19	9
1997	"733.12"	6	23	4	1997-11-19	7
1997	"I.HARDY"	6	24	4	1997-11-19	6
1997	"710.11"	7	1	1	1997-11-19	7
1997	"CROP15"	7	2	1	1997-11-19	8
1997	"2848.2"	7	3	1	1997-11-19	8
1997	"2910.5"	7	4	1	1997-11-19	9
1997	"2756.21"	7	5	1	1997-11-19	NA
1997	"733.12"	7	6	1	1997-11-19	7
1997	"718.6"	7	7	2	1997-11-19	NA
1997	"2886.6"	7	8	2	1997-11-19	7
1997	"2880.2"	7	9	2	1997-11-19	6
1997	"759.3"	7	10	2	1997-11-19	7
1997	"CROP16"	7	11	2	1997-11-19	7
1997	"2885.6"	7	12	2	1997-11-19	6
1997	"2904.4"	7	13	3	1997-11-19	6
1997	"2890.1"	7	14	3	1997-11-19	6
1997	"2912.7"	7	15	3	1997-11-19	6
1997	"2910.8"	7	16	3	1997-11-19	7
1997	"FRASER"	7	17	3	1997-11-19	7
1997	"2903.8"	7	18	3	1997-11-19	6
1997	"793.12"	7	19	4	1997-11-19	7
1997	"CROP22"	7	20	4	1997-11-19	6
1997	"782.2"	7	21	4	1997-11-19	8
1997	"KARAKA"	7	22	4	1997-11-19	7
1997	"676.2"	7	23	4	1997-11-19	8
1997	"CROP17"	7	24	4	1997-11-19	7
1997	"2895.5"	8	1	1	1997-11-19	8
1997	"WHA"	8	2	1	1997-11-19	8
1997	"2890.1"	8	3	1	1997-11-19	8
1997	"R.RUSSET"	8	4	1	1997-11-19	NA
1997	"FILLA"	8	5	1	1997-11-19	7
1997	"2852.6"	8	6	1	1997-11-19	6
1997	"2889.2"	8	7	2	1997-11-19	8
1997	"FILLB"	8	8	2	1997-11-19	8
1997	"CROP15"	8	9	2	1997-11-19	7
1997	"R.BURBANK"	8	10	2	1997-11-19	6
1997	"RUA"	8	11	2	1997-11-19	8
1997	"2910.3"	8	12	2	1997-11-19	7
1997	"759.3"	8	13	3	1997-11-19	8
1997	"CROP22"	8	14	3	1997-11-19	6
1997	"HORIZON"	8	15	3	1997-11-19	7
1997	"743.6"	8	16	3	1997-11-19	7
1997	"W.DELIGHT"	8	17	3	1997-11-19	7
1997	"2850.6"	8	18	3	1997-11-19	7
1997	"813.28"	8	19	4	1997-11-19	8
1997	"DAWN"	8	20	4	1997-11-19	8
1997	"817.10"	8	21	4	1997-11-19	9
1997	"2848.2"	8	22	4	1997-11-19	7
1997	"FRASER"	8	23	4	1997-11-19	7
1997	"810.7"	8	24	4	1997-11-19	8
1997	"MOONLIGHT"	9	1	1	1997-11-19	8
1997	"763.7"	9	2	1	1997-11-19	8
1997	"CROP16"	9	3	1	1997-11-19	NA
1997	"724.22"	9	4	1	1997-11-19	8
1997	"2904.4"	9	5	1	1997-11-19	NA
1997	"817.10"	9	6	1	1997-11-19	NA
1997	"CROP17"	9	7	2	1997-11-19	8
1997	"WHA"	9	8	2	1997-11-19	9
1997	"578.37"	9	9	2	1997-11-19	7
1997	"R.RASCAL"	9	10	2	1997-11-19	8
1997	"743.6"	9	11	2	1997-11-19	8
1997	"2848.2"	9	12	2	1997-11-19	8
1997	"KARAKA"	9	13	3	1997-11-19	7
1997	"2880.2"	9	14	3	1997-11-19	6
1997	"813.28"	9	15	3	1997-11-19	8
1997	"2910.3"	9	16	3	1997-11-19	7
1997	"786.7"	9	17	3	1997-11-19	7
1997	"FILLA"	9	18	3	1997-11-19	7
1997	"2581.3"	9	19	4	1997-11-19	9
1997	"SUMMIT"	9	20	4	1997-11-19	7
1997	"CROP15"	9	21	4	1997-11-19	7
1997	"718.6"	9	22	4	1997-11-19	7
1997	"2910.8"	9	23	4	1997-11-19	7
1997	"2852.6"	9	24	4	1997-11-19	6
1997	"CROP22"	10	1	1	1997-11-19	NA
1997	"FRASER"	10	2	1	1997-11-19	8
1997	"2910.3"	10	3	1	1997-11-19	7
1997	"2895.12"	10	4	1	1997-11-19	NA
1997	"718.6"	10	5	1	1997-11-19	NA
1997	"2849.2"	10	6	1	1997-11-19	9
1997	"2850.6"	10	7	2	1997-11-19	NA
1997	"SUMMIT"	10	8	2	1997-11-19	7
1997	"724.22"	10	9	2	1997-11-19	7
1997	"2756.21"	10	10	2	1997-11-19	7
1997	"813.28"	10	11	2	1997-11-19	8
1997	"2884.1"	10	12	2	1997-11-19	7
1997	"733.12"	10	13	3	1997-11-19	7
1997	"FILLB"	10	14	3	1997-11-19	8
1997	"MOONLIGHT"	10	15	3	1997-11-19	7
1997	"578.37"	10	16	3	1997-11-19	7
1997	"2571.27"	10	17	3	1997-11-19	6
1997	"KIWITEA"	10	18	3	1997-11-19	7
1997	"WHA"	10	19	4	1997-11-19	8
1997	"786.7"	10	20	4	1997-11-19	7
1997	"2910.5"	10	21	4	1997-11-19	7
1997	"W.DELIGHT"	10	22	4	1997-11-19	7
1997	"R.BURBANK"	10	23	4	1997-11-19	5
1997	"P.DELL"	10	24	4	1997-11-19	9
1997	"813.28"	1	1	1	1997-11-29	7
1997	"I.HARDY"	1	2	1	1997-11-29	5
1997	"R.BURBANK"	1	3	1	1997-11-29	2
1997	"CROP17"	1	4	1	1997-11-29	5
1997	"2886.6"	1	5	1	1997-11-29	NA
1997	"2903.8"	1	6	1	1997-11-29	4
1997	"HORIZON"	1	7	2	1997-11-29	NA
1997	"FILLA"	1	8	2	1997-11-29	7
1997	"676.2"	1	9	2	1997-11-29	7
1997	"810.7"	1	10	2	1997-11-29	6
1997	"2910.8"	1	11	2	1997-11-29	3
1997	"2571.27"	1	12	2	1997-11-29	6
1997	"2895.5"	1	13	3	1997-11-29	6
1997	"817.10"	1	14	3	1997-11-29	9
1997	"P.DELL"	1	15	3	1997-11-29	9
1997	"1961.2"	1	16	3	1997-11-29	6
1997	"R.RASCAL"	1	17	3	1997-11-29	7
1997	"718.6"	1	18	3	1997-11-29	4
1997	"2889.2"	1	19	4	1997-11-29	3
1997	"578.37"	1	20	4	1997-11-29	5
1997	"759.3"	1	21	4	1997-11-29	6
1997	"2912.7"	1	22	4	1997-11-29	6
1997	"763.7"	1	23	4	1997-11-29	2
1997	"710.11"	1	24	4	1997-11-29	2
1997	"KIWITEA"	2	1	1	1997-11-29	5
1997	"RUA"	2	2	1	1997-11-29	7
1997	"676.2"	2	3	1	1997-11-29	NA
1997	"2889.6"	2	4	1	1997-11-29	4
1997	"786.7"	2	5	1	1997-11-29	NA
1997	"759.3"	2	6	1	1997-11-29	NA
1997	"2910.5"	2	7	2	1997-11-29	6
1997	"FRASER"	2	8	2	1997-11-29	7
1997	"2554.24"	2	9	2	1997-11-29	5
1997	"MOONLIGHT"	2	10	2	1997-11-29	5
1997	"793.12"	2	11	2	1997-11-29	5
1997	"2895.5"	2	12	2	1997-11-29	6
1997	"SUMMIT"	2	13	3	1997-11-29	4
1997	"I.HARDY"	2	14	3	1997-11-29	3
1997	"2895.12"	2	15	3	1997-11-29	6
1997	"782.2"	2	16	3	1997-11-29	7
1997	"2889.2"	2	17	3	1997-11-29	3
1997	"2848.2"	2	18	3	1997-11-29	7
1997	"2904.4"	2	19	4	1997-11-29	2
1997	"1961.2"	2	20	4	1997-11-29	5
1997	"R.RUSSET"	2	21	4	1997-11-29	1
1997	"FILLB"	2	22	4	1997-11-29	6
1997	"2850.6"	2	23	4	1997-11-29	7
1997	"2880.2"	2	24	4	1997-11-29	3
1997	"2880.2"	3	1	1	1997-11-29	4
1997	"SUMMIT"	3	2	1	1997-11-29	5
1997	"2554.24"	3	3	1	1997-11-29	5
1997	"2912.7"	3	4	1	1997-11-29	6
1997	"743.6"	3	5	1	1997-11-29	NA
1997	"2571.27"	3	6	1	1997-11-29	6
1997	"2849.2"	3	7	2	1997-11-29	8
1997	"P.DELL"	3	8	2	1997-11-29	9
1997	"2903.8"	3	9	2	1997-11-29	5
1997	"782.2"	3	10	2	1997-11-29	7
1997	"R.RUSSET"	3	11	2	1997-11-29	1
1997	"763.7"	3	12	2	1997-11-29	2
1997	"R.BURBANK"	3	13	3	1997-11-29	1
1997	"793.12"	3	14	3	1997-11-29	4
1997	"DAWN"	3	15	3	1997-11-29	7
1997	"2885.6"	3	16	3	1997-11-29	5
1997	"710.11"	3	17	3	1997-11-29	3
1997	"724.22"	3	18	3	1997-11-29	5
1997	"2756.21"	3	19	4	1997-11-29	6
1997	"CROP16"	3	20	4	1997-11-29	7
1997	"KIWITEA"	3	21	4	1997-11-29	3
1997	"2895.5"	3	22	4	1997-11-29	6
1997	"2895.12"	3	23	4	1997-11-29	6
1997	"HORIZON"	3	24	4	1997-11-29	3
1997	"2850.6"	4	1	1	1997-11-29	6
1997	"2885.6"	4	2	1	1997-11-29	5
1997	"P.DELL"	4	3	1	1997-11-29	9
1997	"810.7"	4	4	1	1997-11-29	7
1997	"578.37"	4	5	1	1997-11-29	5
1997	"KARAKA"	4	6	1	1997-11-29	6
1997	"DAWN"	4	7	2	1997-11-29	7
1997	"KIWITEA"	4	8	2	1997-11-29	4
1997	"W.DELIGHT"	4	9	2	1997-11-29	6
1997	"2852.6"	4	10	2	1997-11-29	4
1997	"I.HARDY"	4	11	2	1997-11-29	5
1997	"2904.4"	4	12	2	1997-11-29	2
1997	"CROP17"	4	13	3	1997-11-29	3
1997	"2756.21"	4	14	3	1997-11-29	6
1997	"RUA"	4	15	3	1997-11-29	7
1997	"2581.3"	4	16	3	1997-11-29	8
1997	"R.RUSSET"	4	17	3	1997-11-29	1
1997	"2554.24"	4	18	3	1997-11-29	3
1997	"2889.6"	4	19	4	1997-11-29	4
1997	"2903.8"	4	20	4	1997-11-29	3
1997	"2884.1"	4	21	4	1997-11-29	6
1997	"MOONLIGHT"	4	22	4	1997-11-29	5
1997	"743.6"	4	23	4	1997-11-29	5
1997	"2910.3"	4	24	4	1997-11-29	4
1997	"2910.8"	5	1	1	1997-11-29	5
1997	"1961.2"	5	2	1	1997-11-29	6
1997	"2884.1"	5	3	1	1997-11-29	7
1997	"W.DELIGHT"	5	4	1	1997-11-29	NA
1997	"793.12"	5	5	1	1997-11-29	6
1997	"2889.2"	5	6	1	1997-11-29	3
1997	"786.7"	5	7	2	1997-11-29	6
1997	"2581.3"	5	8	2	1997-11-29	9
1997	"817.10"	5	9	2	1997-11-29	9
1997	"2912.7"	5	10	2	1997-11-29	6
1997	"733.12"	5	11	2	1997-11-29	5
1997	"CROP22"	5	12	2	1997-11-29	5
1997	"810.7"	5	13	3	1997-11-29	6
1997	"WHA"	5	14	3	1997-11-29	6
1997	"CROP15"	5	15	3	1997-11-29	6
1997	"2849.2"	5	16	3	1997-11-29	9
1997	"CROP16"	5	17	3	1997-11-29	7
1997	"2889.6"	5	18	3	1997-11-29	4
1997	"2571.27"	5	19	4	1997-11-29	5
1997	"2886.6"	5	20	4	1997-11-29	4
1997	"2890.1"	5	21	4	1997-11-29	3
1997	"RUA"	5	22	4	1997-11-29	7
1997	"R.RASCAL"	5	23	4	1997-11-29	7
1997	"724.22"	5	24	4	1997-11-29	6
1997	"R.RASCAL"	6	1	1	1997-11-29	8
1997	"HORIZON"	6	2	1	1997-11-29	4
1997	"2581.3"	6	3	1	1997-11-29	NA
1997	"FILLB"	6	4	1	1997-11-29	7
1997	"782.2"	6	5	1	1997-11-29	6
1997	"DAWN"	6	6	1	1997-11-29	6
1997	"2890.1"	6	7	2	1997-11-29	5
1997	"710.11"	6	8	2	1997-11-29	2
1997	"2895.12"	6	9	2	1997-11-29	6
1997	"1961.2"	6	10	2	1997-11-29	5
1997	"KARAKA"	6	11	2	1997-11-29	4
1997	"2889.6"	6	12	2	1997-11-29	3
1997	"2884.1"	6	13	3	1997-11-29	7
1997	"763.7"	6	14	3	1997-11-29	3
1997	"2886.6"	6	15	3	1997-11-29	4
1997	"2910.5"	6	16	3	1997-11-29	6
1997	"676.2"	6	17	3	1997-11-29	6
1997	"2852.6"	6	18	3	1997-11-29	3
1997	"2885.6"	6	19	4	1997-11-29	5
1997	"2554.24"	6	20	4	1997-11-29	4
1997	"FILLA"	6	21	4	1997-11-29	6
1997	"2849.2"	6	22	4	1997-11-29	9
1997	"733.12"	6	23	4	1997-11-29	4
1997	"I.HARDY"	6	24	4	1997-11-29	3
1997	"710.11"	7	1	1	1997-11-29	4
1997	"CROP15"	7	2	1	1997-11-29	6
1997	"2848.2"	7	3	1	1997-11-29	7
1997	"2910.5"	7	4	1	1997-11-29	7
1997	"2756.21"	7	5	1	1997-11-29	NA
1997	"733.12"	7	6	1	1997-11-29	4
1997	"718.6"	7	7	2	1997-11-29	NA
1997	"2886.6"	7	8	2	1997-11-29	6
1997	"2880.2"	7	9	2	1997-11-29	3
1997	"759.3"	7	10	2	1997-11-29	5
1997	"CROP16"	7	11	2	1997-11-29	7
1997	"2885.6"	7	12	2	1997-11-29	4
1997	"2904.4"	7	13	3	1997-11-29	2
1997	"2890.1"	7	14	3	1997-11-29	3
1997	"2912.7"	7	15	3	1997-11-29	5
1997	"2910.8"	7	16	3	1997-11-29	3
1997	"FRASER"	7	17	3	1997-11-29	7
1997	"2903.8"	7	18	3	1997-11-29	3
1997	"793.12"	7	19	4	1997-11-29	4
1997	"CROP22"	7	20	4	1997-11-29	5
1997	"782.2"	7	21	4	1997-11-29	7
1997	"KARAKA"	7	22	4	1997-11-29	3
1997	"676.2"	7	23	4	1997-11-29	6
1997	"CROP17"	7	24	4	1997-11-29	3
1997	"2895.5"	8	1	1	1997-11-29	6
1997	"WHA"	8	2	1	1997-11-29	6
1997	"2890.1"	8	3	1	1997-11-29	6
1997	"R.RUSSET"	8	4	1	1997-11-29	NA
1997	"FILLA"	8	5	1	1997-11-29	7
1997	"2852.6"	8	6	1	1997-11-29	5
1997	"2889.2"	8	7	2	1997-11-29	5
1997	"FILLB"	8	8	2	1997-11-29	6
1997	"CROP15"	8	9	2	1997-11-29	6
1997	"R.BURBANK"	8	10	2	1997-11-29	1
1997	"RUA"	8	11	2	1997-11-29	7
1997	"2910.3"	8	12	2	1997-11-29	3
1997	"759.3"	8	13	3	1997-11-29	6
1997	"CROP22"	8	14	3	1997-11-29	5
1997	"HORIZON"	8	15	3	1997-11-29	3
1997	"743.6"	8	16	3	1997-11-29	5
1997	"W.DELIGHT"	8	17	3	1997-11-29	6
1997	"2850.6"	8	18	3	1997-11-29	5
1997	"813.28"	8	19	4	1997-11-29	6
1997	"DAWN"	8	20	4	1997-11-29	7
1997	"817.10"	8	21	4	1997-11-29	9
1997	"2848.2"	8	22	4	1997-11-29	6
1997	"FRASER"	8	23	4	1997-11-29	7
1997	"810.7"	8	24	4	1997-11-29	6
1997	"MOONLIGHT"	9	1	1	1997-11-29	6
1997	"763.7"	9	2	1	1997-11-29	4
1997	"CROP16"	9	3	1	1997-11-29	NA
1997	"724.22"	9	4	1	1997-11-29	6
1997	"2904.4"	9	5	1	1997-11-29	NA
1997	"817.10"	9	6	1	1997-11-29	NA
1997	"CROP17"	9	7	2	1997-11-29	6
1997	"WHA"	9	8	2	1997-11-29	6
1997	"578.37"	9	9	2	1997-11-29	5
1997	"R.RASCAL"	9	10	2	1997-11-29	7
1997	"743.6"	9	11	2	1997-11-29	5
1997	"2848.2"	9	12	2	1997-11-29	7
1997	"KARAKA"	9	13	3	1997-11-29	5
1997	"2880.2"	9	14	3	1997-11-29	3
1997	"813.28"	9	15	3	1997-11-29	6
1997	"2910.3"	9	16	3	1997-11-29	3
1997	"786.7"	9	17	3	1997-11-29	7
1997	"FILLA"	9	18	3	1997-11-29	7
1997	"2581.3"	9	19	4	1997-11-29	9
1997	"SUMMIT"	9	20	4	1997-11-29	4
1997	"CROP15"	9	21	4	1997-11-29	6
1997	"718.6"	9	22	4	1997-11-29	5
1997	"2910.8"	9	23	4	1997-11-29	3
1997	"2852.6"	9	24	4	1997-11-29	5
1997	"CROP22"	10	1	1	1997-11-29	NA
1997	"FRASER"	10	2	1	1997-11-29	7
1997	"2910.3"	10	3	1	1997-11-29	6
1997	"2895.12"	10	4	1	1997-11-29	NA
1997	"718.6"	10	5	1	1997-11-29	NA
1997	"2849.2"	10	6	1	1997-11-29	9
1997	"2850.6"	10	7	2	1997-11-29	NA
