env,year,loc,block,plot,ent,gen,yield,testwt
ame2002,2002,Ame,2,22,12,Jay,162.877,34.5
ame2002,2002,Ame,2,23,33,OA21-2,159.698,32.9
ame2002,2002,Ame,2,24,18,Ogle,147.2625,32
ame2002,2002,Ame,2,25,30,Youngs,153.714,29.7
ame2002,2002,Ame,2,26,16,Killdeer,166.1495,32.7
ame2002,2002,Ame,2,27,34,MO1022-1,163.999,35.1
ame2002,2002,Ame,2,28,22,Riser,153.0595,35.5
ame2002,2002,Ame,2,29,7,Dane,160.259,32.7
ame2002,2002,Ame,2,30,17,Leonard,176.2475,31.4
ame2002,2002,Ame,2,31,15,Jud,135.575,34.8
ame2002,2002,Ame,2,32,6,Classic,166.7105,33.7
ame2002,2002,Ame,2,33,26,Starter,144.2705,35.5
ame2002,2002,Ame,2,34,35,MO8701,156.6125,32.4
ame2002,2002,Ame,2,35,31,IL95-1241,170.17,35.1
ame2002,2002,Ame,2,36,39,Moraine,146.3275,34
ame2002,2002,Ame,2,37,23,Rodeo,165.121,32.3
ame2002,2002,Ame,2,38,9,Ebeltoft,148.852,30.8
ame2002,2002,Ame,2,39,13,Jerry,148.7585,35.8
ame2002,2002,Ame,2,40,28,Vista,158.2955,32.9
ame2002,2002,Ame,3,2,20,Richard,134.827,32.7
ame2002,2002,Ame,3,3,33,OA21-2,151.096,33.8
ame2002,2002,Ame,3,4,32,IA93359-3,143.616,36
ame2002,2002,Ame,3,5,30,Youngs,152.8725,29.9
ame2002,2002,Ame,3,6,28,Vista,144.551,33.2
ame2002,2002,Ame,3,7,18,Ogle,165.2145,32.3
ame2002,2002,Ame,3,8,31,IL95-1241,173.91,35.8
ame2002,2002,Ame,3,9,10,Gem,168.7675,34.6
ame2002,2002,Ame,3,10,3,Brawn,159.324,33.4
ame2002,2002,Ame,3,11,9,Ebeltoft,149.226,32.5
ame2002,2002,Ame,3,12,27,Troy,155.1165,32.7
ame2002,2002,Ame,3,13,22,Riser,143.8965,35.8
ame2002,2002,Ame,3,14,17,Leonard,151.096,30.6
ame2002,2002,Ame,3,15,36,P973A38-3-6,143.7095,35.6
ame2002,2002,Ame,3,16,7,Dane,151.3765,32.4
ame2002,2002,Ame,3,17,39,Moraine,136.0425,33.7
ame2002,2002,Ame,3,18,29,Wabasha,150.722,32.6
ame2002,2002,Ame,3,19,40,P976A6-9-6,151.47,34.4
ame2002,2002,Ame,3,20,8,Don,150.2545,34.6
ame2002,2002,Ame,3,22,38,Reeves,140.25,36
ame2002,2002,Ame,3,23,6,Classic,171.105,33.5
ame2002,2002,Ame,3,24,15,Jud,160.259,34.1
ame2002,2002,Ame,3,25,2,Blaze,174.1905,33.8
ame2002,2002,Ame,3,26,1,Belle,144.4575,34.8
ame2002,2002,Ame,3,27,26,Starter,156.0515,34.9
ame2002,2002,Ame,3,28,25,Sheldon,163.7185,33.4
ame2002,2002,Ame,3,29,24,Sesqui,184.008,33.4
ame2002,2002,Ame,3,30,4,Chaps,177.9305,33.6
ame2002,2002,Ame,3,31,23,Rodeo,176.341,33.1
ame2002,2002,Ame,3,32,35,MO8701,159.9785,32.4
ame2002,2002,Ame,3,33,14,Jim,161.755,35.5
ame2002,2002,Ame,3,34,13,Jerry,165.4015,35.8
ame2002,2002,Ame,3,35,16,Killdeer,165.0275,33.2
ame2002,2002,Ame,3,36,11,IN09201,178.585,34.9
ame2002,2002,Ame,3,38,37,SD96024,164.0925,33
ame2002,2002,Ame,3,39,12,Jay,161.6615,34.2
ame2002,2002,Ame,3,40,34,MO1022-1,162.69,34.5
cal2002,2002,Sut,1,1,9,Ebeltoft,76.5765,30.4
cal2002,2002,Sut,1,2,27,Troy,110.143,33
cal2002,2002,Sut,1,3,38,Reeves,106.029,37.6
cal2002,2002,Sut,1,4,28,Vista,111.9195,36.3
cal2002,2002,Sut,1,5,13,Jerry,109.8625,36.4
cal2002,2002,Sut,1,6,36,P973A38-3-6,98.362,35.8
cal2002,2002,Sut,1,7,34,MO1022-1,121.6435,35.2
cal2002,2002,Sut,1,8,7,Dane,100.419,31.8
cal2002,2002,Sut,1,9,1,Belle,103.785,35
cal2002,2002,Sut,1,10,31,IL95-1241,119.7735,37.4
cal2002,2002,Sut,1,11,4,Chaps,111.3585,33
cal2002,2002,Sut,1,12,18,Ogle,115.566,32.3
cal2002,2002,Sut,1,13,25,Sheldon,110.704,35.1
cal2002,2002,Sut,1,14,17,Leonard,112.6675,31.3
cal2002,2002,Sut,1,15,35,MO8701,106.216,32.1
cal2002,2002,Sut,1,16,37,SD96024,115.6595,33
cal2002,2002,Sut,1,17,22,Riser,92.0975,35.8
cal2002,2002,Sut,1,18,10,Gem,108.086,35.1
cal2002,2002,Sut,1,19,23,Rodeo,115.0985,32.3
cal2002,2002,Sut,1,20,14,Jim,109.3015,34.5
cal2002,2002,Sut,1,22,24,Sesqui,99.0165,34.7
cal2002,2002,Sut,1,23,16,Killdeer,94.996,32.1
cal2002,2002,Sut,1,24,3,Brawn,115.4725,31.1
cal2002,2002,Sut,1,26,30,Youngs,80.971,30.3
cal2002,2002,Sut,1,27,39,Moraine,96.7725,33.4
cal2002,2002,Sut,1,28,40,P976A6-9-6,97.3335,34.7
cal2002,2002,Sut,1,29,29,Wabasha,98.6425,33.9
cal2002,2002,Sut,1,30,33,OA21-2,97.24,33.9
cal2002,2002,Sut,1,31,20,Richard,96.9595,32.7
cal2002,2002,Sut,1,32,6,Classic,108.46,34.4
cal2002,2002,Sut,1,33,12,Jay,98.2685,36.2
cal2002,2002,Sut,1,34,32,IA93359-3,107.899,34.8
cal2002,2002,Sut,1,35,11,IN09201,102.3825,34.7
cal2002,2002,Sut,1,36,15,Jud,94.809,31.4
cal2002,2002,Sut,1,37,2,Blaze,102.7565,33.6
cal2002,2002,Sut,1,39,26,Starter,77.605,35.7
cal2002,2002,Sut,1,40,8,Don,87.2355,33.4
cal2002,2002,Sut,2,1,1,Belle,85.1785,33.8
cal2002,2002,Sut,2,2,36,P973A38-3-6,89.6665,36
cal2002,2002,Sut,2,3,15,Jud,94.1545,32.7
cal2002,2002,Sut,2,4,11,IN09201,103.972,34.9
cal2002,2002,Sut,2,5,22,Riser,74.239,35.1
cal2002,2002,Sut,2,6,25,Sheldon,95.37,34.1
cal2002,2002,Sut,2,7,32,IA93359-3,108.7405,35.2
cal2002,2002,Sut,2,8,12,Jay,98.2685,35.6
cal2002,2002,Sut,2,9,18,Ogle,109.021,31.7
cal2002,2002,Sut,2,10,9,Ebeltoft,86.581,30.3
cal2002,2002,Sut,2,11,38,Reeves,98.362,36.8
cal2002,2002,Sut,2,12,28,Vista,96.492,34.1
cal2002,2002,Sut,2,13,10,Gem,97.614,34.6
cal2002,2002,Sut,2,14,39,Moraine,96.118,34.3
cal2002,2002,Sut,2,15,4,Chaps,96.0245,32.4
cal2002,2002,Sut,2,16,14,Jim,95.2765,34.5
cal2002,2002,Sut,2,17,33,OA21-2,90.4145,33.9
cal2002,2002,Sut,2,18,7,Dane,87.89,31.1
cal2002,2002,Sut,2,19,37,SD96024,96.492,33.1
cal2002,2002,Sut,2,20,31,IL95-1241,96.118,35.9
cal2002,2002,Sut,2,21,2,Blaze,93.313,33.3
cal2002,2002,Sut,2,22,26,Starter,65.263,36
cal2002,2002,Sut,2,23,3,Brawn,94.248,30.5
cal2002,2002,Sut,2,24,29,Wabasha,90.508,33.5
cal2002,2002,Sut,2,25,20,Richard,83.402,33.2
cal2002,2002,Sut,2,26,24,Sesqui,95.37,33.7
cal2002,2002,Sut,2,28,8,Don,89.8535,33.5
cal2002,2002,Sut,2,29,6,Classic,100.606,33.1
cal2002,2002,Sut,2,31,35,MO8701,91.3495,30.2
cal2002,2002,Sut,2,32,16,Killdeer,94.622,32.3
cal2002,2002,Sut,2,33,13,Jerry,86.768,35.3
cal2002,2002,Sut,2,34,34,MO1022-1,84.6175,33.5
cal2002,2002,Sut,2,36,17,Leonard,94.996,30.8
cal2002,2002,Sut,2,37,40,P976A6-9-6,80.41,34
cal2002,2002,Sut,2,38,23,Rodeo,88.1705,31.1
cal2002,2002,Sut,2,39,27,Troy,83.589,31.1
cal2002,2002,Sut,2,40,30,Youngs,67.507,28.7
cal2002,2002,Sut,3,1,29,Wabasha,81.9995,34.1
cal2002,2002,Sut,3,2,39,Moraine,84.9915,34.6
cal2002,2002,Sut,3,3,40,P976A6-9-6,84.0565,34.8
cal2002,2002,Sut,3,4,37,SD96024,90.695,32.5
cal2002,2002,Sut,3,5,24,Sesqui,96.2115,33
cal2002,2002,Sut,3,6,23,Rodeo,92.8455,31.1
cal2002,2002,Sut,3,8,34,MO1022-1,86.955,33.7
cal2002,2002,Sut,3,9,17,Leonard,90.9755,30.7
cal2002,2002,Sut,3,10,18,Ogle,90.134,32
cal2002,2002,Sut,3,11,27,Troy,88.264,31.2
cal2002,2002,Sut,3,12,26,Starter,73.9585,35.4
cal2002,2002,Sut,3,13,38,Reeves,83.963,36.6
cal2002,2002,Sut,3,14,6,Classic,90.695,33.3
cal2002,2002,Sut,3,15,12,Jay,84.8045,35.3
cal2002,2002,Sut,3,16,20,Richard,75.174,32.7
cal2002,2002,Sut,3,17,28,Vista,86.1135,34.1
cal2002,2002,Sut,3,19,25,Sheldon,77.231,34.5
cal2002,2002,Sut,3,20,22,Riser,64.515,35.6
cal2002,2002,Sut,3,21,16,Killdeer,84.8045,32.8
cal2002,2002,Sut,3,22,35,MO8701,65.7305,31
cal2002,2002,Sut,3,23,15,Jud,74.239,32.5
cal2002,2002,Sut,3,24,10,Gem,79.288,34.3
cal2002,2002,Sut,3,25,30,Youngs,63.393,28.9
cal2002,2002,Sut,3,26,8,Don,79.662,33.7
cal2002,2002,Sut,3,27,33,OA21-2,88.825,34.5
cal2002,2002,Sut,3,28,14,Jim,83.402,34.1
cal2002,2002,Sut,3,29,4,Chaps,87.9835,32.6
cal2002,2002,Sut,3,30,9,Ebeltoft,72.6495,29.7
cal2002,2002,Sut,3,31,7,Dane,85.085,31.7
cal2002,2002,Sut,3,32,13,Jerry,83.402,35.4
cal2002,2002,Sut,3,33,11,IN09201,88.5445,33.7
cal2002,2002,Sut,3,34,36,P973A38-3-6,84.9915,36.5
cal2002,2002,Sut,3,35,31,IL95-1241,92.939,36.1
cal2002,2002,Sut,3,36,2,Blaze,90.882,34.6
cal2002,2002,Sut,3,37,1,Belle,79.475,34.3
cal2002,2002,Sut,3,38,3,Brawn,84.2435,30.7
cal2002,2002,Sut,3,40,32,IA93359-3,77.6985,34.5
cra2002,2002,Cra,1,1,10,Gem,134.453,33.9
cra2002,2002,Cra,1,2,4,Chaps,163.064,32.7
cra2002,2002,Cra,1,3,9,Ebeltoft,143.055,33
cra2002,2002,Cra,1,4,23,Rodeo,169.048,32.6
cra2002,2002,Cra,1,5,39,Moraine,135.762,33.5
cra2002,2002,Cra,1,6,15,Jud,142.868,34.7
cra2002,2002,Cra,1,7,34,MO1022-1,138.567,35
cra2002,2002,Cra,1,8,14,Jim,174.845,34.7
cra2002,2002,Cra,1,9,36,P973A38-3-6,148.1975,35.6
cra2002,2002,Cra,1,10,26,Starter,139.502,34.7
cra2002,2002,Cra,1,11,38,Reeves,138.38,35.9
cra2002,2002,Cra,1,12,17,Leonard,150.161,32.7
cra2002,2002,Cra,1,14,31,IL95-1241,163.251,34.7
cra2002,2002,Cra,1,15,37,SD96024,165.2145,34
cra2002,2002,Cra,1,17,25,Sheldon,137.445,33.5
cra2002,2002,Cra,1,18,12,Jay,165.495,36.2
cra2002,2002,Cra,1,19,8,Don,148.9455,35.3
cra2002,2002,Cra,1,20,3,Brawn,161.755,33.5
cra2002,2002,Cra,1,21,24,Sesqui,157.08,34.8
cra2002,2002,Cra,1,22,20,Richard,133.0505,33.4
cra2002,2002,Cra,1,23,32,IA93359-3,131.648,36
cra2002,2002,Cra,1,24,2,Blaze,167.4585,33.9
cra2002,2002,Cra,1,25,28,Vista,131.7415,34.8
cra2002,2002,Cra,1,26,7,Dane,147.8235,31.4
cra2002,2002,Cra,1,27,35,MO8701,147.0755,31.6
cra2002,2002,Cra,1,28,40,P976A6-9-6,167.552,35
cra2002,2002,Cra,1,29,33,OA21-2,166.43,34.8
cra2002,2002,Cra,1,30,1,Belle,146.234,35.2
cra2002,2002,Cra,1,31,30,Youngs,148.852,31.7
cra2002,2002,Cra,1,32,11,IN09201,149.6,34.5
cra2002,2002,Cra,1,33,6,Classic,152.4985,33.5
cra2002,2002,Cra,1,34,13,Jerry,166.8975,36.2
cra2002,2002,Cra,1,35,16,Killdeer,153.6205,33.8
cra2002,2002,Cra,1,36,18,Ogle,154.3685,31.6
cra2002,2002,Cra,1,37,27,Troy,166.617,34.3
cra2002,2002,Cra,1,38,22,Riser,129.4975,35.1
cra2002,2002,Cra,1,39,29,Wabasha,154.3685,33.4
cra2002,2002,Cra,2,1,34,MO1022-1,142.5875,35.6
cra2002,2002,Cra,2,2,31,IL95-1241,147.6365,34.3
cra2002,2002,Cra,2,3,27,Troy,152.405,34
cra2002,2002,Cra,2,4,8,Don,140.998,34.3
cra2002,2002,Cra,2,5,4,Chaps,154.462,32.6
cra2002,2002,Cra,2,6,39,Moraine,134.1725,33.3
cra2002,2002,Cra,2,8,32,IA93359-3,152.031,34.6
cra2002,2002,Cra,2,9,2,Blaze,161.568,32.4
cra2002,2002,Cra,2,10,17,Leonard,137.632,31.6
cra2002,2002,Cra,2,11,24,Sesqui,139.7825,33.7
cra2002,2002,Cra,2,12,28,Vista,121.737,32.5
cra2002,2002,Cra,2,13,1,Belle,113.135,32.8
cra2002,2002,Cra,2,14,12,Jay,139.689,34.7
cra2002,2002,Cra,2,15,9,Ebeltoft,134.3595,31.8
cra2002,2002,Cra,2,16,10,Gem,125.9445,33.8
cra2002,2002,Cra,2,17,13,Jerry,148.665,35.6
cra2002,2002,Cra,2,18,35,MO8701,148.665,31.3
cra2002,2002,Cra,2,19,26,Starter,125.103,35.1
cra2002,2002,Cra,2,20,3,Brawn,154.275,31.7
cra2002,2002,Cra,2,22,29,Wabasha,123.981,32.4
cra2002,2002,Cra,2,23,23,Rodeo,126.3185,32
cra2002,2002,Cra,2,24,14,Jim,123.8875,34.4
cra2002,2002,Cra,2,25,20,Richard,121.0825,32.4
cra2002,2002,Cra,2,26,33,OA21-2,137.258,33.8
cra2002,2002,Cra,2,27,36,P973A38-3-6,134.3595,35.3
cra2002,2002,Cra,2,28,6,Classic,129.591,32.6
cra2002,2002,Cra,2,29,38,Reeves,142.0265,37
cra2002,2002,Cra,2,30,22,Riser,118.2775,34.8
cra2002,2002,Cra,2,31,7,Dane,147.8235,32.1
cra2002,2002,Cra,2,32,18,Ogle,143.7095,32.5
cra2002,2002,Cra,2,33,11,IN09201,139.0345,34.3
cra2002,2002,Cra,2,34,30,Youngs,118.0905,31.5
cra2002,2002,Cra,2,35,37,SD96024,150.0675,33.7
cra2002,2002,Cra,2,37,25,Sheldon,120.615,34
cra2002,2002,Cra,2,38,15,Jud,145.3925,34.9
cra2002,2002,Cra,2,39,16,Killdeer,149.226,33.3
cra2002,2002,Cra,2,40,40,P976A6-9-6,154.7425,35.2
cra2002,2002,Cra,3,1,18,Ogle,126.5055,32.3
cra2002,2002,Cra,3,2,4,Chaps,127.16,32.8
cra2002,2002,Cra,3,3,36,P973A38-3-6,125.1965,35.1
cra2002,2002,Cra,3,5,27,Troy,109.4885,34.4
cra2002,2002,Cra,3,6,22,Riser,107.712,34.5
cra2002,2002,Cra,3,7,28,Vista,133.9855,34.1
cra2002,2002,Cra,3,8,15,Jud,156.7995,34.7
cra2002,2002,Cra,3,9,30,Youngs,131.3675,31.4
cra2002,2002,Cra,3,10,40,P976A6-9-6,155.584,34.8
cra2002,2002,Cra,3,11,26,Starter,128.469,36.2
cra2002,2002,Cra,3,12,32,IA93359-3,137.1645,36.2
cra2002,2002,Cra,3,13,23,Rodeo,141.372,33.2
cra2002,2002,Cra,3,14,35,MO8701,144.6445,31.9
cra2002,2002,Cra,3,15,17,Leonard,139.4085,32.7
cra2002,2002,Cra,3,16,16,Killdeer,153.2465,34.2
cra2002,2002,Cra,3,17,24,Sesqui,142.7745,35.7
cra2002,2002,Cra,3,18,13,Jerry,145.86,36.7
cra2002,2002,Cra,3,19,20,Richard,139.5955,34.1
cra2002,2002,Cra,3,20,3,Brawn,157.5475,33
cra2002,2002,Cra,3,22,25,Sheldon,125.7575,34.7
cra2002,2002,Cra,3,23,10,Gem,120.615,34.4
cra2002,2002,Cra,3,24,33,OA21-2,142.7745,35.2
cra2002,2002,Cra,3,25,9,Ebeltoft,123.3265,32.9
cra2002,2002,Cra,3,26,6,Classic,128.469,33.4
cra2002,2002,Cra,3,27,37,SD96024,136.4165,34.8
cra2002,2002,Cra,3,28,31,IL95-1241,136.9775,36
cra2002,2002,Cra,3,29,14,Jim,126.8795,35.1
cra2002,2002,Cra,3,30,2,Blaze,137.1645,34.1
cra2002,2002,Cra,3,31,1,Belle,109.1145,34.7
cra2002,2002,Cra,3,32,34,MO1022-1,128.656,35.1
cra2002,2002,Cra,3,33,7,Dane,126.038,31.3
cra2002,2002,Cra,3,34,39,Moraine,118.2775,34.2
cra2002,2002,Cra,3,35,8,Don,134.5465,34.6
cra2002,2002,Cra,3,36,11,IN09201,130.713,34.5
cra2002,2002,Cra,3,37,12,Jay,118.558,36.3
cra2002,2002,Cra,3,38,29,Wabasha,124.168,34
cra2002,2002,Cra,3,40,38,Reeves,120.5215,37
lew2002,2002,Lew,1,1,1,Belle,76.483,31.9
lew2002,2002,Lew,1,2,24,Sesqui,60.775,30.5
lew2002,2002,Lew,1,3,27,Troy,51.799,31.2
lew2002,2002,Lew,1,4,31,IL95-1241,91.7235,33.5
lew2002,2002,Lew,1,5,12,Jay,102.1955,32.3
lew2002,2002,Lew,1,7,14,Jim,89.6665,32.9
lew2002,2002,Lew,1,8,11,IN09201,98.6425,33.8
lew2002,2002,Lew,1,9,32,IA93359-3,80.223,33.5
lew2002,2002,Lew,1,10,33,OA21-2,88.077,33.7
lew2002,2002,Lew,1,11,20,Richard,61.4295,27.9
lew2002,2002,Lew,1,12,10,Gem,97.24,30.7
lew2002,2002,Lew,1,14,17,Leonard,75.361,26.9
lew2002,2002,Lew,1,15,4,Chaps,100.3255,29.7
lew2002,2002,Lew,1,16,29,Wabasha,94.9025,29.8
lew2002,2002,Lew,1,17,25,Sheldon,97.8945,31.4
lew2002,2002,Lew,1,18,15,Jud,74.5195,28.1
lew2002,2002,Lew,1,19,38,Reeves,88.9185,35.6
lew2002,2002,Lew,1,20,28,Vista,83.8695,30.7
lew2002,2002,Lew,1,21,34,MO1022-1,80.971,32.1
lew2002,2002,Lew,1,22,13,Jerry,89.76,32.9
lew2002,2002,Lew,1,23,37,SD96024,86.02,28.3
lew2002,2002,Lew,1,24,7,Dane,65.5435,29.4
lew2002,2002,Lew,1,25,8,Don,89.1055,33.3
lew2002,2002,Lew,1,26,35,MO8701,87.7965,29.7
lew2002,2002,Lew,1,27,23,Rodeo,80.036,27.9
lew2002,2002,Lew,1,28,39,Moraine,83.215,33.2
lew2002,2002,Lew,1,29,40,P976A6-9-6,107.151,34.8
lew2002,2002,Lew,1,30,36,P973A38-3-6,100.8865,35.2
lew2002,2002,Lew,1,31,6,Classic,96.118,32
lew2002,2002,Lew,1,32,9,Ebeltoft,49.555,27
lew2002,2002,Lew,1,33,18,Ogle,83.589,30.3
lew2002,2002,Lew,1,34,16,Killdeer,64.2345,29
lew2002,2002,Lew,1,35,26,Starter,83.402,35.5
lew2002,2002,Lew,1,36,22,Riser,59.1855,34.4
lew2002,2002,Lew,1,37,2,Blaze,94.5285,29.9
lew2002,2002,Lew,1,38,30,Youngs,71.3405,26.6
lew2002,2002,Lew,1,40,3,Brawn,80.036,28.1
lew2002,2002,Lew,2,1,20,Richard,56.0065,28
lew2002,2002,Lew,2,2,25,Sheldon,88.7315,31.7
lew2002,2002,Lew,2,3,32,IA93359-3,95.557,33.6
lew2002,2002,Lew,2,4,16,Killdeer,76.5765,29.8
lew2002,2002,Lew,2,5,1,Belle,83.8695,31.8
lew2002,2002,Lew,2,6,17,Leonard,60.1205,27.4
lew2002,2002,Lew,2,7,37,SD96024,73.0235,29.2
lew2002,2002,Lew,2,8,29,Wabasha,79.5685,30.6
lew2002,2002,Lew,2,9,18,Ogle,94.7155,29.9
lew2002,2002,Lew,2,10,7,Dane,106.1225,30
lew2002,2002,Lew,2,11,4,Chaps,101.0735,30.9
lew2002,2002,Lew,2,12,15,Jud,82.841,30.1
lew2002,2002,Lew,2,15,10,Gem,78.0725,32.4
lew2002,2002,Lew,2,16,40,P976A6-9-6,117.997,34.7
lew2002,2002,Lew,2,17,26,Starter,91.7235,35.1
lew2002,2002,Lew,2,18,35,MO8701,93.2195,30
lew2002,2002,Lew,2,19,12,Jay,102.663,33.6
lew2002,2002,Lew,2,20,24,Sesqui,86.768,32.7
lew2002,2002,Lew,2,22,31,IL95-1241,106.8705,35.3
lew2002,2002,Lew,2,23,34,MO1022-1,100.606,33.3
lew2002,2002,Lew,2,24,39,Moraine,91.1625,33.5
lew2002,2002,Lew,2,25,22,Riser,67.2265,32.8
lew2002,2002,Lew,2,26,14,Jim,97.3335,33.8
lew2002,2002,Lew,2,27,2,Blaze,76.109,30.4
lew2002,2002,Lew,2,28,33,OA21-2,97.24,34.3
lew2002,2002,Lew,2,29,36,P973A38-3-6,117.997,34.8
lew2002,2002,Lew,2,30,8,Don,117.1555,33.3
lew2002,2002,Lew,2,31,23,Rodeo,101.354,27.3
lew2002,2002,Lew,2,32,11,IN09201,118.558,32.2
lew2002,2002,Lew,2,33,9,Ebeltoft,57.783,26.1
lew2002,2002,Lew,2,34,27,Troy,72.4625,27.6
lew2002,2002,Lew,2,35,3,Brawn,110.7975,29.1
lew2002,2002,Lew,2,36,30,Youngs,70.2185,27.1
lew2002,2002,Lew,2,37,13,Jerry,92.8455,33.8
lew2002,2002,Lew,2,38,38,Reeves,93.687,36.2
lew2002,2002,Lew,2,39,6,Classic,101.2605,32.2
lew2002,2002,Lew,2,40,28,Vista,81.6255,32
lew2002,2002,Lew,3,1,39,Moraine,101.0735,33
lew2002,2002,Lew,3,2,30,Youngs,73.2105,27.5
lew2002,2002,Lew,3,3,10,Gem,106.59,31
lew2002,2002,Lew,3,4,8,Don,113.883,32.5
lew2002,2002,Lew,3,5,7,Dane,121.4565,29.7
lew2002,2002,Lew,3,6,20,Richard,68.816,29.2
lew2002,2002,Lew,3,7,35,MO8701,96.7725,27.8
lew2002,2002,Lew,3,8,16,Killdeer,81.345,27.9
lew2002,2002,Lew,3,9,18,Ogle,114.9115,28.6
lew2002,2002,Lew,3,11,2,Blaze,109.3015,29.9
lew2002,2002,Lew,3,12,36,P973A38-3-6,128.9365,34
lew2002,2002,Lew,3,13,24,Sesqui,87.89,29.4
lew2002,2002,Lew,3,14,25,Sheldon,110.2365,30.4
lew2002,2002,Lew,3,15,23,Rodeo,96.679,27.3
lew2002,2002,Lew,3,16,37,SD96024,102.7565,29.1
lew2002,2002,Lew,3,17,26,Starter,126.3185,34.6
lew2002,2002,Lew,3,18,32,IA93359-3,123.233,33.8
lew2002,2002,Lew,3,19,14,Jim,121.737,32.8
lew2002,2002,Lew,3,20,9,Ebeltoft,78.2595,27.7
lew2002,2002,Lew,3,21,6,Classic,119.9605,30.7
lew2002,2002,Lew,3,22,28,Vista,71.1535,30.4
lew2002,2002,Lew,3,24,29,Wabasha,124.168,31.1
lew2002,2002,Lew,3,25,22,Riser,106.6835,32.3
lew2002,2002,Lew,3,26,40,P976A6-9-6,143.616,33.1
lew2002,2002,Lew,3,27,12,Jay,114.3505,31.8
lew2002,2002,Lew,3,28,34,MO1022-1,121.737,31.1
lew2002,2002,Lew,3,29,13,Jerry,107.2445,33.1
lew2002,2002,Lew,3,30,4,Chaps,125.9445,29.7
lew2002,2002,Lew,3,31,31,IL95-1241,131.461,33.1
lew2002,2002,Lew,3,32,17,Leonard,79.475,26.9
lew2002,2002,Lew,3,33,33,OA21-2,91.3495,33.8
lew2002,2002,Lew,3,34,1,Belle,96.5855,32.6
lew2002,2002,Lew,3,36,27,Troy,65.1695,28.2
lew2002,2002,Lew,3,37,11,IN09201,126.599,33.6
lew2002,2002,Lew,3,38,38,Reeves,111.826,35.6
lew2002,2002,Lew,3,39,15,Jud,98.4555,30.6
lew2002,2002,Lew,3,40,3,Brawn,102.3825,29.2
nas2002,2002,Nas,1,1,40,P976A6-9-6,178.8655,36.4
nas2002,2002,Nas,1,2,8,Don,178.6785,35
nas2002,2002,Nas,1,3,2,Blaze,178.772,34.8
nas2002,2002,Nas,1,4,25,Sheldon,157.1735,34.3
nas2002,2002,Nas,1,6,31,IL95-1241,180.268,35.4
nas2002,2002,Nas,1,7,15,Jud,156.519,34
nas2002,2002,Nas,1,8,30,Youngs,147.356,30.5
nas2002,2002,Nas,1,10,16,Killdeer,167.365,33.2
nas2002,2002,Nas,1,11,1,Belle,156.9865,34.9
nas2002,2002,Nas,1,12,10,Gem,159.137,34.4
nas2002,2002,Nas,1,13,38,Reeves,172.04,36.5
nas2002,2002,Nas,1,14,22,Riser,145.673,36.1
nas2002,2002,Nas,1,15,36,P973A38-3-6,177.3695,37
nas2002,2002,Nas,1,16,27,Troy,156.145,34.3
nas2002,2002,Nas,1,17,32,IA93359-3,178.211,35.8
nas2002,2002,Nas,1,18,14,Jim,177.5565,35.8
nas2002,2002,Nas,1,19,33,OA21-2,186.9065,34
nas2002,2002,Nas,1,20,12,Jay,166.056,35.6
nas2002,2002,Nas,1,21,29,Wabasha,165.869,34.6
nas2002,2002,Nas,1,22,23,Rodeo,175.219,32.9
nas2002,2002,Nas,1,23,18,Ogle,174.284,32.7
nas2002,2002,Nas,1,24,37,SD96024,178.8655,34.2
nas2002,2002,Nas,1,25,17,Leonard,180.081,33.1
nas2002,2002,Nas,1,26,9,Ebeltoft,163.1575,31.4
nas2002,2002,Nas,1,28,26,Starter,149.5065,36.5
nas2002,2002,Nas,1,29,11,IN09201,175.967,35.7
nas2002,2002,Nas,1,30,35,MO8701,171.5725,32.5
nas2002,2002,Nas,1,31,13,Jerry,170.17,37.6
nas2002,2002,Nas,1,32,3,Brawn,175.967,33.9
nas2002,2002,Nas,1,33,24,Sesqui,178.211,34.4
nas2002,2002,Nas,1,34,6,Classic,150.535,34.7
nas2002,2002,Nas,1,35,20,Richard,162.877,33.4
nas2002,2002,Nas,1,36,28,Vista,174.845,34.8
nas2002,2002,Nas,1,37,7,Dane,157.267,32.1
nas2002,2002,Nas,1,38,39,Moraine,167.739,35.1
nas2002,2002,Nas,1,39,4,Chaps,180.081,33.5
nas2002,2002,Nas,1,40,34,MO1022-1,167.365,35.2
nas2002,2002,Nas,2,1,40,P976A6-9-6,180.829,35.8
nas2002,2002,Nas,2,2,6,Classic,183.5405,35.8
nas2002,2002,Nas,2,3,22,Riser,149.974,36.6
nas2002,2002,Nas,2,4,13,Jerry,177.276,37.7
nas2002,2002,Nas,2,5,34,MO1022-1,176.0605,36.3
nas2002,2002,Nas,2,6,23,Rodeo,169.1415,32.9
nas2002,2002,Nas,2,7,20,Richard,157.454,33.9
nas2002,2002,Nas,2,8,31,IL95-1241,176.341,37.4
nas2002,2002,Nas,2,10,12,Jay,158.763,36.3
nas2002,2002,Nas,2,11,35,MO8701,152.031,32.6
nas2002,2002,Nas,2,12,9,Ebeltoft,158.576,32.1
nas2002,2002,Nas,2,13,38,Reeves,135.4815,38.3
nas2002,2002,Nas,2,14,25,Sheldon,132.022,35.3
nas2002,2002,Nas,2,15,39,Moraine,147.543,35.5
nas2002,2002,Nas,2,16,4,Chaps,162.503,34
nas2002,2002,Nas,2,18,10,Gem,152.6855,34.8
nas2002,2002,Nas,2,19,11,IN09201,160.259,36
