rows,rowwidth,length,year,loc,yearloc,rep,hyb,brand,plot,daystoflower,pltht,earht,pop,numplants,lodged,erect,plotweight,mst,tstwt,yield
2,30,25,2006,DU,2006DU,3,9674RB,WilburEllis,201,.,110,41,23000,66,3,95.45,31.6,13.7,54.4,12.61219434
2,30,25,2006,DU,2006DU,4,9674RB,WilburEllis,101,.,100,37,22651,65,3,95.38,33.96,13.9,56,13.52270579
2,30,25,2006,DU,2006DU,1,32B29,Pioneer,401,.,105,48,26833,77,0,100,34.03,13.9,54.8,13.55057957
2,30,25,2006,DU,2006DU,2,32B29,Pioneer,301,.,114,43,25091,72,0,100,30.83,14.3,54.4,12.21932193
2,30,25,2006,DU,2006DU,3,32B29,Pioneer,201,.,110,45,21257,61,0,100,32.42,14.3,55.2,12.84951114
2,30,25,2006,DU,2006DU,4,32B29,Pioneer,101,.,102,42,23000,66,0,100,34.32,14.5,56.2,13.57082189
2,30,25,2006,DU,2006DU,1,9672RBC,WilburEllis,401,.,105,40,25091,72,1,98.61,38.68,13.1,50.2,15.5452966
2,30,25,2006,DU,2006DU,2,9672RBC,WilburEllis,301,.,108,42,24394,70,1,98.57,31.12,12.9,50.6,12.53575543
2,30,25,2006,DU,2006DU,3,9672RBC,WilburEllis,201,.,100,35,21257,61,1,98.36,35.67,14.2,54.8,14.15412964
2,30,25,2006,DU,2006DU,4,9672RBC,WilburEllis,101,.,110,38,20560,59,5,91.53,30.17,13.8,55,12.02749933
2,30,25,2006,DU,2006DU,1,8295YG1RR,GarstSeed,401,.,114,48,24742,71,2,97.18,30.69,14.6,54.4,12.12125345
2,30,25,2006,DU,2006DU,2,8295YG1RR,GarstSeed,301,.,95,38,25439,73,0,100,31.25,14,56.2,12.42914427
2,30,25,2006,DU,2006DU,3,8295YG1RR,GarstSeed,201,.,115,48,21606,62,2,96.77,28.6,14.7,56.6,11.28256448
2,30,25,2006,DU,2006DU,4,8295YG1RR,GarstSeed,101,.,117,46,22651,65,0,100,31.06,14.5,55.2,12.28175204
2,30,25,2006,DU,2006DU,1,8295YG1RR,GarstSeed,401,.,112,43,24742,71,0,100,30.66,14.5,56,12.12358396
2,30,25,2006,DU,2006DU,2,8295YG1RR,GarstSeed,301,.,110,38,19515,56,0,100,28.57,14.4,55.8,11.31036918
2,30,25,2006,DU,2006DU,3,8295YG1RR,GarstSeed,201,.,115,42,22651,65,0,100,31.03,14.6,55.8,12.25553869
2,30,25,2006,DU,2006DU,4,8295YG1RR,GarstSeed,101,.,111,46,21954,63,0,100,34.07,15.1,55.4,13.37742678
2,30,25,2006,DU,2006DU,1,8295YG1RR,GarstSeed,401,.,105,42,26484,76,1,98.68,29.73,14.6,57.8,11.74209406
2,30,25,2006,DU,2006DU,2,8295YG1RR,GarstSeed,301,.,116,48,22651,65,0,100,36.25,14.9,55.4,14.26692347
2,30,25,2006,DU,2006DU,3,8295YG1RR,GarstSeed,201,.,119,45,22651,65,0,100,32.42,15.4,56.2,12.68458138
2,30,25,2006,DU,2006DU,4,8295YG1RR,GarstSeed,101,.,112,44,18818,54,3,94.44,37.09,14.9,56.2,14.59752276
2,38,26,2006,GR,2006GR,1,6105,AdlerSeeds,120,69,86,34,20899,79,0,100,23.4,13,54.5,7.147289352
2,38,26,2006,GR,2006GR,2,6105,AdlerSeeds,219,69,95,28,17460,66,3,95.45,23.2,11.1,55.2,7.240957436
2,38,26,2006,GR,2006GR,3,6105,AdlerSeeds,311,72,90,36,23544,89,0,100,17.8,11,55.7,5.561811664
2,38,26,2006,GR,2006GR,4,6105,AdlerSeeds,446,70,102,28,20370,77,2,97.4,23.5,11.5,55.2,7.301588952
2,38,26,2006,GR,2006GR,1,8220RR,AdlerSeeds,119,70,95,29,19576,74,0,100,25.3,14.5,55,7.594390184
2,38,26,2006,GR,2006GR,2,8220RR,AdlerSeeds,230,70,100,29,21428,81,1,98.77,24.2,13.9,55.7,7.315175732
2,38,26,2006,GR,2006GR,3,8220RR,AdlerSeeds,303,70,99,30,21692,82,4,95.12,23,11.4,56,7.15431102
2,38,26,2006,GR,2006GR,4,8220RR,AdlerSeeds,445,69,99,34,20899,79,0,100,27.2,11.2,55.7,8.47984946
2,38,26,2006,GR,2006GR,1,1533Y,BelleSouthernHybrids,103,69,97,35,21692,82,0,100,27.5,12.5,56,8.447866048
2,38,26,2006,GR,2006GR,2,1533Y,BelleSouthernHybrids,223,69,90,31,18782,71,3,95.77,24.6,11.2,55.2,7.669275416
2,38,26,2006,GR,2006GR,3,1533Y,BelleSouthernHybrids,319,70,90,34,21163,80,2,97.5,.,.,.,.
2,38,26,2006,GR,2006GR,4,1533Y,BelleSouthernHybrids,410,69,97,30,19841,75,2,97.33,22.3,12,55.1,6.88959646
2,38,26,2006,GR,2006GR,1,1525R,BelleSouthernHybrids,126,72,93,40,19841,75,0,100,22.6,16.8,58.5,6.601429868
2,38,26,2006,GR,2006GR,2,1525R,BelleSouthernHybrids,238,73,94,32,20370,77,2,97.4,18.8,13.6,58.7,5.702665156
2,38,26,2006,GR,2006GR,3,1525R,BelleSouthernHybrids,323,72,91,35,17724,67,0,100,17.9,13.5,58,5.43594916
2,38,26,2006,GR,2006GR,4,1525R,BelleSouthernHybrids,424,71,107,45,20899,79,3,96.2,24.7,14.9,59.2,7.379599112
2,38,26,2006,GR,2006GR,1,1545RY,BelleSouthernHybrids,130,70,91,30,20105,76,0,100,28.1,13.9,55,8.494068008
2,38,26,2006,GR,2006GR,2,1545RY,BelleSouthernHybrids,227,70,100,31,18253,69,0,100,28.6,14.6,55.6,8.574921752
2,38,26,2006,GR,2006GR,3,1545RY,BelleSouthernHybrids,320,70,101,30,20105,76,7,90.79,.,.,.,.
2,38,26,2006,GR,2006GR,4,1545RY,BelleSouthernHybrids,436,70,98,30,20370,77,2,97.4,19.7,10.5,54.6,6.190069144
2,38,26,2006,GR,2006GR,1,1747RY,BelleSouthernHybrids,111,71,90,40,22486,85,0,100,28.1,16.5,59.1,8.237568944
2,38,26,2006,GR,2006GR,2,1747RY,BelleSouthernHybrids,248,71,97,42,20105,76,0,100,25.7,14.2,59.3,7.741527444
2,38,26,2006,GR,2006GR,3,1747RY,BelleSouthernHybrids,307,72,89,44,18782,71,0,100,26.5,15.2,59.1,7.88947294
2,38,26,2006,GR,2006GR,4,1747RY,BelleSouthernHybrids,421,71,95,36,23280,88,6,93.18,26.9,14.6,59.5,8.065223764
2,38,26,2006,GR,2006GR,1,9015RRYGCB,BHGenetics,122,71,85,34,20899,79,1,98.73,25.5,15.6,59.4,7.555946536
2,38,26,2006,GR,2006GR,2,9015RRYGCB,BHGenetics,231,71,97,39,24338,92,1,98.91,25.4,15.4,60,7.544150184
2,38,26,2006,GR,2006GR,3,9015RRYGCB,BHGenetics,321,72,91,40,22486,85,9,89.41,.,.,59.8,.
2,38,26,2006,GR,2006GR,4,9015RRYGCB,BHGenetics,435,71,87,37,20370,77,0,100,19.4,12.4,59.7,5.966396268
2,38,26,2006,GR,2006GR,1,XP9026RB,BHGenetics,123,73,92,31,21957,83,0,100,24.9,14,57.6,7.51802978
2,38,26,2006,GR,2006GR,2,XP9026RB,BHGenetics,240,74,100,41,22221,84,0,100,18,14.1,56.9,5.428401228
2,38,26,2006,GR,2006GR,3,XP9026RB,BHGenetics,315,74,94,33,22750,86,2,97.67,.,.,58.7,.
2,38,26,2006,GR,2006GR,4,XP9026RB,BHGenetics,431,73,92,35,23280,88,0,100,25.5,13.1,58.2,7.779760084
2,38,26,2006,GR,2006GR,1,7652,BoomerangSeeds,131,70,87,39,19576,74,0,100,26.4,11,58.4,8.248979076
2,38,26,2006,GR,2006GR,2,7652,BoomerangSeeds,214,71,91,38,19311,73,0,100,.,.,58.5,.
2,38,26,2006,GR,2006GR,3,7652,BoomerangSeeds,306,72,95,44,22486,85,2,97.65,24.3,11.3,58.8,7.567216624
2,38,26,2006,GR,2006GR,4,7652,BoomerangSeeds,439,72,93,35,18782,71,3,95.77,.,10.9,58.5,.
2,38,26,2006,GR,2006GR,1,7679RRYG,BoomerangSeeds,146,69,99,31,20634,78,0,100,21.4,11.6,55.7,6.641593608
2,38,26,2006,GR,2006GR,2,7679RRYG,BoomerangSeeds,234,73,94,44,21957,83,0,100,20.8,12,56.5,6.426170768
2,38,26,2006,GR,2006GR,3,7679RRYG,BoomerangSeeds,324,69,95,31,20634,78,0,100,15.8,10.1,56.3,4.986812352
2,38,26,2006,GR,2006GR,4,7679RRYG,BoomerangSeeds,430,69,97,33,20105,76,2,97.37,18.1,9.9,55,5.725450252
2,38,26,2006,GR,2006GR,1,751TS,CroplanGenetics,106,68,95,32,22486,85,1,98.82,30,13,56.1,9.163191332
2,38,26,2006,GR,2006GR,2,751TS,CroplanGenetics,246,69,90,37,19311,73,4,94.52,24.6,12,56.4,7.600182856
2,38,26,2006,GR,2006GR,3,751TS,CroplanGenetics,341,69,97,39,20634,78,1,98.72,28.3,12.2,57.3,8.72342868
2,38,26,2006,GR,2006GR,4,751TS,CroplanGenetics,442,69,97,32,20634,78,4,94.87,19.9,10.1,55.4,6.280858476
2,38,26,2006,GR,2006GR,1,75RB58,CroplanGenetics,150,72,89,33,22221,84,0,100,25.2,15,55.1,7.52013672
2,38,26,2006,GR,2006GR,2,75RB58,CroplanGenetics,228,71,86,37,24338,92,1,98.91,25.5,13.2,57.1,7.770807944
2,38,26,2006,GR,2006GR,3,75RB58,CroplanGenetics,334,70,101,36,21692,82,6,92.68,18.7,11.3,55.8,5.82333096
2,38,26,2006,GR,2006GR,4,75RB58,CroplanGenetics,408,71,83,34,20105,76,6,92.11,21.7,13.2,56.6,6.612804832
2,38,26,2006,GR,2006GR,1,57P12,DynagroSeeds,127,70,91,33,21692,82,1,98.78,26.4,13.3,55.4,8.03580322
2,38,26,2006,GR,2006GR,2,57P12,DynagroSeeds,250,69,101,38,19576,74,5,93.24,24.7,12.1,55.8,7.622405892
2,38,26,2006,GR,2006GR,3,57P12,DynagroSeeds,331,69,97,33,20899,79,2,97.47,25.5,12.6,56,7.824522668
2,38,26,2006,GR,2006GR,4,57P12,DynagroSeeds,425,69,102,37,20899,79,4,94.94,24.7,10.8,55.5,7.735138172
2,38,26,2006,GR,2006GR,1,57G48,DynagroSeeds,132,69,97,31,21428,81,2,97.53,31.4,13.8,56.4,9.502615912
2,38,26,2006,GR,2006GR,2,57G48,DynagroSeeds,220,69,98,29,20105,76,0,100,20.2,10.4,55.9,6.354269792
2,38,26,2006,GR,2006GR,3,57G48,DynagroSeeds,305,69,101,28,19047,72,7,90.28,19,11,56,5.936765344
2,38,26,2006,GR,2006GR,4,57G48,DynagroSeeds,404,69,97,32,22750,86,4,95.35,19.7,11.7,56.5,6.10707392
2,38,26,2006,GR,2006GR,1,57B90,DynagroSeeds,135,70,96,42,22221,84,1,98.81,26.4,12.6,58.4,8.100682528
2,38,26,2006,GR,2006GR,2,57B90,DynagroSeeds,241,71,93,37,21163,80,0,100,18.2,10.8,57,5.699575396
2,38,26,2006,GR,2006GR,3,57B90,DynagroSeeds,317,73,93,38,.,83,0,100,.,.,.,.
2,38,26,2006,GR,2006GR,4,57B90,DynagroSeeds,405,72,99,38,22221,84,3,96.43,18.5,11.1,57.4,5.77403924
2,38,26,2006,GR,2006GR,1,58P59,DynagroSeeds,145,71,100,34,18253,69,1,98.55,24.6,15.1,54.9,7.332448872
2,38,26,2006,GR,2006GR,2,58P59,DynagroSeeds,224,73,101,33,23809,90,1,98.89,28.8,14.2,54.9,8.675330788
2,38,26,2006,GR,2006GR,3,58P59,DynagroSeeds,310,73,95,35,20899,79,2,97.47,25.5,13.5,55.5,7.743950268
2,38,26,2006,GR,2006GR,4,58P59,DynagroSeeds,413,72,101,43,19841,75,30,60,23.6,14,54.9,7.125522244
2,38,26,2006,GR,2006GR,1,58K40,DynagroSeeds,143,72,99,39,20899,79,0,100,23.6,16.3,58,6.934956272
2,38,26,2006,GR,2006GR,2,58K40,DynagroSeeds,229,72,100,46,22221,84,0,100,23.7,16,57.8,6.989303392
2,38,26,2006,GR,2006GR,3,58K40,DynagroSeeds,346,73,95,37,20370,77,0,100,19.3,14.4,58.1,5.800124476
2,38,26,2006,GR,2006GR,4,58K40,DynagroSeeds,438,72,90,40,22750,86,1,98.84,21.1,13.4,59.4,6.415146856
2,38,26,2006,GR,2006GR,1,CXO5516,DynagroSeeds,136,69,90,34,21692,82,1,98.78,17.6,10.9,57.2,5.505498276
2,38,26,2006,GR,2006GR,2,CXO5516,DynagroSeeds,210,69,95,32,19047,72,0,100,19.2,10.9,57.6,6.005997948
2,38,26,2006,GR,2006GR,3,CXO5516,DynagroSeeds,332,70,103,28,19047,72,0,100,20.6,11.5,58.4,6.400542088
2,38,26,2006,GR,2006GR,4,CXO5516,DynagroSeeds,427,69,98,36,22750,86,1,98.84,20.2,10.2,57.4,6.368453172
2,38,26,2006,GR,2006GR,1,57K33,DynagroSeeds,144,69,95,30,19047,72,4,94.44,23.3,11.5,55.7,7.239447724
2,38,26,2006,GR,2006GR,2,57K33,DynagroSeeds,202,69,100,34,20370,77,1,98.7,25,12.6,56,7.671101012
2,38,26,2006,GR,2006GR,3,57K33,DynagroSeeds,314,70,102,34,19841,75,1,98.67,.,.,.,.
2,38,26,2006,GR,2006GR,4,57K33,DynagroSeeds,432,69,90,34,20634,78,0,100,20.2,10.2,55.5,6.368453172
2,38,26,2006,GR,2006GR,1,8248RR,GarstSeed,128,70,101,34,20370,77,0,100,26.8,13.3,57.4,8.157557348
2,38,26,2006,GR,2006GR,2,8248RR,GarstSeed,244,70,95,28,20899,79,0,100,22.3,12.7,58,6.834792784
2,38,26,2006,GR,2006GR,3,8248RR,GarstSeed,333,69,107,38,17989,68,7,89.71,23.3,12.4,56.7,7.165826656
2,38,26,2006,GR,2006GR,4,8248RR,GarstSeed,412,69,105,41,19047,72,6,91.67,22.7,12.3,57.5,6.989268224
2,38,26,2006,GR,2006GR,1,8247YG1,GarstSeed,117,69,98,34,21428,81,0,100,26.1,15.1,57.6,7.779549704
2,38,26,2006,GR,2006GR,2,8247YG1,GarstSeed,201,69,101,39,17989,68,0,100,24.8,14.5,58.2,7.444303208
2,38,26,2006,GR,2006GR,3,8247YG1,GarstSeed,343,70,107,35,23015,87,0,100,25.3,13.6,57.8,7.674330816
2,38,26,2006,GR,2006GR,4,8247YG1,GarstSeed,447,69,97,37,18253,69,0,100,23.7,12.6,57.8,7.272203576
2,38,26,2006,GR,2006GR,1,8226CRWRR,GarstSeed,114,69,90,36,24073,91,0,100,23.4,11.7,55.2,7.25408766
2,38,26,2006,GR,2006GR,2,8226CRWRR,GarstSeed,236,72,84,26,20899,79,0,100,.,.,56,.
2,38,26,2006,GR,2006GR,3,8226CRWRR,GarstSeed,339,70,89,27,22221,84,7,91.67,23.5,11.3,56.9,7.318089652
2,38,26,2006,GR,2006GR,4,8226CRWRR,GarstSeed,437,69,86,29,20634,78,0,100,21.8,10.7,56.4,6.834617572
2,38,26,2006,GR,2006GR,1,8302CRWRR,GarstSeed,139,69,95,29,19576,74,0,100,17.4,10.2,55.6,5.485697436
2,38,26,2006,GR,2006GR,2,8302CRWRR,GarstSeed,226,71,95,28,20105,76,0,100,20.3,10.8,57.4,6.35721888
2,38,26,2006,GR,2006GR,3,8302CRWRR,GarstSeed,309,70,100,32,23015,87,0,100,19.2,10.5,57.5,6.032961128
2,38,26,2006,GR,2006GR,4,8302CRWRR,GarstSeed,411,69,101,33,20105,76,4,94.74,20.5,10.1,56.7,6.470231248
2,38,26,2006,GR,2006GR,1,2833RRW,GoldenAcresGenetics,140,69,94,31,22221,84,0,100,24.4,12.4,56.5,7.504127116
2,38,26,2006,GR,2006GR,2,2833RRW,GoldenAcresGenetics,245,69,90,28,19311,73,0,100,23.5,12.4,56.9,7.227335488
2,38,26,2006,GR,2006GR,3,2833RRW,GoldenAcresGenetics,330,69,95,30,20370,77,0,100,20.3,11.7,57.4,6.293076216
2,38,26,2006,GR,2006GR,4,2833RRW,GoldenAcresGenetics,429,69,93,28,20634,78,2,97.44,20,10.9,56.1,6.256247784
2,38,26,2006,GR,2006GR,1,2841RRB,GoldenAcresGenetics,105,72,97,28,22221,84,0,100,28.5,15.2,54,8.48490486
2,38,26,2006,GR,2006GR,2,2841RRB,GoldenAcresGenetics,221,72,95,37,22486,85,4,95.29,26.2,13.2,55.5,7.984123844
2,38,26,2006,GR,2006GR,3,2841RRB,GoldenAcresGenetics,345,73,99,35,23015,87,1,98.85,23.8,13.3,55.4,7.244398248
2,38,26,2006,GR,2006GR,4,2841RRB,GoldenAcresGenetics,414,73,101,40,20899,79,4,94.94,25.6,14.5,55.2,7.684442244
2,38,26,2006,GR,2006GR,1,2848RRBW,GoldenAcresGenetics,148,69,90,32,21957,83,0,100,24.8,12.2,56.6,7.64455922
2,38,26,2006,GR,2006GR,2,2848RRBW,GoldenAcresGenetics,206,69,90,31,21163,80,0,100,22.5,12.4,57.5,6.919789444
2,38,26,2006,GR,2006GR,3,2848RRBW,GoldenAcresGenetics,329,69,92,34,17989,68,0,100,22.7,11.2,56.8,7.076932628
2,38,26,2006,GR,2006GR,4,2848RRBW,GoldenAcresGenetics,401,69,90,27,20634,78,0,100,.,.,57.5,.
2,38,26,2006,GR,2006GR,1,2988RRB,GoldenAcresGenetics,125,72,84,32,22750,86,0,100,23.6,13.2,57.7,7.191806388
2,38,26,2006,GR,2006GR,2,2988RRB,GoldenAcresGenetics,212,72,90,34,23280,88,1,98.86,23.8,12.3,58.2,7.327955532
2,38,26,2006,GR,2006GR,3,2988RRB,GoldenAcresGenetics,318,73,87,33,21428,81,0,100,.,.,58.1,.
2,38,26,2006,GR,2006GR,4,2988RRB,GoldenAcresGenetics,433,73,89,34,21692,82,1,98.78,18.3,12,57,5.653794196
2,38,26,2006,GR,2006GR,1,DK6723RR2YGCB,Monsanto,112,69,88,34,22221,84,0,100,25.3,15.6,56.9,7.49668406
2,38,26,2006,GR,2006GR,2,DK6723RR2YGCB,Monsanto,239,72,98,40,22750,86,0,100,.,.,57.4,.
2,38,26,2006,GR,2006GR,3,DK6723RR2YGCB,Monsanto,328,69,89,35,18518,70,3,95.71,27.9,15.1,58.5,8.3160702
2,38,26,2006,GR,2006GR,4,DK6723RR2YGCB,Monsanto,440,69,95,34,20105,76,0,100,21.7,12.8,57.3,6.643278532
2,38,26,2006,GR,2006GR,1,DK6623RR2YGCB,Monsanto,138,68,92,30,19576,74,0,100,18.4,10.1,54.3,5.80742686
2,38,26,2006,GR,2006GR,2,DK6623RR2YGCB,Monsanto,209,68,93,27,21957,83,0,100,23.3,13.6,56.4,7.067664604
2,38,26,2006,GR,2006GR,3,DK6623RR2YGCB,Monsanto,340,68,91,32,23280,88,0,100,25.4,11.3,56.3,7.909765504
2,38,26,2006,GR,2006GR,4,DK6623RR2YGCB,Monsanto,420,68,93,35,20899,79,0,100,23.7,11.3,56,7.380371552
2,38,26,2006,GR,2006GR,1,DK6968,Monsanto,101,71,90,40,19311,73,0,100,27.1,14.3,59.2,8.153730944
2,38,26,2006,GR,2006GR,2,DK6968,Monsanto,232,73,98,34,24867,94,0,100,24.4,13.9,60.2,7.375632036
2,38,26,2006,GR,2006GR,3,DK6968,Monsanto,316,75,93,33,22221,84,0,100,.,.,.,.
2,38,26,2006,GR,2006GR,4,DK6968,Monsanto,403,73,87,30,20899,79,0,100,16.1,12.5,59.1,4.945841632
2,38,26,2006,GR,2006GR,1,DK6680RR2,Monsanto,134,69,97,41,23280,88,0,100,23.7,10.9,56.8,7.413653668
2,38,26,2006,GR,2006GR,2,DK6680RR2,Monsanto,207,71,95,38,23280,88,0,100,25.1,12.3,57.9,7.72822138
2,38,26,2006,GR,2006GR,3,DK6680RR2,Monsanto,301,71,90,41,21957,83,3,96.39,20.3,11.2,57.5,6.32871082
2,38,26,2006,GR,2006GR,4,DK6680RR2,Monsanto,418,70,93,39,24073,91,0,100,23.5,10.8,57.1,7.359341716
2,38,26,2006,GR,2006GR,1,31G68,Pioneer,102,69,97,36,23280,88,0,100,27.4,10.7,57.1,8.59029896
2,38,26,2006,GR,2006GR,2,31G68,Pioneer,215,70,96,30,18253,69,0,100,17.4,9.7,55.4,5.516241472
2,38,26,2006,GR,2006GR,3,31G68,Pioneer,338,70,101,33,21163,80,0,100,26.8,10.6,57.1,8.411599048
2,38,26,2006,GR,2006GR,4,31G68,Pioneer,434,72,93,33,22486,85,0,100,18,9.6,55.3,5.712775956
2,38,26,2006,GR,2006GR,1,31P41,Pioneer,107,70,86,34,20105,76,0,100,26.1,13.3,57.9,7.944486996
2,38,26,2006,GR,2006GR,2,31P41,Pioneer,237,72,91,37,21692,82,0,100,.,.,.,.
2,38,26,2006,GR,2006GR,3,31P41,Pioneer,302,71,92,36,19047,72,0,100,24.7,13,58.2,7.544361192
2,38,26,2006,GR,2006GR,4,31P41,Pioneer,422,71,99,38,21428,81,0,100,25.6,11.2,58.8,7.981034712
2,38,26,2006,GR,2006GR,1,W4705BR,WarnerSeed,110,69,96,33,19841,75,2,97.33,27,12.7,55.8,8.27530986
2,38,26,2006,GR,2006GR,2,W4705BR,WarnerSeed,242,71,99,34,21957,83,0,100,24.8,12.4,56.3,7.627146036
2,38,26,2006,GR,2006GR,3,W4705BR,WarnerSeed,322,71,94,36,21428,81,6,92.59,.,.,.,.
2,38,26,2006,GR,2006GR,4,W4705BR,WarnerSeed,416,69,100,39,21428,81,1,98.77,21.7,11.1,55.4,6.772792228
2,38,26,2006,GR,2006GR,1,W4705PR,WarnerSeed,147,73,87,34,19311,73,0,100,28.2,14.7,54.9,8.445092172
2,38,26,2006,GR,2006GR,2,W4705PR,WarnerSeed,213,69,96,34,20899,79,10,87.34,21,11.6,55.7,6.517451824
2,38,26,2006,GR,2006GR,3,W4705PR,WarnerSeed,312,73,90,38,23015,87,4,95.4,21.3,12.9,56.1,6.513344076
2,38,26,2006,GR,2006GR,4,W4705PR,WarnerSeed,409,72,96,34,20370,77,3,96.1,23,14.1,55.4,6.936290144
2,38,26,2006,GR,2006GR,1,W4706BR,WarnerSeed,124,69,87,33,20634,78,2,97.44,23.2,11.4,55,7.216522584
2,38,26,2006,GR,2006GR,2,W4706BR,WarnerSeed,205,69,94,34,19576,74,1,98.65,22.1,12.2,55.8,6.812289032
2,38,26,2006,GR,2006GR,3,W4706BR,WarnerSeed,336,69,95,30,20105,76,3,96.05,23.5,10.9,55.1,7.35109168
2,38,26,2006,GR,2006GR,4,W4706BR,WarnerSeed,428,69,99,31,21692,82,2,97.56,26.9,11.8,55.8,8.32965698
2,38,26,2006,GR,2006GR,1,W4706PR,WarnerSeed,133,68,96,27,20105,76,0,100,26.7,12.4,56,8.211483708
2,38,26,2006,GR,2006GR,2,W4706PR,WarnerSeed,222,68,91,26,19841,75,4,94.67,21.7,10.2,55.8,6.841357896
2,38,26,2006,GR,2006GR,3,W4706PR,WarnerSeed,350,69,97,33,.,87,4,95.4,.,.,.,.
2,38,26,2006,GR,2006GR,4,W4706PR,WarnerSeed,406,69,98,30,.,74,3,95.95,.,.,.,.
2,38,26,2006,GR,2006GR,1,WXC1302BR,WarnerSeed,141,71,86,36,21428,81,0,100,26.9,13.5,58.6,8.169108152
2,38,26,2006,GR,2006GR,2,WXC1302BR,WarnerSeed,243,74,92,31,23280,88,4,95.45,22.2,15.1,57.8,6.61708842
2,38,26,2006,GR,2006GR,3,WXC1302BR,WarnerSeed,308,71,90,37,20105,76,3,96.05,23.3,11.8,59.1,7.214907368
2,38,26,2006,GR,2006GR,4,WXC1302BR,WarnerSeed,426,71,96,34,25660,97,0,100,22.9,13.1,59,6.986529516
2,38,26,2006,GR,2006GR,1,9601R,WilburEllis,129,68,96,30,20105,76,0,100,25.4,10.4,55.3,7.99002202
2,38,26,2006,GR,2006GR,2,9601R,WilburEllis,204,68,97,27,19841,75,0,100,21.9,10.5,56.1,6.881346424
2,38,26,2006,GR,2006GR,3,9601R,WilburEllis,313,70,91,33,.,77,2,97.4,.,.,.,.
2,38,26,2006,GR,2006GR,4,9601R,WilburEllis,402,69,87,25,.,72,0,100,.,.,.,.
2,38,26,2006,GR,2006GR,1,9641RB,WilburEllis,121,69,86,33,21692,82,0,100,26.8,12.8,56.8,8.204602084
2,38,26,2006,GR,2006GR,2,9641RB,WilburEllis,217,68,86,34,19576,74,1,98.65,17.3,10.4,56.3,5.442023176
2,38,26,2006,GR,2006GR,3,9641RB,WilburEllis,349,69,96,34,.,88,0,100,.,.,.,.
2,38,26,2006,GR,2006GR,4,9641RB,WilburEllis,441,69,91,34,21692,82,0,100,22.5,12.2,57.2,6.93558804
2,38,26,2006,GR,2006GR,1,9673RB,WilburEllis,115,69,97,32,18253,69,1,98.55,24.4,13,54.6,7.452729084
2,38,26,2006,GR,2006GR,2,9673RB,WilburEllis,218,69,99,30,19841,75,1,98.67,20.3,10.4,54.6,6.385726312
2,38,26,2006,GR,2006GR,3,9673RB,WilburEllis,347,70,100,33,22221,84,5,94.05,19.5,10.7,55.4,6.113534156
2,38,26,2006,GR,2006GR,4,9673RB,WilburEllis,417,69,96,32,18253,69,2,97.1,22.5,11.7,55.5,6.975084844
2,38,26,2006,GR,2006GR,1,9672RBC,WilburEllis,142,72,90,36,20899,79,0,100,25.4,14.6,54.5,7.615489728
2,38,26,2006,GR,2006GR,2,9672RBC,WilburEllis,216,69,92,35,20370,77,5,93.51,23.3,11.9,55,7.20672704
2,38,26,2006,GR,2006GR,3,9672RBC,WilburEllis,304,70,93,33,21428,81,0,100,27.1,14,56,8.182273544
2,38,26,2006,GR,2006GR,4,9672RBC,WilburEllis,450,70,90,37,18253,69,0,100,23.6,13.4,55.2,7.175235352
2,38,26,2006,GR,2006GR,1,9674RB,WilburEllis,116,70,98,36,22221,84,2,97.62,28.3,14.8,54.6,8.46510402
2,38,26,2006,GR,2006GR,2,9674RB,WilburEllis,203,69,105,34,22750,86,0,100,28.4,13.4,55.2,8.634604988
2,38,26,2006,GR,2006GR,3,9674RB,WilburEllis,325,73,94,36,20370,77,0,100,23.3,12.5,56.4,7.157646328
2,38,26,2006,GR,2006GR,4,9674RB,WilburEllis,419,70,97,35,23280,88,5,94.32,27.1,12.3,55.3,8.3440162
2,38,26,2006,GR,2006GR,1,TX2606Y,TexasAgrilife(JB),108,72,80,33,20899,79,0,100,22.1,16.8,59.3,6.455380932
2,38,26,2006,GR,2006GR,2,TX2606Y,TexasAgrilife(JB),233,73,92,34,20105,76,0,100,18.1,15.3,58.5,5.382304144
2,38,26,2006,GR,2006GR,3,TX2606Y,TexasAgrilife(JB),337,70,92,31,22486,85,2,97.65,21.6,14.5,60.7,6.483747692
2,38,26,2006,GR,2006GR,4,TX2606Y,TexasAgrilife(JB),443,71,82,31,21163,80,0,100,18,15.5,60.3,5.339928588
2,38,26,2006,GR,2006GR,1,TX2607Y,TexasAgrilife(JB),149,71,85,32,17724,67,0,100,19.1,12.1,57.7,5.894249116
2,38,26,2006,GR,2006GR,2,TX2607Y,TexasAgrilife(JB),211,68,94,32,16666,63,4,93.65,18.3,11.3,57.9,5.698767788
2,38,26,2006,GR,2006GR,3,TX2607Y,TexasAgrilife(JB),335,69,87,37,17724,67,2,97.01,20.9,11.7,58.6,6.479078512
2,38,26,2006,GR,2006GR,4,TX2607Y,TexasAgrilife(JB),444,69,84,39,16137,61,0,100,21.6,12.2,58.6,6.658164644
2,38,26,2006,GR,2006GR,1,373RB,NCHybrids,118,71,93,36,23280,88,0,100,26.8,16.9,59.2,7.8188355
2,38,26,2006,GR,2006GR,2,373RB,NCHybrids,225,71,100,35,20105,76,2,97.37,23.5,15.5,60.2,6.971573696
2,38,26,2006,GR,2006GR,3,373RB,NCHybrids,326,71,91,31,19576,74,0,100,23.9,14.8,60.9,7.148974276
